identifier,contactType,phone,email,availableLanguage,fax,anchor
66db4a6c-a0e1-4f5c-b197-2b86faf5c0fe,,913-765-4098,Mathis.Primary@dept.healthcare.org,"['et', 'en']",+1-715-440-4006x5079,98ed2175-7eba-4a36-994a-5bfdcf3f0e62
007eb07b-2e3f-4de5-aa44-47d05eda74c4,,001-713-521-4775x023,Mathis.Cardiovascular@dept.healthcare.org,"['et', 'en']",3048290745,2fd35a4b-d18d-43c5-8532-25fe375c61ff
a61cedfe-6c34-4398-8b0a-7a0177649182,,5452299746,Mathis.Diet@dept.healthcare.org,['et'],(784)326-4940,0c1b3c26-325c-4827-9f19-f370b83271dd
d92b5dd1-a87a-4cf4-82f9-1322360583ce,,(0945) 365865,PriceRobinson.Gastroenterologic@dept.healthcare.org,['nl'],+31664-381415,85573355-b5f2-4c1d-909e-72632a8a9952
d59e396f-76c8-4b95-a801-5f6cd6fbd54a,,0257 193634,PriceRobinson.Dentistry@dept.healthcare.org,['nl'],009 5894508,81fa55ad-573f-4cd6-8413-63f58ca9db0b
fb142582-0147-4d8c-b8b6-8856b59cc32e,,(0361) 141526,PriceRobinson.Emergency@dept.healthcare.org,['nl'],+3113 1233851,06f7302d-62bd-49ae-a072-6dd9e0738191
130ff1cd-9d24-4438-bef3-d9f2860a9fa7,,(031)-9509423,PriceRobinson.Obstetric@dept.healthcare.org,"['nl', 'en']",0879 859362,e73243e6-d087-40dd-a6b6-f42c360ae10c
210e131d-e100-4ae0-8b13-5555207c440d,,0740 190587,PriceRobinson.Respiratory@dept.healthcare.org,"['nl', 'en']",+31(0)97-1305645,2cf6c298-413b-4c6d-aacc-59ee9875f4f2
de07f4d9-1e96-46d3-9d97-b72890a9b5df,,+31926-844529,PriceRobinson.Endocrine@dept.healthcare.org,"['nl', 'en']",013 7153472,dc07f7ba-1aa1-4d8f-ba0b-aab0663b1799
8faaf457-378d-44d1-933c-5cd395724a8a,,032 1567698,PriceRobinson.Musculoskeletal@dept.healthcare.org,"['nl', 'en']",+31(0)095-224292,af2b8e1b-fe5f-4e3b-9c19-85fceda86200
052d3e46-b126-460a-a46c-859d56f8750a,,+31298-978166,PriceRobinson.Emergency@dept.healthcare.org,['nl'],057-9567127,677ea36d-9c15-4ae0-a3a9-4da989b923d4
0403fe64-90b5-4fab-94a0-eef063c6eb6c,,+31(0)98 7338672,PriceRobinson.Neurologic@dept.healthcare.org,['nl'],098 4481074,93345811-d480-4956-88f7-07ca20d086a6
44ebb1f5-640f-42f4-99cd-05f893eade81,,0901-133345,PriceRobinson.Rheumatologic@dept.healthcare.org,"['nl', 'en']",+31(0)86 3381050,f5b9cc00-6c51-4441-b9d7-e05aafde15ec
9e41de9b-191a-4600-a3e7-221fb4b6b1f0,,+31(0)77-5923559,WilliamsWilliams.Dentistry@dept.healthcare.org,"['nl', 'en']",+31(0)96 6558627,b2205194-ab2d-4221-bbf7-ade9620fe455
e5d816a6-478d-4633-b22c-00ca2051d42d,,090-0938555,WilliamsWilliams.Community@dept.healthcare.org,['nl'],+31894 020185,02483212-f702-4321-a90a-684302bbc635
7e9c2bdd-74c3-4d27-85df-bb015efbe8f8,,(0180)-741517,WilliamsWilliams.Dentistry@dept.healthcare.org,"['nl', 'en']",+31866-189026,627a91fe-afdb-444c-a5c2-2565bf0f959f
54bebb87-dec3-4ecc-b13d-56054ce4cb9c,,(054)-1527076,WilliamsWilliams.Gastroenterologic@dept.healthcare.org,"['nl', 'en']",0530-539813,4a6e9dde-750e-47a7-beaf-e5b2f6ecd320
d287386c-799d-42ab-afcc-9f0c7bf21b2a,,038-4595699,WilliamsWilliams.Dentistry@dept.healthcare.org,['nl'],+31(0)16-3037583,68159dd7-e780-4601-9430-efd12d92532d
4617b495-2ffe-46bc-b326-9ba73ce7c042,,+31209-986267,WilliamsWilliams.Community@dept.healthcare.org,['nl'],047 5469681,c838435a-c5de-42ff-8577-c89bbbc173c7
7af784a0-e6a1-4321-9989-7e98cbbace7f,,+31(0)559-254972,WilliamsWilliams.Infectious@dept.healthcare.org,['nl'],(0417) 241258,fd328aa5-7b82-4faf-9787-fdcd92942cc6
875d7371-ea13-4e39-a55e-bafa01aef956,,+3105-5131860,WilliamsWilliams.Oncologic@dept.healthcare.org,"['nl', 'en']",+31(0)943-281583,a1ba4586-e54d-47a1-8260-845744ab05ee
a4e68764-e75b-40fe-a3aa-daaf250fa2d3,,0506-090390,WilliamsWilliams.Gastroenterologic@dept.healthcare.org,['nl'],+31(0)138 665113,4b833e20-73bb-449a-8096-34b215d3c9ba
efe8ae7e-b483-4d53-93be-a16a61be262e,,+31486-719061,WilliamsWilliams.Endocrine@dept.healthcare.org,['nl'],+3148-0052135,3b4e134a-8367-4cb1-909c-0f916e999c46
b5f50fc0-537f-4671-9628-8c3f4fcc8f77,,876-767-5502x71852,Daniel.Neurologic@dept.healthcare.org,"['et', 'en']",7762925773,ef1cc4d8-e21d-4459-994e-36b30e016456
80068b82-d00d-4896-90bb-212b579bac19,,507-800-2072,Daniel.Dentistry@dept.healthcare.org,['et'],(203)528-0312,9d1a45ce-abdc-4286-9d33-37cbfd61c6fc
0ebac542-10da-41e5-aaf0-32714d490a38,,(373)813-7056,Daniel.Physiotherapy@dept.healthcare.org,['et'],(669)386-4268,badf79f7-b45d-472e-b078-c9f4db0d4810
2df4bb81-735b-4f8a-ae19-a0160da72d79,,688.430.5334x4664,Daniel.Primary@dept.healthcare.org,['et'],9322973887,ece6ce51-ceea-4c09-9b10-61e27efc5b0d
a6019e77-a30a-45fa-9d8a-4c677c10cd02,,001-842-534-9974x42438,Daniel.Surgical@dept.healthcare.org,['et'],508.224.9534,b964a0c7-a670-4775-a8d4-4ca7918a4325
f082a926-ec9c-4359-ba53-ca2931ad653d,,001-944-984-5940x05165,Daniel.Psychiatric@dept.healthcare.org,['et'],001-658-622-0693x123,e7b550fa-b56b-4796-ad82-85675feaf4a9
252cfa6b-6006-4e86-8751-e2ff835b0243,,871.274.3660,Daniel.Surgical@dept.healthcare.org,"['et', 'en']",(417)435-0278x7680,91abd31a-a8c5-479e-89f4-8eaad57afab9
364be32e-74bc-4b87-abc6-82da51edb612,,+1-419-534-4037,Daniel.Endocrine@dept.healthcare.org,"['et', 'en']",(300)575-8600x802,785f60a7-3766-4856-8b97-14b05ca5042e
602536f7-18fa-462c-b0da-06194372a4f0,,(0371)-586979,Lam.Gastroenterologic@dept.healthcare.org,"['nl', 'en']",(031) 4676244,2b289138-e6a4-4bed-8b33-d390c04db309
b9982702-10ee-4059-a7db-d4f4dabb76cc,,+3177-0494329,Lam.Gynecologic@dept.healthcare.org,"['nl', 'en']",0481-166815,028dba17-7f30-4ca3-916d-5d35e4a85e2b
b1b9bc63-9036-4280-890b-5a1b2c28ed24,,+31(0)888 996052,Lam.Urologic@dept.healthcare.org,"['nl', 'en']",+31(0)840-500035,e6759c13-1a34-4898-88e4-3374e2d796df
dadcf7ea-d8fb-4abd-9c29-ce5013b51a4f,,+31(0)690 529750,Lam.Infectious@dept.healthcare.org,['nl'],0438 982697,7e48a1c8-ef4d-478a-b195-c85b1a78dfc0
d94adcab-5fe2-4ed4-9b08-7f3f395798ea,,(091)-0046863,Lam.Obstetric@dept.healthcare.org,"['nl', 'en']",069 8057358,48a787be-4055-4dbb-b250-43396f9c2d00
7449cbd5-4232-4d2f-8e64-c9f1c883337f,,0411 389532,Lam.Gynecologic@dept.healthcare.org,['nl'],(061)-5012116,e6d2b4cf-165f-41e2-977c-f2ae98d1bbfa
64cf4e39-394c-4ccb-897b-abc363c3e52c,,041-6851453,Lam.Midwifery@dept.healthcare.org,['nl'],+31(0)51-0703141,628d87fd-2b74-489d-bd38-c859f810cd78
c5c64704-6629-4a74-8075-cfcc442e723d,,731-869-9906,Smith.Rheumatologic@dept.healthcare.org,"['de', 'en']",+1-607-584-5704x04432,c24d532f-ca10-425a-912a-21749d270596
a05da802-e847-4c9b-b7c3-2b64bff8f522,,(368)683-7733,Smith.Community@dept.healthcare.org,"['de', 'en']",(990)864-4884,18f13c60-2bbe-4100-a162-113f8285b5e8
67529fbb-b092-4d20-a094-ff9a94780d19,,962-548-4908x482,Smith.Pathology@dept.healthcare.org,['de'],(203)449-4197x29415,b311e39c-69d1-4180-b4c1-423311a3c10e
de16efc2-0bcc-4056-96c0-fa09ca5b2cdc,,999-459-5271,Smith.Psychiatric@dept.healthcare.org,"['de', 'en']",001-476-678-4736x5076,b33f3fa4-5cf7-42d5-867c-6e856d63565f
9ac72958-6ba3-481d-bfab-3cb8a35c1a33,,001-545-371-0054x6936,Smith.Gastroenterologic@dept.healthcare.org,['de'],001-414-790-6456,56b69aea-ad2f-4073-bdeb-9011bbd09a1c
184aaba7-82c1-4121-bc5f-8ec3a4a1bda0,,617.520.9250,Smith.Plastic@dept.healthcare.org,['de'],(718)257-9199,3d115920-dfe6-4c51-b1a2-61d82da2f193
fe0c5393-6852-46c8-9cd4-63053c8cef6d,,243.280.8708,Smith.Primary@dept.healthcare.org,['de'],925-477-8162,0907a963-cf62-4de6-9131-507d92f42460
ff88503f-8890-4ecb-8ea7-888ba5142a41,,891.719.2729x010,Smith.Speech@dept.healthcare.org,"['de', 'en']",815-467-9103x12707,c59e8235-0d28-4925-b248-50451406baa6
69bcd91f-c29c-43a8-a281-25a8bede67ee,,+1-910-395-3515x25390,Smith.Pulmonary@dept.healthcare.org,"['de', 'en']",001-729-457-2827,1d697cd0-0662-43bd-98d6-1ed43f78ee36
7c5c8682-60ed-436a-8463-1d2415b2c5e7,,+1-307-742-4307x470,Smith.Obstetric@dept.healthcare.org,"['de', 'en']",001-439-483-6361x2414,5175198f-ef88-46fd-a58d-b4e449a3421c
073721df-befb-4dbc-b22e-0f444cbb8b90,,247-766-5676x30145,Newton.Dermatology@dept.healthcare.org,"['de', 'en']",657-519-9209x1630,6da2ca98-e73b-4250-97db-48e4ba159c23
05c8d25c-9e5a-45c1-a94b-981404ab864b,,923-433-4113x710,Newton.Emergency@dept.healthcare.org,['de'],001-656-365-7299x03631,970e912d-82b3-44b0-b6d4-af46d1e16baa
2ebc8fd2-a6e3-4ad3-bb99-0be4e8724633,,+1-722-390-3140x32696,Newton.Urologic@dept.healthcare.org,"['de', 'en']",891.667.9012x7643,4ee79c5a-55fd-4bb8-91c0-ccb1d0ebc1e4
37b9b0e1-9ad6-4643-bfce-babae43c5404,,(399)510-6064x458,Newton.Podiatric@dept.healthcare.org,['de'],(615)203-8619x181,7c923fb0-29ec-4824-b19e-071d267dad13
b081f1a2-0fb7-4d46-8dad-6afff7c33c8c,,(901)538-2849,Newton.Toxicologic@dept.healthcare.org,['de'],(867)714-4618,cbc6b166-d5ad-4c81-86bc-1e2a7e9d98fd
fbef6831-3975-475c-88de-bd07ff1c70e4,,964-588-3497x992,Newton.Endocrine@dept.healthcare.org,"['de', 'en']",9515762700,325ac15c-3391-4a64-9ff3-c8b23064f0fc
60160219-82db-46bd-a698-138404521619,,+1-586-358-7107,Newton.Community@dept.healthcare.org,['de'],287.724.1988,c72d2b32-8295-4c28-b759-9b77ce1be150
935a3a1b-0bc0-492d-8950-d73b63edad9a,,953.701.8689x3956,Newton.Genetic@dept.healthcare.org,"['de', 'en']",967-716-8433x225,1a1636ce-12ae-47a8-89d1-d42494296b68
b863d3cf-41ed-4d72-a0b5-19000f2f61bc,,656-723-1695,Newton.Toxicologic@dept.healthcare.org,"['de', 'en']",(560)592-1070,37b84200-2207-48f5-a2ab-5123047286ac
7ff9a44e-4790-4e57-845c-0091feb0cea1,,001-420-835-4722x18981,Newton.Pharmacy@dept.healthcare.org,['de'],(460)679-4612x38569,4f4390d0-47e1-418a-915d-3e443adf6a11
0f6379d7-b1a5-4d92-a0aa-d7e39496391e,,563.621.3624x987,Arnold.Speech@dept.healthcare.org,"['et', 'en']",633-885-3094x4978,976545fd-4982-493b-88e0-e8df688ba9e7
79c4c6b0-a750-4bb7-a8b0-f93454da474b,,+1-660-751-7435x7670,Arnold.Nursing@dept.healthcare.org,"['et', 'en']",375-594-9393,09b521fc-7d51-4f5e-9855-226a6ec6b631
9cd48781-7fe0-4ce9-8e59-db431f34613a,,694.435.5416x81863,Arnold.Musculoskeletal@dept.healthcare.org,['et'],(332)813-4408,a30e30dc-1349-4ec4-ba5e-999e23ff34b7
b14b6f2c-9715-46d8-b115-d4ffc36cfc30,,693.326.6496x6712,Arnold.Toxicologic@dept.healthcare.org,"['et', 'en']",677-447-9583,aa4a4a8b-057d-44a3-a99c-e4cdfc9fe8b0
c3473ba9-cd08-48b5-acd4-143a6495ad82,,799.475.4308x95127,Arnold.Dermatology@dept.healthcare.org,['et'],+1-286-771-2721x647,598c3b62-5edb-4437-a375-545dcc14577b
069df99e-59b7-4ad7-92f4-e83238d504bc,,424-377-9740x712,Arnold.Renal@dept.healthcare.org,"['et', 'en']",5366036318,dad39cfe-ffb3-44a3-a34c-3f1890645d72
ad7a3928-62fb-4501-ae01-e227d76c18cb,,+1-869-234-9017x975,Arnold.Surgical@dept.healthcare.org,"['et', 'en']",5382180255,1e804c7b-fba4-4c0f-a6e6-a50615152e75
15e64f74-832b-42f4-bd1a-aef9ad474726,,+1-514-546-9752x519,Arnold.Obstetric@dept.healthcare.org,"['et', 'en']",+1-222-594-2249,f7ddf9a6-a499-4205-82cf-1dd3dd79270b
855e879b-a90b-4c11-896a-b1ef17966116,,001-571-361-8056,Arnold.Geriatric@dept.healthcare.org,['et'],287-722-8674,06bad44c-60bb-4747-aebb-8b34328b9a83
68301b62-18ff-47b3-af05-7f2a5d832b9f,,+1-709-625-5689x829,LeePatton.Pathology@dept.healthcare.org,"['de', 'en']",(667)512-4257,e069d95f-92bb-4f1f-b775-bba92fe5d822
2ba73fa6-2479-434f-b08b-81115149ef1c,,352-599-1118,LeePatton.Pediatric@dept.healthcare.org,['de'],(838)551-1985x8596,43568c9a-2eaf-4555-a362-1fc63bd4c612
65d9c43c-3e97-4a88-8298-c51d7ad20be5,,512-533-8071,LeePatton.Midwifery@dept.healthcare.org,"['de', 'en']",939.323.3323x132,48cbdf4c-aa99-4864-9ee1-ecbacc106506
44ff8654-3dd6-4097-924d-5430a4e2ef37,,784-732-2007x2721,LeePatton.Hematologic@dept.healthcare.org,['de'],(831)743-2871x79740,9efa5314-a5a0-4481-8273-de5a4028539c
7c17dc57-76e7-4885-9324-2446af0c51a8,,(549)984-9987x6792,LeePatton.Speech@dept.healthcare.org,['de'],4198521617,caa831ba-98fb-439b-93ba-77151f224a02
483481b0-af13-4ed9-bece-4c174bceec1a,,(563)742-8996x132,LeePatton.Dermatology@dept.healthcare.org,['de'],209-363-4597x2938,4605dc4a-549f-4214-aae4-f71bf91e6fef
f6b13775-e3f5-4901-90be-444d87bc2e0b,,001-366-736-9526x455,LeePatton.Infectious@dept.healthcare.org,"['de', 'en']",(515)498-3601,7a299619-d524-4973-8b8e-1c51ee31aabc
965588d3-78d7-4449-9026-09f05ce4c10b,,819.719.8417,LongMartinez.Primary@dept.healthcare.org,['et'],286.250.6068,436bd6b0-6171-4776-be66-203207f61f43
f68c8a9b-6492-4069-bd53-ac790ec3fcd2,,(995)800-1949x4682,LongMartinez.Physiotherapy@dept.healthcare.org,"['et', 'en']",(849)440-4525x5757,7ef1748c-5e0e-4282-8ff7-46524db8f463
c7a773ff-6abc-400f-a4ff-45b01253367b,,8724383779,LongMartinez.Hematologic@dept.healthcare.org,"['et', 'en']",001-861-780-8548x852,a5800fe0-c2b4-4ef4-8459-7d0edede780b
b0e1c4b9-1f00-4c10-ab46-152b08eaf7cd,,(786)516-6261x65962,LongMartinez.Optometric@dept.healthcare.org,"['et', 'en']",(986)831-3507x6668,17485c67-b3a9-4280-a27f-0e232afcfb18
37fec54a-96fd-421b-b73b-adb971b632e7,,346.622.0231,LongMartinez.Respiratory@dept.healthcare.org,['et'],(872)381-7936x662,2c7fcbfe-ef73-4a0d-b919-ce67f9921fb2
5d3beddb-92ff-41b4-9f58-e17d0d4fce80,,+1-684-878-6942,Johnson.Gynecologic@dept.healthcare.org,"['de', 'en']",(704)280-9843x0781,dd1d44e8-1d67-4e22-ad42-ec4ed1f4d64d
fd3723f2-d86f-45b2-b348-14d372f012bc,,001-239-652-6514x45185,Johnson.Cardiovascular@dept.healthcare.org,"['de', 'en']",+1-577-817-7002x6210,10c68cfe-4f2c-4bfa-84d5-86dbca2e255f
3af52bc4-cf00-475a-85b1-508f47f06205,,(767)407-7108,Johnson.Rheumatologic@dept.healthcare.org,['de'],957-952-6620x65098,464be134-9595-4e63-a138-a502a0c460ab
8c7c52ce-0a08-4606-ac1a-c2b95dfeffa7,,001-785-808-6459x61125,Johnson.Genetic@dept.healthcare.org,['de'],461-881-4286,5de4a916-8818-4942-b427-d996801688d2
3eaf2b8d-4163-4cb7-92f7-ef645817a885,,623-975-8747,Johnson.Diet@dept.healthcare.org,['de'],3017749469,594285f4-28ca-4565-bac7-8d4dc9256e17
9a61493c-7524-46b8-b6a2-f1522a96c1a2,,0565-447879,BuckBurke.Laboratory@dept.healthcare.org,"['nl', 'en']",+31610-043398,be76feab-3fe3-4ef9-9234-21832eefb25b
04106437-a718-4c4f-bb48-82373d356503,,060 0853882,BuckBurke.Pathology@dept.healthcare.org,"['nl', 'en']",+31(0)62-6422329,5e5a7b11-b9bd-450e-b463-c38f4db90cef
02497bbb-334d-4ea0-8b86-aa9fa33c7184,,055 4410510,BuckBurke.Dentistry@dept.healthcare.org,['nl'],032 3614982,a8dd31df-a59a-454d-a4bf-82d728eac906
916ebfa3-9d9b-4bfb-a944-827516f7d7da,,(0558)-089833,BuckBurke.Infectious@dept.healthcare.org,['nl'],+31(0)226-009647,afaaf44c-5482-42d3-afc6-d195af9d872a
1aa0a644-5996-4e89-a527-aba9a37ee7bd,,+31115 101824,BuckBurke.Primary@dept.healthcare.org,['nl'],+31(0)733 359514,a529c5c4-2131-4d8a-b876-74dc7d8c3b75
5e6b62cc-42e2-4918-a729-c0733296be48,,(097)-6025894,BuckBurke.Laboratory@dept.healthcare.org,"['nl', 'en']",+3130 4299423,35f690e9-6daa-47f7-b91b-cee8477c2eaa
f56f4686-5ff9-4845-80e6-5c38a33df2a7,,0520 195182,BuckBurke.Pulmonary@dept.healthcare.org,"['nl', 'en']",+31300-477006,21f2f77d-e8eb-438d-b874-94700305ba49
2452c16b-fba3-488c-928e-9dddcfb8db62,,572-909-2344,GibbsReese.Community@dept.healthcare.org,"['de', 'en']",001-554-221-6087,1ceea295-d1df-45ed-8a1e-6882da516fed
352194a1-5ecb-41dd-b144-177a46961ab9,,+1-403-755-3875x5229,GibbsReese.Hematologic@dept.healthcare.org,"['de', 'en']",265.865.5500,c5bf954d-0a9c-40c0-8129-7e8e34cf3d5d
b6e552f1-2689-4ec5-a20b-4cabec1f6219,,646.346.6651x804,GibbsReese.Laboratory@dept.healthcare.org,['de'],+1-569-375-8884x869,791f0d9d-02e0-4995-8a3f-4bd99cedd191
3c5b1515-64ee-470d-8fcd-b2bf4aea7bb8,,339.362.3101,GibbsReese.Infectious@dept.healthcare.org,['de'],(674)609-2621,9b28fcc2-c555-4816-8fd6-82749f9e4255
c757e5cc-d9f7-49d2-adec-bd31b034d9c3,,879-839-9381,GibbsReese.Pathology@dept.healthcare.org,['de'],258-816-0221,91bd3fdf-c4cd-4d57-b59b-05fa3ed3bfbf
72014221-0309-4df8-aed9-e02ff926c1a6,,(719)394-5021x0498,GibbsReese.Community@dept.healthcare.org,"['de', 'en']",001-583-617-7730,d2764690-5453-4720-8274-3edb9489cd28
967680d6-6f1d-4843-b96e-8848926161f1,,602.202.8187x957,GibbsReese.Gastroenterologic@dept.healthcare.org,['de'],596.854.9487,689f74ea-108e-4777-95b7-1925686cdeaf
91d23e38-7900-42cd-925e-a591979ec820,,820.933.6836x106,GibbsReese.Pediatric@dept.healthcare.org,['de'],(399)262-9221,f67473f9-f125-4b02-bb54-7015b8ea558f
43c94fb4-ed2a-480b-8f0b-65f3e302d742,,001-946-394-0437x2706,GibbsReese.Musculoskeletal@dept.healthcare.org,['de'],550-474-8902x137,b4490f50-c45f-4d56-aea0-0ee8d24e2e20
33dcdda1-3d0d-4e98-81e3-84cdf875af7f,,001-843-459-8882,GibbsReese.Optometric@dept.healthcare.org,"['de', 'en']",+1-475-359-8855x955,06fa8f94-4cab-4ab8-87b9-7ca2f6da8765
0219f68e-f85a-4461-a31d-0280da93cb43,,+1-981-413-7263x57452,Cook.Anesthesia@dept.healthcare.org,"['de', 'en']",220-594-6820x8668,bba16224-4663-4bff-b0df-50beb8c9a6d3
b6947a04-cbdc-4678-927a-60298f184847,,001-352-890-0420,Cook.Urologic@dept.healthcare.org,['de'],001-422-797-1434,4cc57b45-ca6b-4cda-9282-58767dd1c306
8c7f304e-d9f8-4df6-b4ee-4201627c1da4,,001-277-281-4914x018,Cook.Dermatology@dept.healthcare.org,['de'],001-917-757-8574,db62bcf5-5f76-46c8-90e8-1e7c7b1a7528
fdbb1aba-2172-407e-81c5-22c83703c1f6,,355.597.6288x1867,Cook.Primary@dept.healthcare.org,['de'],696-231-6937x983,308f3d08-410e-40fc-94ee-511c8b599c63
866182dd-9fdb-4a42-882f-26deb21726f0,,350-227-5088,Cook.Community@dept.healthcare.org,['de'],001-746-576-8721x0996,c0c8489e-b7bb-4608-b731-b449f7f38542
dd82bb98-b775-46d1-8180-beafd938773b,,759.370.5975x4947,Cook.Pulmonary@dept.healthcare.org,['de'],382-494-9741,35cb4e44-5282-42cc-b90a-b6294c781201
6ba77dc1-dc2b-41a9-ac99-3dbfd908d451,,001-408-652-2873x3602,Cook.Endocrine@dept.healthcare.org,['de'],508-546-0002,77aa80d0-427b-4a96-ae24-e998b9a83e16
0a85df65-83e0-4124-80db-ee94907cfb9e,,7607887631,Austin.Anesthesia@dept.healthcare.org,"['et', 'en']",793.987.1102,8ec10d46-b2ff-4c4f-b86b-a07bb54fe223
e798661f-0055-4a31-9e2d-126649a825a3,,348-868-7578x97276,Austin.Public@dept.healthcare.org,"['et', 'en']",+1-429-503-3238x785,e02856bd-992c-4bc2-9a7a-d04f22d21847
4b411c03-d60d-4516-ad0b-6170a4058c92,,(403)407-5452x6468,Austin.Rheumatologic@dept.healthcare.org,['et'],(890)673-4942x31631,c4d15705-8b1a-4951-a3cf-4a95937cdb03
96fdc943-1a68-49a3-a66a-22968438c666,,(766)308-0455,Austin.Rheumatologic@dept.healthcare.org,['et'],645.942.2932,8395bd69-89a8-4c0d-acfe-54b3293ac00d
7562d2d9-7341-4fa2-9ce9-bb0f27321017,,001-403-489-0102x079,Austin.Psychiatric@dept.healthcare.org,['et'],743-658-1950x5910,c66a764d-4c99-4848-a7eb-cbed076fdbae
54950d96-0ea0-465d-ae32-e1168c21f89d,,651-245-5602x2960,Austin.Rheumatologic@dept.healthcare.org,"['et', 'en']",(853)964-3273x56003,231097ae-efcc-453c-8a2c-33955a0ab7e0
562b731d-aa2f-45e0-887f-7aad67170730,,+1-560-464-8118,Austin.Surgical@dept.healthcare.org,"['et', 'en']",595-499-9067x12703,1dceefa6-27ff-45b1-8fd8-b369dd162eba
c3e632ca-a86c-4298-bd36-c55da0ef5737,,001-888-387-2858x8598,Austin.Hematologic@dept.healthcare.org,['et'],(257)436-7809,d876ba3e-fae4-4de8-9da2-c90ce0cebd21
c8775693-aec1-4a81-b2c5-36ca37749a24,,+1-530-330-4080x58378,ReedFry.Optometric@dept.healthcare.org,['de'],(443)232-1659x744,7f49992c-2e95-45b6-b4bd-bf67b5edc7eb
341f7bd2-9b45-4cb4-9a35-eaaff1be9656,,501.828.4795x741,ReedFry.Neurologic@dept.healthcare.org,"['de', 'en']",(454)262-6764x3430,302242cc-2bdb-4f0c-a5da-896d4aec923c
a5b91000-ed0d-4a9e-88cd-05174bf0c56b,,001-531-706-4992x229,ReedFry.Pediatric@dept.healthcare.org,['de'],998.575.7524x3580,b5b52170-ec3b-4a45-be86-e65c18ce1760
c1a29a1f-e87a-4272-8b03-432712f18dac,,+1-274-335-9196,ReedFry.Endocrine@dept.healthcare.org,"['de', 'en']",797.626.1494x025,2a8bc6f6-9f66-4919-9832-91be68522a8b
c6c0164f-aaff-493d-9fad-cc29982eccbd,,519.957.2589,ReedFry.Pathology@dept.healthcare.org,"['de', 'en']",(653)213-6727,58e71b7b-cc0a-4936-bb33-0e5fcb00bc7c
881af396-de1d-4dc7-9898-b8aebbfb9eea,,(834)636-1216x51002,ReedFry.Radiography@dept.healthcare.org,"['de', 'en']",(538)271-1821x53945,c2d99561-8013-4073-b949-c2a24a6e1526
e4cf0082-cc57-424d-a886-540c5821d02b,,(206)249-1658x8042,ReedFry.Midwifery@dept.healthcare.org,"['de', 'en']",+1-654-297-7018,2b6a1d95-d729-46ba-a107-0ff02081671b
c257c95f-a917-4caa-b8b9-37b59463a82e,,726-420-6632,ReedFry.Toxicologic@dept.healthcare.org,['de'],402-692-9438,1e3f6d3e-27b0-47f3-ad76-31fc71e16a87
8d1acaa9-496d-45ea-bf53-eadbf2831c8b,,001-651-735-9834,ReedFry.Dermatology@dept.healthcare.org,['de'],001-270-498-4558x306,53295c46-1fa9-47e3-b5df-1a9da2faf159
bb18d12a-fdec-4688-9a82-299b6eda16bd,,356.276.1728,Guerrero.Physiotherapy@dept.healthcare.org,"['de', 'en']",+1-540-271-5120,f33c5682-6053-494b-9db0-3e9a0c248f08
0359d09f-b81b-4d2a-9904-5bedb6af52ce,,278.430.0803x602,Guerrero.Toxicologic@dept.healthcare.org,"['de', 'en']",653-707-5799x3855,35d5230f-9193-4af4-91fd-9097a31d9ef6
880a1fea-c309-4e4d-bc54-198d23744286,,001-718-415-4294x40567,Guerrero.Geriatric@dept.healthcare.org,"['de', 'en']",(488)926-3318,937b1cb5-9a7f-4ed4-aef1-fbb620ee7327
3e42afac-4dff-4d98-b38c-8a5b9bfcb7ac,,001-299-358-0386x8709,Guerrero.Geriatric@dept.healthcare.org,"['de', 'en']",500.653.0708,e3eacc96-ae74-4428-8839-944dda76035f
c49156be-79af-48fc-9633-ce430e66408d,,(654)801-0577x23112,Guerrero.Dermatology@dept.healthcare.org,"['de', 'en']",001-401-487-4899x431,60286ee0-5526-40ce-a430-4d47db54d7ee
b10f2c3e-349e-4168-8ee2-5177183f8bef,,001-237-869-9643,Guerrero.Rheumatologic@dept.healthcare.org,['de'],(925)213-1356x2211,db410c2e-3aec-435b-a24e-05ffdd79c474
c958ae84-96e1-4ae2-b0e5-2006845df0c3,,442-706-5159x5631,Guerrero.Public@dept.healthcare.org,['de'],(289)805-1688,aacf7c01-6bf7-411e-a545-aafca2a8d7f7
04440882-ae17-481a-b9a7-9d923dbe79b9,,+1-903-748-4741x361,Guerrero.Radiography@dept.healthcare.org,"['de', 'en']",(374)615-7838,60f210f0-06ad-4140-883d-5ca3616a87da
c3388a53-847b-4c8c-a7d1-e05dc233c55c,,584-725-0107,Baker.Gastroenterologic@dept.healthcare.org,['de'],(230)733-7758x92537,fe9a3c26-7dbe-48f5-8aee-b090601bb630
a8973cc0-093c-4ecb-8e60-083d7458584d,,584.201.8196x08400,Baker.Speech@dept.healthcare.org,"['de', 'en']",904-879-6490x74687,6cdbb48c-b3b3-4d5e-a77a-d1148a35ad5c
1b4b7dd4-e8da-42e3-9c20-dde956f837bc,,601.890.5258,Baker.Optometric@dept.healthcare.org,"['de', 'en']",001-677-770-8160x985,5968b4b7-91ad-42a0-a820-53e2d813db5e
ea7b45c1-7a2e-4fb5-9943-9447856bf2c8,,499.900.8885,Baker.Respiratory@dept.healthcare.org,"['de', 'en']",(588)583-2696x03608,da324532-ef91-4809-9b05-b8cb99fbc141
