identifier,text,city,postalCode,country,anchor
4154f4fb-1140-4785-8b3a-9add94323420,Kalteneggerring 37,Sankt Valentin,,AT,9e730261-181a-40c0-b9e5-399e55a0fcb3
7ea0fca7-342c-43d8-bdbf-0b6af77a433f,Maurerstraße 58,Drosendorf-Zissersdorf 1,,AT,9a1c1c26-46bc-4d80-993d-c4eb93cf3e68
9f962233-c2c2-45ad-bf66-5b300a464063,Stögergasse 56,Bischofshofen,,AT,9f6622e9-d6b2-41e3-a27b-f978777f4a56
e244da9b-27a3-4469-9076-0a5956518286,Ellergasse 123,Wieselburg,,AT,b5f5cf3e-3ae7-4934-88ee-fc0581b02aef
e6244b0b-4e3b-485b-8ae0-6f315ba234fb,Kernring 18,Wiener Neustadt,,AT,69cc71a2-9589-4ff6-844b-542e3ea2068a
9723aa2a-cc3d-4c08-84d8-f6259bc8c94c,Handlstr. 98,Mank,,AT,1495d728-ce68-45d4-9427-a7e3d7c9fbca
37b2679c-a0f7-4793-b482-4009107f9454,Arda-Haindl-Ring 86,Hartberg,,AT,1222512c-05f4-4847-8e02-ddeafdc9dcb2
6ab9c72a-e22b-45f9-bff4-467f9b263756,Laureen-Heindl-Gasse 109,Wolfsberg,,AT,1067b9cd-0dac-47b3-a876-8dbbcf923e49
f80a96b7-fb99-4c2d-b70c-c8748b21100f,Leopold-Krainer-Platz 29,Innsbruck,,AT,6368a611-1cd3-47c9-b2c6-e2e23bf497b2
bbfe3bd2-f2ab-47bf-96dd-236a5b0ce487,Isabella-Trinkl-Platz 135,Mautern an der Donau,,AT,c0fef09a-cd63-497e-994d-ecd0a83baf04
2c3e1a2a-91a0-43de-9da5-2ad702bf06e6,Winterstr. 10,Gmunden,,AT,7fc071bd-346d-4398-b144-088aadf8dbc8
0eda2608-16e8-4734-ae58-38c038127a14,Aichingerweg 17,Wilhelmsburg,,AT,d15417a8-ee61-457c-b8f6-30953df2a81b
6c8a6bbd-b8dc-44da-901b-bf84387731a6,Stecherstraße 1,Radenthein,,AT,9ce2b312-92f9-4c4d-b726-451d8626d37d
5de9b0ea-cdae-44db-82ea-95f429d3d2e6,Kainzring 49,Bad Vöslau,,AT,5bc700fd-3e7a-48ac-98fd-da4de2d42608
f5a2a756-1d1d-412b-82d9-9f06f8978d61,Pendlring 71,Leibnitz,,AT,c62dd64a-97fb-434b-8a9c-48fc53987758
9553f91a-0375-4637-aaed-5b405f84d0b2,Sokolov Turnpike 148,Mägichester,,EE,04496aef-90a2-4b0e-a7ef-99565684a380
ba31b6df-5f1a-4032-9bfd-c14b720f3349,Tatiana Viaduct 72,Lake Dianastad,,EE,b9c48dc8-44cf-472e-b7b2-185d17f78ef2
d84f9aaa-21b2-4389-b0dc-c0e07fbf3941,Kuningas Pike 147,South Marina,,EE,c2ce6c9b-7e9a-4d18-a27c-bc27bb7f99c0
3d54f891-03cf-4348-a75f-33a504b24f1e,Maria Stream 106,Vladimirville,,EE,2a72895f-890c-4685-a609-c17f13641b28
852caca9-388b-4772-b390-5f43da8fb90c,Tiina Brooks 18,Gontšarovburgh,,EE,a816e6c7-8975-4e81-b947-c92f7f079d7d
e79f99e4-41d0-4db3-8c83-b3ebc8f14c47,Tamme Port 139,Viktoriashire,,EE,020da7e7-aef3-4182-bc42-940cb81a840c
f82ec61f-184c-497d-b0f9-2f65dade2182,Suvi Springs 104,New Valentina,,EE,e7c1b6a8-bc65-4fdb-a7f8-927724101196
f732f3ff-7f23-40e9-9ef0-9ec25165d01a,Maksim Crest 99,Elenaville,,EE,079b6afb-cce4-4ca7-9043-c53ae6739bcf
3ca675f7-32aa-4ab2-9fc6-d7afafbab59a,Nurk Forges 31,Remmelview,,EE,e1986337-2223-4c1d-a76d-fcb408d9bbb6
ae0c9131-4aac-4e23-a845-e266b4b58446,Matheo-Aschauer-Platz 119,Schrems,,AT,4ad874e8-2faf-42d4-a728-806cd70b0671
65aa2a76-9b33-4c81-9928-5ce82697fe6f,Selena-Rohrer-Gasse 137,Kindberg,,AT,59eba97d-3e95-4ee8-b8e5-d3fe9826688f
b4dd6146-20e6-4515-9753-e8fb03dafaf7,Voglerstr. 135,Bad Hall,,AT,cf671bcf-aebb-492a-984c-1484a8ef6278
3bd059d7-1c5b-4b83-a5ca-db514ac434b5,Weissplatz 30,Oberpullendorf,,AT,fe00e4e7-2ae4-4aaa-aea6-d7bfcac57b0a
d01c3d0e-a372-4936-8cbd-81388e6b949f,Aleksandra-Friedrich-Straße 11,Zistersdorf,,AT,733a839a-a6a1-43b5-9ecc-23a0cc0c9853
f6b12615-af41-4615-8e4d-16f0f49784a7,Henrik-Reinprecht-Straße 8,Purkersdorf,,AT,2d58cc88-a9ac-4915-bee9-db39b0343d89
8f530780-ff9c-40d2-bbc3-1e673c759789,Schiestlweg 58,Bärnbach,,AT,053fdce6-f7c7-4ec0-892b-b17953fad41f
bcae6515-f65f-4373-ad5d-c238a2e29743,Jaan Lights 107,North Marekbury,,EE,057ed87b-71d7-4c55-85b5-d451cdf3b232
446e779c-129c-4fad-be95-97f91cb2721f,Tiina Fork 142,North Kristjan,,EE,3ed2b25d-c4cd-4891-9e4f-55e56cf20ece
96c4c1d2-404b-49f1-8bf2-98df1956b3c1,Reet Port 145,Kristiinaburgh,,EE,6b1190ef-e8cf-4812-ac57-53187ba55437
e2dbbbbd-d923-4e02-9fc6-7de19f500ff9,Laura Lodge 8,Lake Annelistad,,EE,95b57021-ff74-4ba7-9ad9-ec63ba64fb01
46f60b50-e6de-4ec1-8814-a4e702045ef5,Tamara Trafficway 105,Eveshire,,EE,2e576628-61ff-4114-932c-80e82d2ad083
e7323cd1-69ee-4415-96b4-0a28706ce38f,Fritschstraße 10,Bad Hall,,AT,7b23d692-e0e3-4a85-8a01-1217b7f7b36b
aa48e84f-6816-4050-8880-095c4036dcfe,Marie-Jung-Ring 148,Gmunden,,AT,ec5a35f4-9cc6-4c68-be2d-31cf09525f64
ee1ccdbc-a512-432a-a21d-637f4d2679b0,Fitzstraße 14,Landeck,,AT,36f185c0-9e7e-4fa3-8afe-4d5f0f82e007
7a310915-c440-487e-92e2-237a7ab1281d,Jasmine-Puntigam-Platz 74,Mattersburg,,AT,1a874912-066d-4941-9f7d-c765031c8276
8a5c5dc0-1299-4f58-8931-20ce4f374891,Lisa-Wöhrer-Straße 147,Stadtschlaining,,AT,cb269dc7-d941-4a69-ac76-2f0c1c611bd7
4bee142b-ac92-4cf5-998a-96ad341cad2e,Emmapad 48,Pietersbierum,,NL,a54643b7-71b1-4f59-b268-495d0f2cd3b3
d3d6ec3c-f57b-4d18-84a9-8e9b007f328c,Evelienpad 133,Tienray,,NL,7586fe0d-7973-414c-9f73-b8445afc9598
7ba0ad0b-b873-4f15-93a8-3791e0c7b79c,Martsingel 139,Wehl,,NL,3d05e7c4-49b0-4f3a-a4b4-1b9f68986032
6076f363-c66d-4fd9-980e-5518438a12c4,Jeltesingel 32,Barendrecht,,NL,55ccfce4-579c-4e67-a446-26e400650544
43baa18c-6a88-461d-a25e-8a5e95d16708,Jurrering 133,Reeuwijk,,NL,05283e90-fd21-4213-b911-36d16b49d6af
a39516e2-1ed3-48a7-9971-7989dee6efa1,Sebastiaanhof 142,Uithoorn,,NL,2f03a58d-844b-41fe-8f52-ced5d70fc316
ebfff945-9b00-4cce-a98e-dd975ba7d829,Amirabaan 48,Basse,,NL,8a8c150c-c290-461f-9616-b10d03889405
064bb2ed-ff34-44e1-92a4-999881a579d3,Igor-Grüner-Weg 111,Traun,,AT,2cb4fe96-e989-42c9-be2b-668237b1b3c4
de84c665-6870-443c-a1da-896db0724377,Scharfstr. 101,Raabs an der Thaya,,AT,51176e9b-5fa7-4396-b671-6ac7f78641eb
21c1eeca-ca78-47f0-8660-00a9f979037e,Alexandra-Hartl-Ring 8,Wieselburg,,AT,fd8890c4-1e59-42d9-b540-bbdd3421a505
b1b785c7-3163-45d4-9ce3-5bdc202cfaad,Milo-Jauk-Ring 63,Purbach am Neusiedler See,,AT,e6f87c17-d62c-4c21-95f1-c7f3acb3e64b
a32a84ed-af5e-4efc-b3d5-921040c4bca6,Larissa-Eberharter-Ring 62,Bruck an der Leitha,,AT,68cce369-339b-4ce8-8bb3-66b225a3fcce
71924cd8-b620-4e23-b561-34feecb6a71d,Richard-Dorner-Weg 104,Schrems,,AT,78aa08cd-9063-445b-a3c8-393eaca3decf
bd06582e-0e68-4e55-a05f-7c4be16d8dd5,Richard-Gamsjäger-Weg 134,Mariazell,,AT,9dc701aa-ccd3-4640-987f-8fab8eeec716
486cd489-6693-4153-a93b-7d49da32bc20,Rothstr. 97,Zistersdorf,,AT,1a1ea45a-bf58-4bbd-b145-3f8d54f71c87
eac6dba3-9a3d-4016-a952-10bf63f5ef9c,Ava-Schütz-Gasse 99,Innsbruck,,AT,e19cff3f-dae4-4050-ac65-86314ac61a04
3fced56b-3f4c-4c42-b762-cd201a88ed14,Barbara-Mitterlehner-Gasse 123,Baden,,AT,6c1242b5-7d11-4172-a555-a8cdd85c3dab
048b82a1-f8d1-42f1-81e5-2ece5bf795ab,Lily-Rechberger-Ring 65,Liezen,,AT,0b31eed4-42d1-4e27-a7d3-c6611f0b3735
644e8f79-6dc8-488a-bb60-52d7666b6b79,Hoferplatz 2,Mank,,AT,bdcaca2c-ff1b-47e5-b423-6475e54acd13
3e2a1756-19c9-44e8-a20b-1107322ddd5e,Laureen-Brenner-Ring 121,Wels,,AT,72627f2d-94b3-45d8-9505-0eaece3a6647
90836093-78c7-4aa2-a36a-04cb6373236d,Reischlstr. 110,Enns,,AT,4a10574e-dda7-43ea-b38d-5f863431d279
36757433-17ce-4511-a121-21080271b07f,Voglring 145,Mank,,AT,6659150a-4287-4640-bb86-058b00ce4721
35316a9a-9d37-4bc2-9138-a8dc4ccaaae5,Neubacherweg 43,Schärding,,AT,e41e0111-74cf-4b94-8c89-f3182e22365c
8b9631a4-f179-4148-80e1-93c8ebfaff92,Anita-Trattner-Straße 85,Frohnleiten,,AT,bc9b5dfd-17c5-42b4-85b0-040231775bb8
4f694020-96f6-41b4-9955-a00e1baca5d7,Tiiu Port 116,Kasemaabury,,EE,48bb1b21-a9df-4569-b0f2-c3c5a9df3519
3363715b-76c8-4079-9a53-a411e6f081d9,Rätsep Mill 49,North Kristina,,EE,d5183bae-8c43-4a5f-b6fb-c4d8269f5a81
138e287f-43c6-450e-9e04-db376680b2e4,Paju Court 56,Kozlovborough,,EE,40bd6acc-5e30-44c3-9aee-a67f3178d8c2
601e0234-2acf-44a5-8ecc-82d57471d179,Nadežda Parkway 139,Õunburgh,,EE,73522179-16d4-487e-ac18-2c289284cc11
dc604d48-8f21-4141-bd8e-45eb0e2df707,Jaan River 88,Alexandermouth,,EE,fbb2b573-d757-49e8-96ee-7a6cc271a2b9
5abb18c1-1ba5-49dd-bb00-4817af9c3142,Tarassov Mission 81,East Nikolai,,EE,76634b9f-1306-4567-9b00-6c9cbe2f9e27
1ec18a1f-baad-4b4d-9e1d-b4c9bd765d39,Nõmmik Views 107,West Triin,,EE,6049a473-e14a-43ef-8d82-32d2f95968a5
a83fadeb-1667-49e4-be12-14f3c236ed89,Nadežda Spring 67,Annaview,,EE,914393c7-a5c6-483d-9223-1b411aba80c6
2544d5ac-9271-41c7-aac0-ff3911f74b9b,Buchbergerring 81,Freistadt,,AT,35d327e0-ab36-4a8f-a549-a9b73a30868e
c834340c-c755-4870-b5d9-a3bf81ebf9bf,Maida-Kocher-Straße 11,Rottenmann,,AT,6bca4823-d960-4817-8e38-1030af914c1c
51b4fb12-f6c3-4be0-8d3a-d2ea2f6cc9c9,Verena-Riedmann-Straße 92,Villach,,AT,1b67ea42-03c4-4edf-b04c-b53be3a80de7
1a69a71e-bfb8-4ee0-a260-30813b62d351,Joshua-Holzmann-Ring 35,Stadtschlaining,,AT,14d0e757-89e5-47a9-994d-e9498e2fae0e
9cdfae55-9116-4b4f-9b1b-1a767e7a6943,Sabine-Burtscher-Gasse 108,Schärding,,AT,b6c3763f-c084-4b5f-beb2-85ef479935f6
5dca84c8-c548-4861-9d6a-eb9b353b04fc,Salzmannplatz 32,Stockerau,,AT,7192b7fc-a3cf-4324-b0cf-0b93d6e5586b
137ea30f-ef40-4089-b5d9-a9a72afd002b,Luise-Reiter-Ring 102,Oberndorf bei Salzburg,,AT,4b040b7a-92e3-4c2d-99a2-881c15a9242b
2013853e-9a6e-46ee-ace2-d822d61b4671,Waldnergasse 42,Amstetten,,AT,a8c90d41-57f0-4170-8abd-3291ee2f8d98
be334937-7875-4556-b1a6-3c614b2d4d20,Grünwaldplatz 18,Dürnstein,,AT,4827e218-059e-47ba-8c60-8ede0f559ed8
2989d2b4-a7ac-4f05-89f6-1f4f905b3395,Pachlergasse 7,Althofen,,AT,0cf1a812-7e78-4595-bc62-d6041dc96d0d
a73509cb-13b4-4322-a204-cfa4069c3256,Loiblplatz 8,Schrattenthal,,AT,344941ee-9247-45e2-81cd-058b531cc2ac
95c34bdc-08a4-4c53-94f3-4c147cb28e78,Florentina-Schweitzer-Gasse 39,Neulengbach,,AT,f9969610-34de-4397-aa49-8f26f057252b
a8aee244-2661-4e36-a75d-b5a78f98fe01,Marvin-Jahn-Straße 111,Fürstenfeld,,AT,e89573f3-f273-49f1-af4a-4da53dea39b8
ac2612ab-c4b3-4ac9-9de1-094f5afe77fe,Aignergasse 94,Gmunden,,AT,728c5b24-41d3-4af3-9448-f5239141441d
65ed94b8-9099-4d95-b816-96d82ce294d5,Dana-Neumayr-Straße 111,Dürnstein,,AT,02a03b46-f8b8-4e14-a7d8-ed18ce4e682f
fde11371-263a-4447-968d-815f32f25523,Timon-Ecker-Ring 43,Sankt Pölten,,AT,481bca1c-84ef-47a9-b8e8-74368e997242
004d82cb-dfc2-4afb-a94c-95ea789ef6fe,Karoline-Horak-Gasse 146,Pregarten,,AT,f05d8006-f3c3-40d8-b9f0-9b0ebf4c490e
a416d947-cb72-439c-9e21-d337cec9d167,Wöhrerplatz 23,Bad Radkersburg,,AT,1c24f46f-b56d-482d-b8f0-5971e899330f
e482cfbf-772c-4f1a-83bc-debe7abde2e9,Frida-Yilmaz-Gasse 127,Trieben,,AT,88cfb3d3-aae2-4553-bea3-550cbd8828da
e9fd1214-39bf-4c48-af80-d8681524c593,Klausring 2,Klagenfurt,,AT,2cc293a5-9848-46e7-a9c5-d820f96ab96b
3b9c81d0-182b-487a-9bb7-d3c7a54c1a70,Wirthstraße 27,Feldkirchen,,AT,34505cda-560a-47ee-9808-1af8d75d5644
597d6b9b-85c5-42b8-9add-32d5b7a91334,Veronika-Himmelbauer-Straße 79,Eggenburg,,AT,6e695b3f-4a17-4d31-934c-cba77dc7b782
2a2ac0c9-9695-450e-b2ae-ce943f85b087,Boris-Ladner-Platz 8,Neunkirchen,,AT,8325c0be-c326-44d8-9e8b-43117012a5c4
67a62800-2ab8-4473-9fb6-1ffc5a6b8754,Pollakplatz 110,Straßburg,,AT,444a8dd4-ed0c-4328-962a-1b9a9df606da
69c11b6b-c8ad-4708-b117-a468c41f6840,Estelle-Suppan-Platz 79,Bad Leonfelden,,AT,94d06004-4290-41ce-a0c6-c23534edf9c1
648391ac-a2b7-46d6-b9a3-48d82a34320d,Juliana-Kössler-Ring 18,Frohnleiten,,AT,b4c0e1d8-3ef3-4973-b76f-5697228edfbd
0a340756-356e-40a2-9b22-6d9f5b5ea10e,Wilfingerring 135,Waidhofen an der Thaya,,AT,b0e18a3a-cae2-49d0-b0f7-32f7eb5015f1
8c8fa000-2a29-4c78-bb88-86f7c4f9a5c7,Carlijnsteeg 86,Blesdijke,,NL,fdb3242a-8ac6-4689-8d07-3934be8c80f8
a151cc5a-2c01-416d-ac33-01aafe750746,Milanlaan 109,Broekhuizenvorst,,NL,fecce64d-7b3b-4c45-ba36-7d69ff4af608
8456a4c2-4866-46b1-a5b8-000daac2af8a,Sennapad 149,Wieringerwaard,,NL,6606a99b-2f90-4d38-afc3-3c2d60c00bd9
0b3a7ae7-3862-4991-ae74-14374d5617ad,Merelhof 1,IJsselham,,NL,bd9e0f57-3091-4c6c-9cac-6fd8cb875bbd
4e723dec-1c92-4645-9df7-10179296ad3a,Fatimasteeg 138,Nieuwe Wetering,,NL,15038b35-a28e-49e8-abb9-ac7bf62efe5e
191f0a3f-6fc5-47d0-a5f0-5335e1ef9c86,Azraweg 17,Hekelingen,,NL,787c4a51-736d-4f07-8be6-2444e55766e3
b913bf9e-4dbd-48db-9c05-627a78c51c7f,Livsteeg 9,Steenenkamer,,NL,d30f35b9-46a0-4155-8f17-6d08f7d97f1c
584a9671-79e3-44f0-bdc2-3743f4853c8f,Joepboulevard 18,Monster,,NL,21a5ac1d-3093-48ed-b7e5-a1ef573ad5d8
427add8e-9093-4004-8375-c7adfab49cf0,Aaliyahdreef 118,Wapse,,NL,2b274e9e-3f43-477c-b32f-5dd17cac29bd
231d5bc8-2922-4391-9102-359cb335498b,Joëlboulevard 47,Slijkenburg,,NL,f3bca372-cf16-44c7-ad94-4be621f374b3
1d432740-11e9-48d4-8b4e-e4ffb59b2a3b,Matilda-Scherzer-Gasse 129,Mariazell,,AT,77a80880-df3e-46e1-81e9-43aea0a11c11
b70e6d7f-fadc-4fe0-a84a-a3f1ca9873cd,Tim-Scholz-Weg 102,Raabs an der Thaya,,AT,32d76e1a-14ee-4c56-886d-57a1d81b5669
0b0a03e1-6f37-4eb2-87e1-701e5b34da2f,Draxlergasse 17,Mautern an der Donau,,AT,d60bf186-1f74-4bce-8bdd-8f5605ef0126
88673fa9-29f6-40e5-8cf6-e26416f12b69,Tiffany-Wimmer-Weg 50,Mürzzuschlag,,AT,5cec4a02-53fd-4a5f-997e-2f9b5f67b370
d96be163-fd05-4443-86e2-da8c1bcfd300,Erhartgasse 8,Dornbirn,,AT,bd9cca38-91d1-42be-81be-300b221ee6a7
cd19bf5f-162a-417c-a8b2-ab1c1d1d4a3a,Erhartstraße 85,Waidhofen an der Thaya,,AT,b6371a3f-9187-4458-930d-14f22e9db14b
39b73e8a-77e8-406d-9556-826e212db512,Hofstätterring 12,Marchtrenk,,AT,e5edb852-dc92-45bb-9747-f8d5b12460bf
7dc7bc5c-16fe-457d-9cf3-c77e97afba84,Adamweg 34,Mistelbach an der Zaya,,AT,ca49ae99-2ae8-40c9-b876-5eb8a4b5ca20
24d7c0b1-15f4-409f-a0d0-03b52b441fd9,Doblerplatz 23,Leibnitz,,AT,df84a355-c8bf-4545-bc82-742d88fa1ed3
db43b610-ac46-490c-a1a3-7d631950b35c,Schützstraße 103,Oberwälz,,AT,11b5d536-2321-4a85-9849-fcbd023dfe46
92f1058d-e435-475e-a8fa-77eba8149c65,Kondratjev Pike 122,East Siimland,,EE,91d1a6f6-7717-4078-ae2c-0209d9f14192
10ba972d-e1a0-4e76-90f4-3e357b6c997f,Jekaterina Lake 44,North Tiinahaven,,EE,1291b3fc-32b3-4a9c-ba43-e1e46bb35fd3
b54c37c5-4bd5-4edd-b5ef-fc5a7a8d9b97,Urb Point 70,East Sander,,EE,bd6b7cee-dee6-4f3b-9684-cf8c2e64e432
851b263a-8b7d-4846-b09a-9b33379a493d,Mihkel Well 135,East Valentinaside,,EE,29c12932-3fd6-49ba-bb9e-b015c88898f0
0576e647-e40d-42e1-a509-3d96d154d5c9,Toots Ridges 101,Sergejevmouth,,EE,85750ce1-8f1d-4314-8ffc-70a43152c5dc
c48ba82a-bfff-40a5-ba8d-fa21990604de,Novikov Place 120,Tuulikstad,,EE,d8a8120f-9eff-4cb4-9f31-ecf36a0e3fb7
3ddbf291-0ebe-463e-a2d4-7744ebf35b93,Indrek Stream 2,North Aivarstad,,EE,fac70867-a9c0-4de2-b022-8297ab442714
189503ab-3160-46fc-a43b-80295f9c55e6,Aasa Land 144,Lake Triin,,EE,9a0500d0-a29d-44c0-98a6-00384d94fd8e
8a7d01f4-d135-4afc-a140-d19c9315f0e2,Aivar Street 42,Lake Tõnushire,,EE,04d38080-941a-4fb0-b84f-c00353b7c18d
3d9d4378-2734-4db6-b775-da5314e249e4,Diana Island 107,Jaanusborough,,EE,1e73bbc2-9c9d-4a1e-b385-cc03177a776f
ec6998a2-0b33-4ca5-b988-b60b1fe6573b,Anne Manor 145,East Alexanderhaven,,EE,5a0f870b-de42-497f-9a8d-f5c75e3b8278
31996107-dda6-42e6-976b-4953e87a1684,Kiil Parks 137,Viktormouth,,EE,1377dc4a-4aea-465b-acb0-4a442c040f51
18b85c05-1de3-4b9e-991f-45da314049c2,Valentina Stravenue 16,Tiitside,,EE,63a1913b-b2f7-4b34-bd52-07a9500dfc15
b4a6b7cb-3af0-44eb-9778-48b92b60bcc3,Kadri Island 34,Jevgenifort,,EE,a5acf1da-2eee-4c46-b558-1ebb398a0e87
577db4f3-3521-4dab-babb-3a9a96338823,Rand Point 116,East Tiiuton,,EE,63cb5ee0-a457-4975-9455-4d76109bc754
8132aada-e668-47c1-b316-153b0f96ea87,Aleksandr Pines 41,South Meelis,,EE,e9b33269-bd4c-47dc-9c8f-43e5c5b24dc7
e7d1d4b2-73a8-4a7b-b8fe-f572140a4c1c,Pukk Mission 3,Triinfurt,,EE,bd0cda09-0cb3-4bbf-af8c-b8a91754d025
7c9d56ca-826f-45cd-98ec-6c3cc10a6380,Raag Stream 119,Port Antsmouth,,EE,d9f1b249-8bf4-4ccb-9382-ed7813751d5b
