identifier,contactType,phone,email,availableLanguage,fax
06a728fa-e1a0-4eb9-998c-4d97831109bb,Appointments,010 4402155,Riggs.Emergency@dept.healthcare.org,"['nl', 'en']",027-6331162
5b07018f-1a4f-4faa-8bb4-b5c4aa55b013,Emergency,(0590) 188424,Riggs.Community@dept.healthcare.org,"['nl', 'en']",+31616-048469
672f3231-7dc6-4f5c-8df9-b66bc00c674b,Staff,(0846) 477996,Riggs.Psychiatric@dept.healthcare.org,['nl'],(0303) 524308
abcf22da-b053-4ba5-aed9-a7a3d1b5a646,Emergency,+3110 1269407,Riggs.Geriatric@dept.healthcare.org,['nl'],+3139 9880320
939dae02-4d4a-406f-901d-0bc6dbf95e33,Staff,+31(0)720 904314,Riggs.Hematologic@dept.healthcare.org,"['nl', 'en']",0773-498674
2f94bb6f-178f-4653-a885-2a8f159c263c,Appointments,(008) 1065335,Riggs.Plastic@dept.healthcare.org,['nl'],+31(0)10-7644694
cd44f232-370f-4e33-8461-08d66d6583b3,Information,(0605) 867996,Riggs.Otolaryngologic@dept.healthcare.org,"['nl', 'en']",0991-242898
bf2f9bb4-a5a6-4a78-bc01-c682ff57779c,Information,(0098) 416565,Rigmgs.Dentistry@dept.healthcare.org,"['nl', 'en']",+31(0)350-019861
5f527d06-6d9a-40b7-8213-f43e81ca6b6a,Emergency,0426-963913,Riggs.Primary@dept.healthcare.org,"['nl', 'en']",0724-240035
b715ee36-c1f4-4835-b262-44d22838749c,Emergency,(074)-6598211,Rigg.Pulmonary@dept.healthcare.org,['nl'],+31(0)641 894827
f80db3c2-9aad-40b0-be01-ecb03ebe4e7e,Referrals,+3118 3273954,FigueroaStrong.Plastic@dept.healthcare.org,['nl'],020 5749452
fdcde8a1-b025-4bac-adee-d62970c7a22a,Emergency,+31076 342977,FigueroaStrong.Urologic@dept.healthcare.org,['nl'],+31568 477759
d226088b-16eb-4c12-ae86-359094d9e966,Emergency,+31(0)26 8525237,FigueroaStrong.Genetic@dept.healthcare.org,"['nl', 'en']",+31(0)215-271250
1c09c99d-2b44-41e1-a26e-ed649de6dd14,Referrals,0469 145886,FigueroaStrong.Pulmonary@dept.healthcare.org,"['nl', 'en']",041-7347030
a403365a-cd17-4e41-a6c8-9a5b3a5ddf2f,Emergency,0546-698497,FigueroaStrong.Renal@dept.healthcare.org,['nl'],+31(0)32-7421922
b810286f-c92d-4492-a16c-6f036bacc5c5,Staff,049 7612433,FigueroaStrong.Cardiovascular@dept.healthcare.org,['nl'],+31200-031071
e558c222-5a6e-4a9a-bab2-679986ed68b9,Referrals,(0089) 969726,FigueroaStrong.Emewrgency@dept.healthcare.org,"['nl', 'en']",+31292 592965
7b44505b-ebf2-4aed-a188-a10adad605b8,Staff,0978 055579,FigueroaStrong.Pharmacy@dept.healthcare.org,"['nl', 'en']",098-1014243
77f7d701-a6a5-426b-be58-3f581412b9aa,Information,516.929.9513,Mathis.Laboratory@dept.healthcare.org,"['et', 'en']",001-691-983-8727x95321
0823c96c-0696-4e9a-b4aa-2648cfed55aa,Referrals,538.395.0218x13265,Mathis.Toxicologic@dept.healthcare.org,"['et', 'en']",(532)537-9645x24465
a134efc6-de13-4b83-946e-c2731e3278c3,Information,+1-404-437-2028x35763,Mathis.Laboratory@dept.healthcare.et,['et'],+1-578-992-0906x20396
7e7242ec-3b60-4c47-8667-75f20c58a1d2,Staff,+1-557-350-1390x164,Mathis.Psychiatric@dept.healthcare.et,['et'],935-578-6833x61770
443ace39-a614-4baf-b663-121957d0c19e,Information,913-765-4098,Mathis.Primary@dept.healthcare.et,"['et', 'en']",+1-715-440-4006x5079
7e1b19f4-95fc-4c80-86ed-1222c49ae43b,Staff,001-713-521-4775x023,Mathis.Cardiovascular@dept.healthcare.org,"['et', 'en']",3048290745
44cce5a7-5c5c-4b5e-9e02-e98b83f8d197,Referrals,5452299746,Mathis.Diet@dept.healthcare.org,['et'],(784)326-4940
12996e26-df4e-4282-9834-4a0ead64500a,Information,(0945) 365865,PriceRobinson.Gastroenterologic@dept.healthcare.org,['nl'],+31664-381415
973fcfb6-da1a-413a-8e9d-5759df21f8ef,Staff,0257 193634,PriceRobinson.Dentistry@dept.healthcare.org,['nl'],009 5894508
4ca2f319-af74-4113-af56-c792145b46b6,Staff,(0361) 141526,PriceRobinson.Emergency@dept.healthcare.org,['nl'],+3113 1233851
28ee911f-0d94-48b2-bdd1-3e531af09f47,Appointments,(031)-9509423,PriceRobinson.Obstetric@dept.healthcare.org,"['nl', 'en']",0879 859362
91798c5d-1ad4-489a-9b27-e08764af3e11,Emergency,0740 190587,PriceRobinson.Respiratory@dept.healthcare.org,"['nl', 'en']",+31(0)97-1305645
705d9eb4-6a3a-472b-9a8c-f3b20d31d311,Referrals,+31926-844529,PriceRobinson.Endocrine@dept.healthcare.org,"['nl', 'en']",013 7153472
6e65ad4f-fac0-4fca-b79b-f81eada187fb,Appointments,032 1567698,PriceRobinson.Musculoskeletal@dept.healthcare.org,"['nl', 'en']",+31(0)095-224292
3224d587-a329-4a80-88c6-b4571ec12032,Appointments,+31298-978166,PriceRobinson.Emergency@dept.healthcare.org,['nl'],057-9567127
e3981bfa-f04c-4961-b13c-8c4fdbef53ad,Referrals,+31(0)98 7338672,PriceRobinson.Neurologic@dept.healthcare.org,['nl'],098 4481074
40f1f4df-2f4a-4fb7-9e98-575e9cee63ac,Referrals,0901-133345,PriceRobinson.Rheumatologic@dept.healthcare.org,"['nl', 'en']",+31(0)86 3381050
fee0ed80-93fa-424d-8879-508b0ee9c8f7,Referrals,+31(0)77-5923559,WilliamsWilliams.Dentistry@dept.healthcare.org,"['nl', 'en']",+31(0)96 6558627
48d403c4-088f-4c39-88bd-2ff2334e2592,Staff,090-0938555,WilliamsWilliams.Community@dept.healthcare.org,['nl'],+31894 020185
fe3c6f89-31d1-46c7-9feb-0c068a58ec15,Referrals,(0180)-741517,WilliamsWilliams.Dentistry@dept.healthcare.nl,"['nl', 'en']",+31866-189026
29642f1d-71ea-4e01-b67a-5fa32d790b0e,Information,(054)-1527076,WilliamsWilliams.Gastroenterologic@dept.healthcare.nl,"['nl', 'en']",0530-539813
7692d71e-2a07-4049-8d67-23e05a6b3dc4,Referrals,038-4595699,WilliamsWilliams.Dentistry@dept.healthcare.org,['nl'],+31(0)16-3037583
c4bc7d75-0352-4480-9928-2a44fdea6541,Staff,+31209-986267,WilliamsWilliams.Community@dept.healthcare.org,['nl'],047 5469681
3fe167a4-7035-4190-8014-cebccb21b7b3,Appointments,+31(0)559-254972,WilliamsWilliams.Infectious@dept.healthcare.org,['nl'],(0417) 241258
2ca84f04-2a91-4beb-8e66-be9cdebfd6f5,Appointments,+3105-5131860,WilliamsWilliams.Oncologic@dept.healthcare.org,"['nl', 'en']",+31(0)943-281583
b26632c3-15da-45bd-bdae-c451cf997c8b,Staff,0506-090390,WilliamsWilliams.Gastroenterologic@dept.healthcare.nl,['nl'],+31(0)138 665113
c9f55399-1e23-435e-a9c8-767295c6420d,Referrals,+31486-719061,WilliamsWilliams.Endocrine@dept.healthcare.org,['nl'],+3148-0052135
f5c23f3f-ebb8-4e33-a521-7255ed60d953,Referrals,876-767-5502x71852,Daniel.Neurologic@dept.healthcare.org,"['et', 'en']",7762925773
27b71973-573d-4a9a-9453-c8572c503756,Information,507-800-2072,Daniel.Dentistry@dept.healthcare.org,['et'],(203)528-0312
7d8444ac-8103-4336-ba04-2bfca617421a,Appointments,(373)813-7056,Daniel.Physiotherapy@dept.healthcare.org,['et'],(669)386-4268
61252e14-2039-4a08-9339-22cd4e9aae54,Referrals,688.430.5334x4664,Daniel.Primary@dept.healthcare.org,['et'],9322973887
84cc72ba-0b54-41d1-a41d-6c1f90b0f5cf,Emergency,001-842-534-9974x42438,Daniel.Surgical@dept.healthcare.org,['et'],508.224.9534
b1300af2-5bca-4633-aed5-b5bdcf4363a5,Information,001-944-984-5940x05165,Daniel.Psychiatric@dept.healthcare.org,['et'],001-658-622-0693x123
5d9df170-9cab-4969-82ae-26b97e1fee7c,Emergency,871.274.3660,Daniel.Surgical@dept.healthcare.org,"['et', 'en']",(417)435-0278x7680
0004e8f7-6f39-4d55-9ca1-a5761352ede7,Referrals,+1-419-534-4037,Daniel.Endocrine@dept.healthcare.org,"['et', 'en']",(300)575-8600x802
2bc7ab70-deff-4586-8a1b-2e13adcffd54,Staff,(0371)-586979,Lam.Gastroenterologic@dept.healthcare.org,"['nl', 'en']",(031) 4676244
5606bcc1-a727-4651-bd73-16a751c31aa6,Emergency,+3177-0494329,Lam.Gynecologic@dept.healthcare.org,"['nl', 'en']",0481-166815
15db69db-c4c6-4500-9887-82d9f69b4700,Referrals,+31(0)888 996052,Lam.Urologic@dept.healthcare.org,"['nl', 'en']",+31(0)840-500035
f3e0b81d-dd07-4548-aa4c-3d300d78954d,Staff,+31(0)690 529750,Lam.Infectious@dept.healthcare.org,['nl'],0438 982697
899f53d7-cf6b-4e38-a27b-6062fb09b8e0,Staff,(091)-0046863,Lam.Obstetric@dept.healthcare.org,"['nl', 'en']",069 8057358
7c2e2fac-ce4a-4113-b408-64cf691b122a,Information,0411 389532,Lam.Gynecologic@dept.healthcare.org,['nl'],(061)-5012116
4956f037-db4b-44bc-a7b8-6cc85b1a9c9a,Information,041-6851453,Lam.Midwoifery@dept.healthcare.org,['nl'],+31(0)51-0703141
4b638ce9-b6be-4aeb-bdcf-ab96e5704fed,Appointments,+1-461-782-8173,Parker.Public@dept.healthcare.org,['de'],001-529-904-6603x8172
2f59808f-a07b-4719-b962-aaff83d26fed,Appointments,516-234-0158,Parker.Midwifery@dept.healthcare.org,"['de', 'en']",(802)712-1753x9241
cea28346-d8b6-4b98-8fab-5886202d28ad,Referrals,646.246.0066,Parker.Infectious@dept.healthcare.org,"['de', 'en']",(410)919-0400x6898
2c42ae5e-fcc2-4d58-85f5-bcba8d6ad38e,Appointments,875.885.5906,Parker.Cardiovascular@dept.healthcare.org,"['de', 'en']",001-876-452-0336
07b7c785-0331-4f9e-977c-97f4c340a17c,Information,856.355.2393,Parker.Pediatric@dept.healthcare.org,"['de', 'en']",(798)893-4029x4558
7df12e02-4972-4fae-aee3-f49c1417ae6e,Staff,+1-315-449-0142x7441,Parker.Obstetric@dept.healthcare.org,['de'],001-711-383-9028
f378ed08-ee37-46ec-bc58-2bf3ee896cd5,Emergency,2434536754,Parker.Optometric@dept.healthcare.org,"['de', 'en']",734-342-3528x117
7e2d604b-67c9-4f10-bac8-6ea7c517f241,Appointments,(829)381-9675x49717,Parker.Nurisng@dept.healthcare.org,"['de', 'en']",(314)574-2692x96322
4ac0f29e-8980-43b3-be2b-b3394edb85ff,Information,890.346.0313x4830,Parker.Pathology@dept.healthcare.org,['de'],001-383-914-1966
c17913a5-6691-43ba-ad84-bc76c6d3d33e,Appointments,(022)-5402417,Delgado.Cardiovascular@dept.healthcare.org,"['nl', 'en']",(063) 7805164
f3610617-9729-4f74-879e-c326b7915f74,Emergency,+31(0)54 8182562,Delgado.Pediatric@dept.healthcare.org,['nl'],+31(0)054 334708
3a558396-5dea-4245-ada8-2a8fa6978414,Emergency,(0714)-163115,Delgado.Dentistry@dept.healthcare.org,['nl'],+31666 357058
e9357e96-0909-4c1e-b630-459cd7e76f2a,Information,+31752-042438,Delgado.Nursing@dept.healthcare.org,"['nl', 'en']",+31(0)167-766103
709b23a4-add2-430a-b36c-a34a4b422d91,Staff,+31(0)00 9244496,Delgado.Public@dept.healthcare.org,['nl'],(0110) 438805
cf10f393-786d-4f24-84a9-fcd45acf7bba,Staff,(0997)-391880,Delgado.Physiotherapy@dept.healthcare.org,"['nl', 'en']",006 9673050
3f56963f-c241-4935-b46b-2f6eed67b6ea,Information,+31(0)68 3502676,Delgado.Renal@dept.healthcare.org,"['nl', 'en']",+3164 0432692
9fd4b78a-c695-4eca-9a53-cadbeda98928,Staff,+3181 7857028,Delgado.Psychiatric@dept.healthcare.org,['nl'],+31(0)73 7264807
e6f2ecdd-65ed-421d-a1c2-562b5379dd7b,Referrals,+3117 6632510,Delgado.Pediatric@dept.healthcare.org,"['nl', 'en']",0351-238604
bf329868-fad0-4571-a93f-6e1a82e68705,Staff,731-869-9906,Smith.Rheumatologic@dept.healthcare.org,"['de', 'en']",+1-607-584-5704x04432
243bd6da-26d7-4f11-ada8-bea1bcc524e0,Appointments,(368)683-7733,Smith.Community@dept.healthcare.de,"['de', 'en']",(990)864-4884
89fac333-6534-441f-919a-cb8b1406412a,Emergency,962-548-4908x482,Smith.Pathology@dept.healthcare.org,['de'],(203)449-4197x29415
9bc9bc60-1bfa-4f6f-92a4-5c8a64a189db,Emergency,999-459-5271,Smith.Psychiatric@dept.healthcare.org,"['de', 'en']",001-476-678-4736x5076
5dc40f9a-cdaf-46cb-b9ca-d80baec628f3,Referrals,001-545-371-0054x6936,Smith.Gastroenterologic@dept.healthcare.org,['de'],001-414-790-6456
621f3814-414f-46ea-b5a0-e388858f0585,Referrals,617.520.9250,Smith.Plastic@dept.healthcare.org,['de'],(718)257-9199
72814de6-37d9-43aa-ac9e-df489cbaa9d9,Appointments,243.280.8708,Smith.Primary@dept.healthcare.org,['de'],925-477-8162
8a513cf0-b478-4674-973e-b7602ac391c9,Appointments,891.719.2729x010,Smith.Speech@dept.healthcare.org,"['de', 'en']",815-467-9103x12707
d0c688ad-965f-4cac-8816-903623100a14,Emergency,+1-910-395-3515x25390,Smith.Pulmonary@dept.healthcare.org,"['de', 'en']",001-729-457-2827
ce15eb7d-84f3-4144-b346-3349f0402aad,Emergency,+1-307-742-4307x470,Smith.Obstetric@dept.healthcare.org,"['de', 'en']",001-439-483-6361x2414
ee66765d-2a26-4cab-b002-b34e6e7c2ebb,Staff,247-766-5676x30145,Newton.Dermatology@dept.healthcare.org,"['de', 'en']",657-519-9209x1630
0ce43b6c-f37f-401e-9f96-f3238bb8dd51,Appointments,923-433-4113x710,Newton.Emergency@dept.healthcare.org,['de'],001-656-365-7299x03631
ca20c1ed-6771-4b51-a525-569e9816ebee,Staff,+1-722-390-3140x32696,Newton.Urologic@dept.healthcare.org,"['de', 'en']",891.667.9012x7643
fdc30d4f-ee90-48b3-8194-d019f4b9dfe8,Staff,(399)510-6064x458,Newton.Podiatric@dept.healthcare.org,['de'],(615)203-8619x181
cade6352-8c45-4ebc-8cb7-e4ff30046e49,Appointments,(901)538-2849,Newton.Toxicologic@dept.healthcare.org,['de'],(867)714-4618
54394d78-f7f7-416b-98ed-03b5db9b0f15,Emergency,964-588-3497x992,Newton.Endocrine@dept.healthcare.org,"['de', 'en']",9515762700
6258b8ba-163f-401a-a8ea-fece42667e75,Referrals,+1-586-358-7107,Newton.Community@dept.healthcare.de,['de'],287.724.1988
91a68318-99ce-4ff0-9a1a-ac6542861a3d,Staff,953.701.8689x3956,Newton.Genetic@dept.healthcare.org,"['de', 'en']",967-716-8433x225
d0a2894d-471b-4a6e-8041-6941bc68c6e1,Information,656-723-1695,Newton.Toxicologic@dept.healthcare.org,"['de', 'en']",(560)592-1070
cff272dd-840c-4ffd-93a5-760f1a7a9a77,Staff,001-420-835-4722x18981,Newton.Pharmacy@dept.healthcare.org,['de'],(460)679-4612x38569
5da5b6a2-4a0b-407a-814f-7ae401bd6ca3,Emergency,563.621.3624x987,Arnold.Speech@dept.healthcare.et,"['et', 'en']",633-885-3094x4978
dcbadd6b-09ef-4fef-afe0-0ba46326eaa3,Emergency,+1-660-751-7435x7670,Arnold.Nursing@dept.healthcare.org,"['et', 'en']",375-594-9393
6623c55d-fc90-4826-bf79-fe25f63340b5,Emergency,694.435.5416x81863,Arnold.Musculoskeletal@dept.healthcare.org,['et'],(332)813-4408
f94c0857-3049-4525-b8f2-159baa64a33f,Appointments,693.326.6496x6712,Arnol.Toxicologic@dept.healthcare.org,"['et', 'en']",677-447-9583
b01f6cf9-d661-4482-9fc4-b4f06ebd869f,Staff,799.475.4308x95127,Arnold.Dermattology@dept.healthcare.org,['et'],+1-286-771-2721x647
75fd9cce-7d6c-4e62-b93b-f9ececbc518a,Information,424-377-9740x712,Arnold.Renal@dept.healthcare.org,"['et', 'en']",5366036318
5637fb08-181d-403d-84d7-69f978c17c85,Staff,+1-869-234-9017x975,Arnold.Surgical@dept.healthcare.org,"['et', 'en']",5382180255
a9f8a087-bad1-4985-9650-91c69142a284,Information,+1-514-546-9752x519,Arnold.Obstetric@dept.healthcare.org,"['et', 'en']",+1-222-594-2249
695a41a9-5390-4d93-a923-b0dd0bd81ec5,Appointments,001-571-361-8056,Arnold.Geriatric@dept.healthcare.et,['et'],287-722-8674
ba68e409-28a3-4970-9320-e2ee19315bcb,Information,(0263) 334006,Jordan.Urologic@dept.healthcare.org,['nl'],(0150)-493331
f94108d7-ecd1-4ef4-901e-d098ce7ea18a,Appointments,(0028)-499243,Jorrdan.Geriatric@dept.healthcare.org,['nl'],0857 010951
3a974f66-9868-453c-9005-684c5ade09cb,Information,0484-926819,Jordan.Laboratory@dept.healthcare.org,['nl'],057 4317829
f822bfa0-2acf-4a49-895d-49d20e353cd9,Information,+31(0)27-0623981,Jordan.Laboratory@dept.healthcare.org,['nl'],+31(0)089-028744
718728d3-a0d3-4cc2-bb0e-5188db0fe877,Staff,(0918)-558554,Jordan.Gastroenterologic@dept.healthcare.org,['nl'],+3178-3605561
9dadbc90-7d98-4d5e-b5e4-112f13d17894,Appointments,(045) 1726813,Jordan.Neurologic@dept.healthcare.org,"['nl', 'en']",+31821 463881
f1658efe-f343-49a7-b573-02b2ef576026,Referrals,+1-709-625-5689x829,LeePatton.Pathology@dept.healthcare.org,"['de', 'en']",(667)512-4257
81f8294a-68d4-488c-bc8b-02999948742a,Referrals,352-599-1118,LeePatton.Pediatric@dept.healthcare.org,['de'],(838)551-1985x8596
5536945d-f70d-4f38-9d1d-3ec446e93aac,Referrals,512-533-8071,LeePatton.Midwifery@dept.healthcare.de,"['de', 'en']",939.323.3323x132
fa6c01df-c3b1-4a1e-92d5-f6f32fed6176,Referrals,784-732-2007x2721,LeePatton.ematologic@dept.healthcare.org,['de'],(831)743-2871x79740
df93d775-a98e-481d-ad8c-d7aa579afa72,Appointments,(549)984-9987x6792,LeePatton.Speech@dept.healthcare.org,['de'],4198521617
2667d2c7-36a4-414e-8450-c80f32334a7c,Appointments,(563)742-8996x132,LeePatton.Dermatology@dept.healthcare.org,['de'],209-363-4597x2938
a04b7c73-6924-4105-b886-10090c8ad486,Information,001-366-736-9526x455,LeePatton.Infectious@dept.healthcare.org,"['de', 'en']",(515)498-3601
4050ff85-9308-44b1-b946-b995b26c8abe,Referrals,972-699-7024,KimTodd.Gynecologic@dept.healthcare.org,"['de', 'en']",535.296.8119x81658
03921d81-62ad-4daf-b585-e48068c6e782,Staff,001-322-740-5966x2026,KimTodd.Geriatric@dept.healthcare.org,"['de', 'en']",+1-479-558-2207
7534a8cd-24d6-495f-9036-f9867a831da9,Referrals,934-832-8041,KimTodd.Renal@dept.healthcare.org,"['de', 'en']",+1-895-289-3084x414
0054c615-be91-478e-ac55-f59bb9e26a37,Information,(734)345-2016x733,KimTodd.Midwifery@dept.healthcare.org,['de'],(952)259-3633
491fe72f-0dc8-478f-848f-1af2fe39d32f,Information,305.568.6116,KimTodd.Nieurologic@dept.healthcare.org,['de'],(486)630-9419
a0e0800d-f008-44ce-a97a-f256f9c2e605,Staff,819.719.8417,LongMartinez.Primary@dept.healthcare.org,['et'],286.250.6068
0aee40b8-eb85-4cde-a6dd-a78a1f8c0a53,Information,(995)800-1949x4682,LongMartinez.Physiotherapy@dept.healthcare.org,"['et', 'en']",(849)440-4525x5757
8ccffc33-0e5f-42ca-9b58-617febf41f27,Referrals,8724383779,LongMartinez.Hematologic@dept.healthcare.org,"['et', 'en']",001-861-780-8548x852
9ae12022-0e67-4c6f-9d05-a03f2b8a10fc,Emergency,(786)516-6261x65962,LongMartinez.Optometric@dept.healthcare.org,"['et', 'en']",(986)831-3507x6668
2f7c2f92-a328-4ae9-b898-09c01c5ca954,Staff,346.622.0231,LongMartinez.Respiratory@dept.healthcare.org,['et'],(872)381-7936x662
3f13ff78-2c18-4dfa-b988-7558367fe77a,Referrals,+1-684-878-6942,Johnson.Gynecologic@dept.healthcare.de,"['de', 'en']",(704)280-9843x0781
43586d0e-2e33-49d5-9f29-a4b5d831cdeb,Appointments,001-239-652-6514x45185,Johnson.Cardiolvascular@dept.healthcare.org,"['de', 'en']",+1-577-817-7002x6210
56b3e1f1-10e6-4511-a740-10b08bdd2517,Referrals,(767)407-7108,Johnson.Rheumatologic@dept.healthcare.org,['de'],957-952-6620x65098
c6a5b75d-ee42-476e-a605-b4c32bd8dc8f,Appointments,001-785-808-6459x61125,Johnson.Genetic@dept.healthcare.de,['de'],461-881-4286
fe6ca7f7-b623-4a91-a358-ae056998374e,Appointments,623-975-8747,Johnson.Diet@dept.healthcare.org,['de'],3017749469
9a1381a0-7ecd-4fe5-9aeb-01dbbcccfc9a,Staff,0565-447879,BuckBurke.Laboratory@dept.healthcare.org,"['nl', 'en']",+31610-043398
5ad052e2-cb5b-49fa-a01f-aee9d0bc3b63,Staff,060 0853882,BuckBurke.Pathology@dept.healthcare.nl,"['nl', 'en']",+31(0)62-6422329
423bcf27-0b0b-4d32-b8be-33cdad9f290e,Staff,055 4410510,BuckBurke.Dentistry@dept.healthcare.org,['nl'],032 3614982
799e7d9d-f05f-460b-abac-f8857f1fdbed,Referrals,(0558)-089833,BuckBurke.Infectious@dept.healthcare.org,['nl'],+31(0)226-009647
9366fb0b-ae33-4bc7-a974-057ba5723f9b,Staff,+31115 101824,BuckBurke.Primary@dept.healthcare.org,['nl'],+31(0)733 359514
a477c861-ddfe-4494-85e8-7ae73c81ea81,Appointments,(097)-6025894,BuckBurke.Laboratory@dept.healthcare.org,"['nl', 'en']",+3130 4299423
ad29c4fc-ce46-49f8-9dd4-24321f84d39b,Information,0520 195182,BuckBurke.Pulmonary@dept.healthcare.org,"['nl', 'en']",+31300-477006
3bf1e6cd-2215-476f-95be-0e8d51d18e10,Referrals,572-909-2344,GibbsReese.Community@dept.healthcare.org,"['de', 'en']",001-554-221-6087
fc001f27-eb76-4cad-8a0c-dcd99e691730,Information,+1-403-755-3875x5229,GibbsReese.Hematologic@dept.healthcare.org,"['de', 'en']",265.865.5500
597b6559-b2b9-4413-900d-9c7756bc77f2,Staff,646.346.6651x804,GibbsRees.Laboratory@dept.healthcare.org,['de'],+1-569-375-8884x869
3ad97ee3-bdd9-4889-8a74-998373c0af13,Referrals,339.362.3101,GibbsReese.Infectious@dept.healthcare.org,['de'],(674)609-2621
fdb84834-1049-436d-9563-5a0a4fbf4faf,Appointments,879-839-9381,GibbsReese.Pathology@dept.healthcare.de,['de'],258-816-0221
502e6fc0-d5f6-4eef-abbb-aadc597dd54f,Emergency,(719)394-5021x0498,GibbsReese.Community@dept.healthcare.org,"['de', 'en']",001-583-617-7730
b199d771-d469-451b-9c24-6fd60ff3b21c,Referrals,602.202.8187x957,GibbsReese.Gastroenterologic@dept.healthcare.org,['de'],596.854.9487
d1ef62ec-e580-4ac0-b655-882d2f1ff0ba,Emergency,820.933.6836x106,GibbsReese.Pediatric@dept.healthcare.org,['de'],(399)262-9221
87db6cb8-e0be-4f65-8df1-b2cf52f59859,Staff,001-946-394-0437x2706,GibbsReese.Musculoskeletal@dept.healthcare.org,['de'],550-474-8902x137
1d9a4e65-a707-45ab-a534-618cea73e765,Information,001-843-459-8882,GibbsReese.Optometric@dept.healthcare.org,"['de', 'en']",+1-475-359-8855x955
cfca2155-560b-459c-b389-d247c1c4d470,Information,(0097)-410786,Burch.Public@dept.healthcare.org,['nl'],+31406-186509
4832b013-9453-4b6f-bc28-ceec3203068c,Emergency,(035) 7800046,Burch.Musculoskeletal@dept.healthcare.org,"['nl', 'en']",+31(0)68-3403275
df9c11a0-15fb-4049-b08d-81909085530b,Information,+3152 2748501,Burch.Endocrine@dept.healthcare.org,"['nl', 'en']",(076) 7970617
06f11aa9-1769-4b72-b069-9aaedd82477e,Referrals,(0164) 630310,Burch.Psychiatric@dept.healthcare.nl,['nl'],+3179-3504229
5fdd5344-f93f-4463-a33b-6272ab097a64,Information,+3194-1929490,Burch.Toxicologic@dept.healthcare.nl,['nl'],+31(0)86 8362629
767aef9c-2569-4fa8-b2be-2e384a0c2de5,Appointments,+31(0)54-7591563,Burch.Midwifery@dept.healthcare.org,"['nl', 'en']",(0509) 558393
fc80968c-f92d-4132-9033-446d223bb4e3,Emergency,0029-619693,Burchh.Diet@dept.healthcare.org,"['nl', 'en']",+31(0)65 7902785
937beb5d-0efd-4a5c-985b-7ddda3008dc2,Staff,+31188-086167,Burch.Psychiatric@dept.healthcare.org,"['nl', 'en']",(0508) 687889
e8cce8a2-daaf-4e61-b664-a87e7580f82b,Appointments,073-0946836,Burch.Dermatology@dept.healthcare.org,"['nl', 'en']",+31567 806730
503db367-213a-4b47-84c9-9799bc7b1b4c,Emergency,+3138 8353878,Burch.Toxicologic@dept.healthcare.org,['nl'],+3142-1484461
83667dc7-a03a-4a86-a055-8795a084b45d,Referrals,+1-981-413-7263x57452,Cook.Anesthesia@dept.healthcare.org,"['de', 'en']",220-594-6820x8668
fd4a0359-c8af-4b62-8c50-7ae2fc6939ce,Referrals,001-352-890-0420,Cook.Urologic@dept.healthcare.org,['de'],001-422-797-1434
110c8d9f-38b8-401d-8167-e7e0cd72feee,Emergency,001-277-281-4914x018,Cook.Dermatoloy@dept.healthcare.org,['de'],001-917-757-8574
683d71db-0f9f-4859-9d21-96aceffde3c5,Appointments,355.597.6288x1867,Cook.Primary@dept.healthcare.org,['de'],696-231-6937x983
9537349d-460c-43a9-a1d5-c1d75931ef99,Information,350-227-5088,Cook.Community@dept.healthcare.org,['de'],001-746-576-8721x0996
18552a89-3d80-41a1-81f4-ea15df547e79,Information,759.370.5975x4947,Cook.Pulmonary@dept.healthcare.org,['de'],382-494-9741
e216d5da-2cc9-4448-afb3-ae878cd35727,Appointments,001-408-652-2873x3602,Cook.Endocrine@dept.healthcare.org,['de'],508-546-0002
467dceb0-2961-4665-8a24-41296491df04,Emergency,+1-975-205-2623x3784,Berg.Gastroenterologic@dept.healthcare.org,['et'],286.284.6394x9164
e172997a-313d-408c-87fc-16431980d573,Information,7549738569,Berg.Podiatric@dept.healthcare.et,['et'],839-717-0341
a7cde6e4-ec37-4c85-8876-0788d8bea171,Referrals,+1-533-745-0510x528,Berg.Endocrine@dept.healthcare.org,"['et', 'en']",603-583-9718x7485
b81f3c4c-86ad-4001-a42f-40f993cb5cab,Staff,(596)958-8188x425,Berg.Musculoskeletal@dept.healthcare.org,['et'],+1-224-712-5148x0071
c148a811-6c33-46c4-aef4-7d073ea41c12,Staff,9353528260,Berg.Endocrine@dept.healthcare.org,"['et', 'en']",001-579-550-2428
10c1c5a8-8778-4c78-9cbe-18303bd1ebda,Emergency,689.351.5075x482,Berg.Geriatric@dept.healthcare.org,['et'],(218)919-2132x39644
35509497-e75a-4b73-9410-33bce75840b5,Staff,842-242-8523x70724,Berg.Genetic@dept.healthcare.et,"['et', 'en']",001-886-612-6113
7251dad3-1489-4246-8fd6-df7ae49ed9f2,Appointments,301.775.3660,Berg.Gastroenterologic@dept.healthcare.org,"['et', 'en']",+1-538-735-7371
f0c9667d-90ff-4916-a772-a8695cbd0a1e,Appointments,388.634.5531x592,Berg.Hematologic@dept.healthcare.org,['et'],410.668.5962
55fcccf1-9060-4b26-afdf-d76641161624,Appointments,725.722.5268,Berg.Gynecologic@dept.healthcare.et,['et'],562-376-2752x90074
5b3e5274-c4fd-4b06-9f7f-868acbfbf7b0,Referrals,7607887631,Austin.Anesthesia@dept.healthcare.org,"['et', 'en']",793.987.1102
