identifier,text,city,postalCode,country,anchor
6ebf95b0-2c6e-41d1-9656-34c607b934c8,Tijnring 65,Boerakker,1371 WB,NL,485469ec-46dd-46c1-ba14-3f637f33d5b1
d4c8b005-f2d8-45b3-ad93-c959e6b14f3b,Milanpad 127,Udenhout,8151 AR,NL,a75a7cfe-d10a-4fe7-96f9-9be1aefe132b
115fa9fc-9d11-4bdb-a7e8-f09072e4cc62,Laureen-Nowak-Weg 135,Schwechat,3793,AT,b9452195-d03c-4606-8b7f-c1618c1d76b2
9fcb70b2-63de-49bf-a2f0-6aa44f7ad6dd,Melisa-Werner-Straße 111,Trieben,3252,AT,01f33f11-e544-45d5-9df5-f725d31b6f93
9a3c9971-e080-4ecc-b294-4902b076a583,John-Varga-Straße 113,Völkermarkt,7251,AT,5df270d2-55ff-4f22-a0e7-b30f114d1ad3
f3fce185-5c16-41e6-8c17-49d441b9864c,Mark-Rossmann-Ring 140,Althofen,2500,AT,e1c7087e-5a46-4d02-b117-3924b70918e8
c0584ac3-d254-4dbe-ad02-be08231d06a0,Levi-Schweiger-Weg 114,Ebenfurth,8571,AT,c3d2e249-a0b3-430f-8a23-12e869c458e7
2be8cd0f-6ae9-416f-888f-9217a83b94d4,Kalteneggerring 37,Sankt Valentin,2330,AT,9e730261-181a-40c0-b9e5-399e55a0fcb3
2dfc57df-cf2d-4993-b2ed-6bdf5f7dc596,Maurerstraße 58,Drosendorf-Zissersdorf 1,2067,AT,9a1c1c26-46bc-4d80-993d-c4eb93cf3e68
4124cd2b-56ae-4384-ae2a-49e81599d3ec,Stögergasse 56,Bischofshofen,8418,AT,9f6622e9-d6b2-41e3-a27b-f978777f4a56
98b44c36-8f52-4bf8-8d27-82b9815a4f12,Ellergasse 123,Wieselburg,2431,AT,b5f5cf3e-3ae7-4934-88ee-fc0581b02aef
afac9d51-cfc7-44fa-8ed2-9b00a0018428,Kernring 18,Wiener Neustadt,1976,AT,69cc71a2-9589-4ff6-844b-542e3ea2068a
476d9aa8-f5d8-424c-913f-213b49fd2095,Handlstr. 98,Mank,1500,AT,1495d728-ce68-45d4-9427-a7e3d7c9fbca
7399d3c5-84cb-43c3-8037-a5aa35dfb0b8,Arda-Haindl-Ring 86,Hartberg,4189,AT,1222512c-05f4-4847-8e02-ddeafdc9dcb2
317a9f92-a46e-49a1-b7a8-741ff4ef23c6,Laureen-Heindl-Gasse 109,Wolfsberg,8575,AT,1067b9cd-0dac-47b3-a876-8dbbcf923e49
a8b4ad2a-474e-4127-93f6-31ec88a227f6,Leopold-Krainer-Platz 29,Innsbruck,2915,AT,6368a611-1cd3-47c9-b2c6-e2e23bf497b2
e7b7a19c-3945-43dd-b05d-7b1742f133f4,Isabella-Trinkl-Platz 135,Mautern an der Donau,9776,AT,c0fef09a-cd63-497e-994d-ecd0a83baf04
f6e13279-afc3-4185-9a51-61619cec739a,Winterstr. 10,Gmunden,5878,AT,7fc071bd-346d-4398-b144-088aadf8dbc8
ae823c18-98c1-4649-8929-292ce0ee3f99,Aichingerweg 17,Wilhelmsburg,9737,AT,d15417a8-ee61-457c-b8f6-30953df2a81b
6cc01429-1cdf-4a7c-aa6f-519cb29ac659,Stecherstraße 1,Radenthein,3684,AT,9ce2b312-92f9-4c4d-b726-451d8626d37d
0865a533-d55c-4e4f-8e63-950cf1c9658e,Kainzring 49,Bad Vöslau,8890,AT,5bc700fd-3e7a-48ac-98fd-da4de2d42608
761980f1-01f4-41ee-b0b2-2d9fb790cb4d,Pendlring 71,Leibnitz,5161,AT,c62dd64a-97fb-434b-8a9c-48fc53987758
feb6584d-9919-460a-a29d-316f780415e6,Sokolov Turnpike 148,Mägichester,53090,EE,04496aef-90a2-4b0e-a7ef-99565684a380
bc677a3b-1cae-4278-8a18-32960cefd631,Tatiana Viaduct 72,Lake Dianastad,99041,EE,b9c48dc8-44cf-472e-b7b2-185d17f78ef2
3e6d0707-720e-4532-b9e0-b924ec5233bf,Kuningas Pike 147,South Marina,83491,EE,c2ce6c9b-7e9a-4d18-a27c-bc27bb7f99c0
4757ec9d-4670-41f1-9a20-3a55904e8585,Maria Stream 106,Vladimirville,84750,EE,2a72895f-890c-4685-a609-c17f13641b28
5ca84dad-7a38-4461-b79d-c6f4aa7b092a,Tiina Brooks 18,Gontšarovburgh,53738,EE,a816e6c7-8975-4e81-b947-c92f7f079d7d
093e3cab-36b5-41b7-855c-b85021a5b23c,Tamme Port 139,Viktoriashire,33402,EE,020da7e7-aef3-4182-bc42-940cb81a840c
cffdb73e-da32-4d30-8d6c-617061fb65ed,Suvi Springs 104,New Valentina,32408,EE,e7c1b6a8-bc65-4fdb-a7f8-927724101196
b8b158cf-408d-41f1-a46e-1970659b7482,Maksim Crest 99,Elenaville,91331,EE,079b6afb-cce4-4ca7-9043-c53ae6739bcf
37adfaef-859b-4d99-8116-7da24a563edc,Nurk Forges 31,Remmelview,87595,EE,e1986337-2223-4c1d-a76d-fcb408d9bbb6
b2952483-2b56-46ed-a10e-df5879c67d46,Matheo-Aschauer-Platz 119,Schrems,6626,AT,4ad874e8-2faf-42d4-a728-806cd70b0671
128a3713-659c-428f-8421-fd7aac22a091,Selena-Rohrer-Gasse 137,Kindberg,3707,AT,59eba97d-3e95-4ee8-b8e5-d3fe9826688f
acd8f26d-ab57-4430-b53e-77ea21fec0af,Voglerstr. 135,Bad Hall,9626,AT,cf671bcf-aebb-492a-984c-1484a8ef6278
07c03823-ec5c-4e86-95df-615e8a525b6e,Weissplatz 30,Oberpullendorf,5724,AT,fe00e4e7-2ae4-4aaa-aea6-d7bfcac57b0a
584e9ab5-a4ad-4e73-83e9-326315837bb7,Aleksandra-Friedrich-Straße 11,Zistersdorf,8052,AT,733a839a-a6a1-43b5-9ecc-23a0cc0c9853
b11ad6f5-c056-474e-b23e-09c50639316b,Henrik-Reinprecht-Straße 8,Purkersdorf,1916,AT,2d58cc88-a9ac-4915-bee9-db39b0343d89
c8be6045-8334-415c-84d3-72faa7fbcec0,Schiestlweg 58,Bärnbach,1478,AT,053fdce6-f7c7-4ec0-892b-b17953fad41f
aea4b5e4-cb69-4564-9ff4-402d9d9277af,Jaan Lights 107,North Marekbury,94678,EE,057ed87b-71d7-4c55-85b5-d451cdf3b232
ee08c95f-5855-40a4-94c4-ca45a1abee78,Tiina Fork 142,North Kristjan,19198,EE,3ed2b25d-c4cd-4891-9e4f-55e56cf20ece
c17405dd-4281-47dc-9331-468427422eb4,Reet Port 145,Kristiinaburgh,43198,EE,6b1190ef-e8cf-4812-ac57-53187ba55437
1a5d2e6e-3611-45d2-8e58-f4ee4a7a4f13,Laura Lodge 8,Lake Annelistad,34954,EE,95b57021-ff74-4ba7-9ad9-ec63ba64fb01
9a85bdf2-f1d4-41cb-b59d-1fc4baed643d,Tamara Trafficway 105,Eveshire,98391,EE,2e576628-61ff-4114-932c-80e82d2ad083
20d3ac75-dff4-4b61-89fc-f049b8a55585,Fritschstraße 10,Bad Hall,7287,AT,7b23d692-e0e3-4a85-8a01-1217b7f7b36b
31aeb605-8657-4b03-a0fd-29793bdaf95d,Marie-Jung-Ring 148,Gmunden,3043,AT,ec5a35f4-9cc6-4c68-be2d-31cf09525f64
8eb3620b-55a6-44fe-a8c5-8fb3a6db75a3,Fitzstraße 14,Landeck,2308,AT,36f185c0-9e7e-4fa3-8afe-4d5f0f82e007
9c7e6c69-84d0-431a-9eb2-49aefcd25e73,Jasmine-Puntigam-Platz 74,Mattersburg,3850,AT,1a874912-066d-4941-9f7d-c765031c8276
4241fb3f-3caa-4ec2-a283-102ac6057d34,Lisa-Wöhrer-Straße 147,Stadtschlaining,9765,AT,cb269dc7-d941-4a69-ac76-2f0c1c611bd7
568000bb-f2e1-44ce-9f66-e29d5f8c708b,Emmapad 48,Pietersbierum,2476 JN,NL,a54643b7-71b1-4f59-b268-495d0f2cd3b3
e501b0e5-5fb1-4510-8750-e6d5fe7230c7,Evelienpad 133,Tienray,9511 QK,NL,7586fe0d-7973-414c-9f73-b8445afc9598
08d9bb7e-1c39-4381-bcea-9373e7121d31,Martsingel 139,Wehl,3890 QA,NL,3d05e7c4-49b0-4f3a-a4b4-1b9f68986032
64244a44-585c-413d-a953-a048bb54529c,Jeltesingel 32,Barendrecht,9916 ZQ,NL,55ccfce4-579c-4e67-a446-26e400650544
4bdab54b-292b-4cd0-8acd-0c3862d5866d,Jurrering 133,Reeuwijk,9251 OB,NL,05283e90-fd21-4213-b911-36d16b49d6af
e1f7a493-2e9c-4ac1-afdf-3fd943ef6aa4,Sebastiaanhof 142,Uithoorn,9783 DD,NL,2f03a58d-844b-41fe-8f52-ced5d70fc316
dcbfca09-326c-45d4-9a0c-d4b0ee7a3d4f,Amirabaan 48,Basse,5137 CW,NL,8a8c150c-c290-461f-9616-b10d03889405
8ab72a79-b72b-4202-ad60-4f9d359f1ec8,Igor-Grüner-Weg 111,Traun,9775,AT,2cb4fe96-e989-42c9-be2b-668237b1b3c4
41a8b301-64bc-48b5-997c-9bd833beb7c5,Scharfstr. 101,Raabs an der Thaya,9317,AT,51176e9b-5fa7-4396-b671-6ac7f78641eb
05bada49-0668-4a71-bc6b-89682b8114c8,Alexandra-Hartl-Ring 8,Wieselburg,8804,AT,fd8890c4-1e59-42d9-b540-bbdd3421a505
ad12bb72-050f-476b-b3d4-7cec9e0bd2ab,Milo-Jauk-Ring 63,Purbach am Neusiedler See,2252,AT,e6f87c17-d62c-4c21-95f1-c7f3acb3e64b
7647524e-714c-43a9-a584-84d9ca3e86a7,Larissa-Eberharter-Ring 62,Bruck an der Leitha,3820,AT,68cce369-339b-4ce8-8bb3-66b225a3fcce
781842c5-32da-41d6-8e01-a467a9c2c901,Richard-Dorner-Weg 104,Schrems,5265,AT,78aa08cd-9063-445b-a3c8-393eaca3decf
abe6310e-9b71-4e37-b6b1-66eeee8b9662,Richard-Gamsjäger-Weg 134,Mariazell,5458,AT,9dc701aa-ccd3-4640-987f-8fab8eeec716
c2bd5396-61cd-45ef-a8a7-6c3cd5186289,Rothstr. 97,Zistersdorf,7590,AT,1a1ea45a-bf58-4bbd-b145-3f8d54f71c87
00f12d3a-5717-48bf-959b-50136dfc08dd,Ava-Schütz-Gasse 99,Innsbruck,6940,AT,e19cff3f-dae4-4050-ac65-86314ac61a04
940a860d-bb77-40bd-bd7c-c4ab0e7f7c59,Barbara-Mitterlehner-Gasse 123,Baden,1873,AT,6c1242b5-7d11-4172-a555-a8cdd85c3dab
57d71f7a-6926-4b0a-aabc-7bc19b07b1e6,Lily-Rechberger-Ring 65,Liezen,4309,AT,0b31eed4-42d1-4e27-a7d3-c6611f0b3735
368efce4-8189-45c2-a6ee-2234fc0bb3b1,Hoferplatz 2,Mank,9672,AT,bdcaca2c-ff1b-47e5-b423-6475e54acd13
f1f7a92a-c32a-4adf-a032-7d6a802085d4,Laureen-Brenner-Ring 121,Wels,5487,AT,72627f2d-94b3-45d8-9505-0eaece3a6647
e9bc8a99-03ae-49be-906c-13f81fdc0bda,Reischlstr. 110,Enns,6783,AT,4a10574e-dda7-43ea-b38d-5f863431d279
100f44d6-355e-45ec-b94c-09ee02c73a4e,Voglring 145,Mank,3433,AT,6659150a-4287-4640-bb86-058b00ce4721
0a665a53-6e56-41b5-9f46-271b0ba99a28,Neubacherweg 43,Schärding,2475,AT,e41e0111-74cf-4b94-8c89-f3182e22365c
f7d9c45f-1aac-49ab-8884-6430acde22c5,Anita-Trattner-Straße 85,Frohnleiten,9094,AT,bc9b5dfd-17c5-42b4-85b0-040231775bb8
7fbc80ae-d18e-40f6-90d4-ce25ccbddb4a,Tiiu Port 116,Kasemaabury,83887,EE,48bb1b21-a9df-4569-b0f2-c3c5a9df3519
cd83fd13-63f9-42fd-9786-f5aa56cdbe87,Rätsep Mill 49,North Kristina,78705,EE,d5183bae-8c43-4a5f-b6fb-c4d8269f5a81
460b3a36-519f-4600-a5f8-b16950b61435,Paju Court 56,Kozlovborough,21696,EE,40bd6acc-5e30-44c3-9aee-a67f3178d8c2
faac41d7-75a9-4243-a834-80da0d6e1f50,Nadežda Parkway 139,Õunburgh,72780,EE,73522179-16d4-487e-ac18-2c289284cc11
47f9ac29-2578-4d16-9f4f-172314aa4329,Jaan River 88,Alexandermouth,54606,EE,fbb2b573-d757-49e8-96ee-7a6cc271a2b9
4d923a09-0400-4b9f-976c-f24c5b3d356a,Tarassov Mission 81,East Nikolai,80378,EE,76634b9f-1306-4567-9b00-6c9cbe2f9e27
abbd4444-1677-4cfc-bd21-81094c841a01,Nõmmik Views 107,West Triin,45898,EE,6049a473-e14a-43ef-8d82-32d2f95968a5
3be6b36b-66fa-4239-bea5-6ee9c0feffe5,Nadežda Spring 67,Annaview,92404,EE,914393c7-a5c6-483d-9223-1b411aba80c6
5e902210-b482-4de3-8e46-934e80c6f12b,Buchbergerring 81,Freistadt,1267,AT,35d327e0-ab36-4a8f-a549-a9b73a30868e
6c8f978c-7d4f-436d-944c-5b0bf546eda7,Maida-Kocher-Straße 11,Rottenmann,6888,AT,6bca4823-d960-4817-8e38-1030af914c1c
1227decd-0e16-4161-ba07-642f087f64c6,Verena-Riedmann-Straße 92,Villach,2107,AT,1b67ea42-03c4-4edf-b04c-b53be3a80de7
5c432a00-6121-42f3-af26-dd2fc7aa91ad,Joshua-Holzmann-Ring 35,Stadtschlaining,3202,AT,14d0e757-89e5-47a9-994d-e9498e2fae0e
d1ae9010-b6b1-4a0c-8624-fb125b996cf0,Sabine-Burtscher-Gasse 108,Schärding,6152,AT,b6c3763f-c084-4b5f-beb2-85ef479935f6
602c5856-3a28-4c6d-8b3a-d1282dab2714,Salzmannplatz 32,Stockerau,1207,AT,7192b7fc-a3cf-4324-b0cf-0b93d6e5586b
8eb303df-8f11-4b5b-8c01-e59f022bbf40,Luise-Reiter-Ring 102,Oberndorf bei Salzburg,5038,AT,4b040b7a-92e3-4c2d-99a2-881c15a9242b
27f4a500-0819-44fe-ad5f-05f35056a1e9,Waldnergasse 42,Amstetten,8952,AT,a8c90d41-57f0-4170-8abd-3291ee2f8d98
c934c443-3781-4e5c-9915-0e8f2935074d,Grünwaldplatz 18,Dürnstein,1474,AT,4827e218-059e-47ba-8c60-8ede0f559ed8
d74bafca-3ab5-468b-807a-bb4fb7255862,Pachlergasse 7,Althofen,6456,AT,0cf1a812-7e78-4595-bc62-d6041dc96d0d
809f7e8a-4699-4eea-95e9-400b954b705a,Loiblplatz 8,Schrattenthal,9535,AT,344941ee-9247-45e2-81cd-058b531cc2ac
ac44087f-8e93-404f-b12f-069a15699166,Florentina-Schweitzer-Gasse 39,Neulengbach,9365,AT,f9969610-34de-4397-aa49-8f26f057252b
1f297b70-1149-430b-a356-9dcebfe73c62,Marvin-Jahn-Straße 111,Fürstenfeld,2510,AT,e89573f3-f273-49f1-af4a-4da53dea39b8
605bbf15-5131-4461-9959-06d8dc167a1b,Aignergasse 94,Gmunden,9449,AT,728c5b24-41d3-4af3-9448-f5239141441d
821b1ae6-82f7-4c19-ac67-ce1c60cdd38c,Dana-Neumayr-Straße 111,Dürnstein,5667,AT,02a03b46-f8b8-4e14-a7d8-ed18ce4e682f
b5e33acc-7890-4171-beb3-bf7056f97a76,Timon-Ecker-Ring 43,Sankt Pölten,2851,AT,481bca1c-84ef-47a9-b8e8-74368e997242
0d48c845-b54e-4bf1-8c29-0429784e1375,Karoline-Horak-Gasse 146,Pregarten,5773,AT,f05d8006-f3c3-40d8-b9f0-9b0ebf4c490e
8fdd674d-2d22-4f68-88c5-566a870a701e,Wöhrerplatz 23,Bad Radkersburg,2617,AT,1c24f46f-b56d-482d-b8f0-5971e899330f
565a8554-d20d-48ef-a350-199f95399d26,Frida-Yilmaz-Gasse 127,Trieben,6473,AT,88cfb3d3-aae2-4553-bea3-550cbd8828da
4ab9da12-4bd9-452e-8115-f9332e49063f,Klausring 2,Klagenfurt,4852,AT,2cc293a5-9848-46e7-a9c5-d820f96ab96b
6c5219b6-be5b-481a-9606-8dde4c091a2d,Wirthstraße 27,Feldkirchen,9505,AT,34505cda-560a-47ee-9808-1af8d75d5644
94811ff5-f065-4dd0-baaa-a8d82ca37a58,Veronika-Himmelbauer-Straße 79,Eggenburg,1653,AT,6e695b3f-4a17-4d31-934c-cba77dc7b782
a78c7133-c7a8-481c-a1a8-89e109452a27,Boris-Ladner-Platz 8,Neunkirchen,3226,AT,8325c0be-c326-44d8-9e8b-43117012a5c4
adbeb2af-1232-4863-b66b-159893b9e662,Pollakplatz 110,Straßburg,8357,AT,444a8dd4-ed0c-4328-962a-1b9a9df606da
17ba28bc-da7b-4954-829b-9006932b9020,Estelle-Suppan-Platz 79,Bad Leonfelden,2034,AT,94d06004-4290-41ce-a0c6-c23534edf9c1
3ea77abf-59f4-4200-8824-88d84d297f78,Juliana-Kössler-Ring 18,Frohnleiten,1017,AT,b4c0e1d8-3ef3-4973-b76f-5697228edfbd
36e584d1-53ff-47f5-aa05-d4780084e889,Wilfingerring 135,Waidhofen an der Thaya,5432,AT,b0e18a3a-cae2-49d0-b0f7-32f7eb5015f1
b4e545be-019f-4e21-8bf1-9791125e1be0,Carlijnsteeg 86,Blesdijke,7031 CH,NL,fdb3242a-8ac6-4689-8d07-3934be8c80f8
ffea34de-8a74-42b6-af61-2a40f1f79892,Milanlaan 109,Broekhuizenvorst,6061 BU,NL,fecce64d-7b3b-4c45-ba36-7d69ff4af608
29487850-5f6e-4baf-9728-9d7ecf67cfd9,Sennapad 149,Wieringerwaard,4884 ND,NL,6606a99b-2f90-4d38-afc3-3c2d60c00bd9
cf53df43-0351-45c2-9916-919e57884cec,Merelhof 1,IJsselham,7370 DH,NL,bd9e0f57-3091-4c6c-9cac-6fd8cb875bbd
d530a901-35c5-48d0-a43a-91cb42424a53,Fatimasteeg 138,Nieuwe Wetering,7551 DV,NL,15038b35-a28e-49e8-abb9-ac7bf62efe5e
ead5663c-5dc4-4b25-9dc1-d8dfed62fae9,Azraweg 17,Hekelingen,8055 SW,NL,787c4a51-736d-4f07-8be6-2444e55766e3
f3c8da78-d793-4dee-b71a-96270f74c825,Livsteeg 9,Steenenkamer,7522 PX,NL,d30f35b9-46a0-4155-8f17-6d08f7d97f1c
5eef890d-17b4-481e-8bb9-f6260f35c069,Joepboulevard 18,Monster,6397 YM,NL,21a5ac1d-3093-48ed-b7e5-a1ef573ad5d8
59958f24-2e8f-4aa3-9652-24982914de5a,Aaliyahdreef 118,Wapse,6493 TX,NL,2b274e9e-3f43-477c-b32f-5dd17cac29bd
7bfe9203-f9a4-49ab-bfa5-4a5df44f5a4e,Joëlboulevard 47,Slijkenburg,9504 AE,NL,f3bca372-cf16-44c7-ad94-4be621f374b3
670a4287-efc0-4f46-878e-355f767358c4,Matilda-Scherzer-Gasse 129,Mariazell,5414,AT,77a80880-df3e-46e1-81e9-43aea0a11c11
1198eb64-28d5-4763-b73f-3a55b92eda97,Tim-Scholz-Weg 102,Raabs an der Thaya,5206,AT,32d76e1a-14ee-4c56-886d-57a1d81b5669
fa0ea869-2628-4437-afac-d2e9350fb62a,Draxlergasse 17,Mautern an der Donau,4451,AT,d60bf186-1f74-4bce-8bdd-8f5605ef0126
c1a94157-310e-412b-acab-42a5dbef2679,Tiffany-Wimmer-Weg 50,Mürzzuschlag,8603,AT,5cec4a02-53fd-4a5f-997e-2f9b5f67b370
ff473686-8534-4b5e-976a-1b9d315691e2,Erhartgasse 8,Dornbirn,6636,AT,bd9cca38-91d1-42be-81be-300b221ee6a7
56381c57-d7ce-4db4-847c-0e4b2bfed780,Erhartstraße 85,Waidhofen an der Thaya,2791,AT,b6371a3f-9187-4458-930d-14f22e9db14b
70f43e03-6212-49f9-a2c3-c81d0bc70a17,Hofstätterring 12,Marchtrenk,4437,AT,e5edb852-dc92-45bb-9747-f8d5b12460bf
47d3e3a2-b35e-4ab3-8986-619bdbae4778,Adamweg 34,Mistelbach an der Zaya,1305,AT,ca49ae99-2ae8-40c9-b876-5eb8a4b5ca20
6fc9e9c0-7d08-4fc7-b93b-afafbd0f8643,Doblerplatz 23,Leibnitz,7672,AT,df84a355-c8bf-4545-bc82-742d88fa1ed3
140fb16a-3c55-4db2-ac29-706a1ee315c3,Schützstraße 103,Oberwälz,7370,AT,11b5d536-2321-4a85-9849-fcbd023dfe46
85578a45-a43a-4848-af3c-4c63144fb59b,Kondratjev Pike 122,East Siimland,23309,EE,91d1a6f6-7717-4078-ae2c-0209d9f14192
5121b9e0-5e99-40f6-92ba-947816081254,Jekaterina Lake 44,North Tiinahaven,82365,EE,1291b3fc-32b3-4a9c-ba43-e1e46bb35fd3
488511fb-71e7-41d8-85c3-a02b10cee27f,Urb Point 70,East Sander,51250,EE,bd6b7cee-dee6-4f3b-9684-cf8c2e64e432
4e41a9c1-9af8-48eb-9e77-63a6f37b2130,Mihkel Well 135,East Valentinaside,86682,EE,29c12932-3fd6-49ba-bb9e-b015c88898f0
51155799-a47a-4e58-86ee-4215ac88ba40,Toots Ridges 101,Sergejevmouth,87483,EE,85750ce1-8f1d-4314-8ffc-70a43152c5dc
174a11e6-76cf-4f71-9c94-cc8d9466b5a1,Novikov Place 120,Tuulikstad,28046,EE,d8a8120f-9eff-4cb4-9f31-ecf36a0e3fb7
0acbde1d-2a5e-403b-9ea2-825174cc0cd4,Indrek Stream 2,North Aivarstad,78822,EE,fac70867-a9c0-4de2-b022-8297ab442714
f5ed65f0-68d1-4edc-8e7a-40d065d8e26c,Aasa Land 144,Lake Triin,47768,EE,9a0500d0-a29d-44c0-98a6-00384d94fd8e
10769346-0f6e-4e0b-97bc-d739b14196fe,Aivar Street 42,Lake Tõnushire,94797,EE,04d38080-941a-4fb0-b84f-c00353b7c18d
bd187721-5135-4584-b432-0647a0065995,Diana Island 107,Jaanusborough,52268,EE,1e73bbc2-9c9d-4a1e-b385-cc03177a776f
8467f695-6a0c-4685-ba9d-16641a9a87d4,Anne Manor 145,East Alexanderhaven,35134,EE,5a0f870b-de42-497f-9a8d-f5c75e3b8278
51f940fd-fdc0-4202-8df5-3964c310fb9a,Kiil Parks 137,Viktormouth,49275,EE,1377dc4a-4aea-465b-acb0-4a442c040f51
af5d495c-3153-4ec7-a9df-4ce3290e573d,Valentina Stravenue 16,Tiitside,89287,EE,63a1913b-b2f7-4b34-bd52-07a9500dfc15
0be7601b-eb40-4514-b046-d5c809ffa7b3,Kadri Island 34,Jevgenifort,84956,EE,a5acf1da-2eee-4c46-b558-1ebb398a0e87
68915729-9ce6-4740-860d-61ee2ea9e699,Rand Point 116,East Tiiuton,54724,EE,63cb5ee0-a457-4975-9455-4d76109bc754
cb6b3db6-bbaa-4274-81d8-a56846f8bb27,Aleksandr Pines 41,South Meelis,74495,EE,e9b33269-bd4c-47dc-9c8f-43e5c5b24dc7
9e2acac2-0355-4279-bf3a-a90cfae1b25d,Pukk Mission 3,Triinfurt,51891,EE,bd0cda09-0cb3-4bbf-af8c-b8a91754d025
8523dee9-f5b7-4f84-a962-4ba72e0507b6,Raag Stream 119,Port Antsmouth,69810,EE,d9f1b249-8bf4-4ccb-9382-ed7813751d5b
