identifier,contactType,phone,email,availableLanguage,fax
9dcc668f-a400-4b48-9c53-1539d20c450c,Emergency,(964)236-6968x37109,BishopMccormick.Physiotherapy@dept.healthcare.org,"['de', 'en']",555-379-4981x01424
aa9bb48d-2134-44aa-bc8f-167a04d6466e,Emergency,516.929.9513,BishopMccormick.Anesthesia@dept.healthcare.org,"['de', 'en']",001-691-983-8727x95321
8f675968-0a01-40c1-a2d3-3a20d1e831d6,Staff,0838 950218,Taylor.Hematologic@dept.healthcare.org,['nl'],+3132 6531632
dd618829-ef78-4dcd-bd12-928d5fceaae6,Staff,(036) 2643205,Taylor.Midwifery@dept.healthcare.org,['nl'],+31904-372028
24d8b7fe-d00c-4571-bf3a-49929d92c16e,Emergency,0906 203963,Taylor.Physiotherapy@dept.healthcare.org,"['nl', 'en']",(006)-8814705
bb87bc20-bcd9-4fda-ab40-6d2296906a35,Information,0164 315357,Taylor.Dermatology@dept.healthcare.org,['nl'],+31(0)833-617707
0fdde282-ec31-4254-874f-be492c737464,Emergency,617-291-1365,Martin.Obstetric@dept.healthcare.org,"['et', 'en']",001-298-897-8851x54040
d4d28851-7042-424d-affb-6b09467365a7,Emergency,723.242.1321x477,Martin.Plastic@dept.healthcare.org,"['et', 'en']",(235)930-0429
e8c77b7b-86b9-4ea0-b171-cb88513b7956,Information,573-200-4529x9746,Martin.Gynecologic@dept.healthcare.org,['et'],(784)326-4940
3563e294-bf3e-477a-8557-3355b5f22c1d,Referrals,+1-645-536-5865x566,Dougherty.Neurologic@dept.healthcare.org,['de'],+1-581-441-5728x7814
0d08fd13-43b5-4520-bb19-e603aa041558,Appointments,2958894508,Dougherty.Toxicologic@dept.healthcare.org,"['de', 'en']",877.342.6033
f28f30c0-3354-40ac-b1e8-0db531733582,Referrals,+1-651-383-4383,Dougherty.Rheumatologic@dept.healthcare.org,"['de', 'en']",697.431.9509
821096d4-cad7-4b0b-82ab-36a75dff74f4,Emergency,627.213.7579x64207,Newton.Pharmacy@dept.healthcare.org,['de'],390-558-7697
5b5b1743-ba9c-4ff3-9f0d-918f2662a1d2,Emergency,645-661-5926,Newton.Community@dept.healthcare.org,['de'],(429)801-3715x347
af2b8e1b-fe5f-4e3b-9c19-85fceda86200,Information,+1-880-232-1567x698,Newton.Genetic@dept.healthcare.org,"['de', 'en']",001-352-724-2927
65db0d81-1bc6-4506-86d7-401971cdf65e,Information,(445)579-5671x2777,Duncan.Diet@dept.healthcare.org,['de'],001-821-952-9829x8733
e3d936bf-0a1e-4938-ad38-4bd846c8a642,Emergency,001-647-208-7798x576,Duncan.Urologic@dept.healthcare.org,['de'],813-533-4582
c2ef4084-ce86-494b-9d46-3576b07607d1,Staff,+1-714-726-6775x923,Duncan.Gynecologic@dept.healthcare.org,['de'],+1-629-866-5586x271
00285474-d00d-46ea-9dc0-a98f4ad9ef2e,Information,6932855518,Smith.Toxicologic@dept.healthcare.org,['de'],(701)585-1942
adc7bc54-42b3-4a4b-b11e-02d4015a50ba,Staff,251-475-8661,Smith.Community@dept.healthcare.org,['de'],(665)300-9252x74975
e3b9c7bd-9c1f-4b59-bf33-296d5f7e494a,Appointments,813.664.2069x59729,Smith.Oncologic@dept.healthcare.org,"['de', 'en']",884.359.5699
df333f14-b69d-40da-80f4-c7a47db4aa2c,Staff,001-873-412-2452x0998,Smith.Neurologic@dept.healthcare.org,"['de', 'en']",(970)647-5469x6816
4ed0cd4d-5850-45c2-a0a2-2b16cf1e6ccf,Referrals,001-672-383-4172,Kirk.Laboratory@dept.healthcare.org,"['de', 'en']",(858)579-0892
f0740b85-0ab7-45a4-a1e5-d4398b3d69b7,Staff,(494)832-8158x3386,Kirk.Renal@dept.healthcare.org,"['de', 'en']",001-204-541-0744x50609
157245a6-50d2-498b-bdef-65bfa46d6bca,Information,+1-522-783-7899x1698,Kirk.Gastroenterologic@dept.healthcare.org,"['de', 'en']",286-271-9061x548
14ab54b4-c114-497f-acee-452fde13865c,Staff,2154766755,Kirk.Toxicologic@dept.healthcare.org,['de'],718.952.6507x692
70e86f99-fbf2-47a3-aaad-d5ee2d9a5462,Appointments,449.291.0700,KimTodd.Rheumatologic@dept.healthcare.org,['de'],001-372-436-2032x803
05b7e19c-c846-4f9c-8563-a8eb667efc95,Staff,001-872-873-1370x56162,KimTodd.Primary@dept.healthcare.org,"['de', 'en']",626-884-8161x5087
6e4d0cd1-40ea-4c2e-a0eb-fc5ef56db9ae,Staff,(244)920-3297x38877,KimTodd.Primary@dept.healthcare.org,['de'],4098139183
8c11dd86-39f9-43b4-814c-27c8aff2b729,Referrals,001-563-230-8249x534,Edwards.Laboratory@dept.healthcare.org,"['de', 'en']",891.674.8305x66785
d0a7b26f-d7b4-455a-a025-de1c1fdbdbfa,Referrals,(397)475-8220x693,Edwards.Pulmonary@dept.healthcare.org,['de'],444.579.4340
6f3f49f4-f025-4f13-8b00-bc3b68cd12ac,Information,9618735027,Edwards.Emergency@dept.healthcare.org,"['de', 'en']",302.723.7101x80085
3cd10068-c29a-486e-adb6-db1da33f1754,Information,(300)575-8600x802,Johnson.Emergency@dept.healthcare.org,['et'],588.983.0370x2027
bbf6da7c-447a-4243-9124-e8bf3f4f8738,Referrals,(276)324-4940x3337,Johnson.Cardiovascular@dept.healthcare.org,"['et', 'en']",(451)670-5770x4943
72c80696-7225-432c-adfe-de0d43bf6504,Staff,(466)841-2888x99605,Johnson.Midwifery@dept.healthcare.org,"['et', 'en']",001-284-505-0003x5313
e1d49a09-26bb-4c32-b045-ca2fe01714ba,Referrals,(490)852-9750x04389,Johnson.Nursing@dept.healthcare.org,"['et', 'en']",+1-679-873-3579x586
fe7654e0-3112-409f-beaf-19d064bcedcb,Appointments,069 8057358,BuckBurke.Pediatric@dept.healthcare.org,['nl'],+31990-037674
7da41e43-2a13-44ce-bad0-c58552e4e825,Staff,+31(0)15-0121167,BuckBurke.Pulmonary@dept.healthcare.org,"['nl', 'en']",+31(0)257-083459
58523bc0-dac9-4b86-bfde-dc97a687be4a,Emergency,+31453 965107,BuckBurke.Hematologic@dept.healthcare.org,"['nl', 'en']",0314 194604
c8bb01fe-bfb6-430d-a057-b5b78a36d030,Staff,+3182 8173252,BuckBurke.Renal@dept.healthcare.org,"['nl', 'en']",0466 038172
301c8730-62fe-4d68-95f4-5a1fe1d292ab,Staff,+31116 340158,BuckBurke.Speech@dept.healthcare.org,['nl'],(090) 6021217
a6bb529a-4a6e-41d2-b781-5143521a9b07,Staff,+31981-336629,Crawford.Pulmonary@dept.healthcare.org,"['nl', 'en']",+31334 646006
f1810962-6222-4f78-b662-21f804e93690,Appointments,+31(0)711 906333,Crawford.Optometric@dept.healthcare.org,"['nl', 'en']",0113 375855
cd2af216-37ab-490d-81d9-93cf26f787ed,Emergency,(0662) 748806,Crawford.Gynecologic@dept.healthcare.org,"['nl', 'en']",+31306-521356
98aa03b6-a0f0-4a56-ac00-caa08fbd4130,Staff,740.829.4558,WilliamsAllen.Psychiatric@dept.healthcare.org,['de'],001-772-651-3553x0581
964cc436-f18e-44f8-a3b1-fa5b983203de,Referrals,318-339-0285,WilliamsAllen.Hematologic@dept.healthcare.org,"['de', 'en']",(592)252-4874
fc62a7d0-e42e-450a-8dd9-d9683afed6be,Information,623-452-8117x5913,WilliamsAllen.Endocrine@dept.healthcare.org,"['de', 'en']",8404014456
dfa4807e-b1a1-4d39-b1ab-ea96e2f4c35c,Referrals,(416)414-7426x92963,Cox.Geriatric@dept.healthcare.org,['de'],613.835.4477x89054
f9e65cca-81e2-40ec-a57c-f826491f7bd6,Referrals,+1-830-361-9831x4196,Cox.Obstetric@dept.healthcare.org,['de'],410.442.5733x453
701688a2-a15b-49b6-9385-375ca1f0c098,Emergency,383.963.7805x16499,Cox.Toxicologic@dept.healthcare.org,"['de', 'en']",(431)721-0615x951
333ea67c-c5ad-4ab1-8e36-01575695ac3c,Referrals,247.508.4819,Cox.Obstetric@dept.healthcare.org,['de'],(996)702-7678
599691d6-1565-4e5d-9455-81daa5d01c19,Emergency,+31666 357058,HamiltonGarcia.Toxicologic@dept.healthcare.org,"['nl', 'en']",+31(0)449 020284
c12c2611-de41-4380-87c5-71562d68e33b,Emergency,0243-896167,HamiltonGarcia.Optometric@dept.healthcare.org,['nl'],(0661)-034039
0a4d3590-f9b4-4573-878a-2aafd8dc0cb1,Referrals,+31(0)00 9244496,HamiltonGarcia.Diet@dept.healthcare.org,"['nl', 'en']",(0110) 438805
a0e33935-f515-49fd-b68b-604992edb418,Referrals,(0997)-391880,HamiltonGarcia.Surgical@dept.healthcare.org,['nl'],006 9673050
fccdbab0-b13b-40ac-b0cc-eeb348d46113,Staff,9268835026,AndersonRodriguez.Primary@dept.healthcare.org,['et'],464-704-3269
197e30de-8aa9-4d3f-bd63-37b3d5957c15,Staff,001-581-978-5702x827,AndersonRodriguez.Public@dept.healthcare.org,['et'],(364)480-7237
bee4da7a-b175-431d-aca6-2a60701b9ea6,Referrals,(832)251-0435x1238,AndersonRodriguez.Obstetric@dept.healthcare.org,['et'],301-396-9168x8809
f2d72a3b-0e35-42ed-b632-50a278a17688,Information,904-843-2438x133,AndersonRodriguez.Pulmonary@dept.healthcare.org,['et'],508-922-1268
dcc33394-4678-4a81-acb7-c5bf0e58cd63,Information,388-948-9764x8561,HessVega.Diet@dept.healthcare.org,['et'],625-651-6462
3579404f-b0a1-4815-b470-b8c2e842be8d,Information,494-819-7294x1502,HessVega.Anesthesia@dept.healthcare.org,"['et', 'en']",750-412-5560x51995
f55aae57-7c63-447a-a71c-bf0fac3a2eab,Emergency,765.507.6294,HessVega.Nursing@dept.healthcare.org,['et'],732-996-0754
191fa8bc-9675-462f-9157-c073b3e19908,Emergency,+1-349-806-4562x5699,HessVega.Neurologic@dept.healthcare.org,['et'],445-719-2733x17209
079092e4-537d-4c63-95a2-888492747f90,Staff,6512167695,HessVega.Cardiovascular@dept.healthcare.org,['et'],243.280.8708
f58d588b-f650-4f8b-a564-5fbdc832befb,Information,001-272-957-2170x7691,FranklinClark.Genetic@dept.healthcare.org,['et'],001-311-292-7290
6acff518-7e76-489b-82bc-47b9753d547a,Staff,+1-529-502-6118,FranklinClark.Pharmacy@dept.healthcare.org,"['et', 'en']",+1-701-510-9535x152
ece7e249-2dce-4b0b-81ee-a5822737460b,Emergency,752.202.4553x4964,FranklinClark.Psychiatric@dept.healthcare.org,"['et', 'en']",001-574-524-3074x7015
bceeb65e-93e3-45fd-a26f-cd30db10c789,Appointments,866.863.8116x547,FranklinClark.Public@dept.healthcare.org,['et'],(667)763-0145x805
6b5f837d-62ed-4378-ba8f-667e19bcbfa6,Referrals,510-534-8018x942,Benton.Optometric@dept.healthcare.org,"['et', 'en']",441.713.7107
c394fc59-f63d-44de-81ee-38589bbe90a0,Information,963.814.8194,Benton.Respiratory@dept.healthcare.org,['et'],001-436-231-6015x542
a49ef488-5537-4063-896b-6016aff747dd,Emergency,479-916-7901,Benton.Psychiatric@dept.healthcare.org,"['et', 'en']",001-464-436-4211x704
cf5737e4-b3ea-4c2d-82c0-02ed04314365,Appointments,(706)244-5888x1351,Benton.Renal@dept.healthcare.org,"['et', 'en']",686.219.1819
d5ad1c81-c6bc-4e2a-be9d-98fdc0fef09a,Information,(901)538-2849,Benton.Toxicologic@dept.healthcare.org,"['et', 'en']",(867)714-4618
325ac15c-3391-4a64-9ff3-c8b23064f0fc,Emergency,0648-834979,ValenciaThomas.Genetic@dept.healthcare.org,"['nl', 'en']",+31(0)730 517627
ce1be150-d154-47a8-ae61-157c78f63095,Referrals,(0888) 658710,ValenciaThomas.Physiotherapy@dept.healthcare.org,"['nl', 'en']",(031)-3872419
dc01d5dc-967e-4ff2-a638-b53dea04c35d,Emergency,+31856 879994,ValenciaThomas.Geriatric@dept.healthcare.org,"['nl', 'en']",+31175 301868
8df54a24-e6e4-49f4-aed4-4b11144844d2,Staff,0332-257574,Rodriguez.Toxicologic@dept.healthcare.org,['nl'],007-5593502
dfea9ee1-2eb4-41ac-8dce-9658d8621586,Referrals,+31(0)092-107038,Rodriguez.Genetic@dept.healthcare.org,['nl'],(075) 5685593
1f8339e3-e2ce-4135-a92b-6d89f3f09037,Staff,+31266 607946,Rodriguez.Pharmacy@dept.healthcare.org,['nl'],+3123 8569284
744fe6af-9765-45fd-8982-493b08e0e8df,Referrals,+31(0)32-1362498,Smith.Gastroenterologic@dept.healthcare.org,"['nl', 'en']",(034)-4338530
1828315d-ce25-4002-9831-94d420cfce4e,Emergency,+31346 970605,Smith.Cardiovascular@dept.healthcare.org,['nl'],+31743 576704
30ecb60b-101a-41f3-9afb-681df870155c,Information,+31403-766582,Smith.Emergency@dept.healthcare.org,['nl'],(021)-8943554
f799e296-48d4-4935-bb81-6204184f368d,Referrals,0081-649951,King.Infectious@dept.healthcare.org,['nl'],+31618 207932
48d988a1-e8e3-4274-b7e0-d5717085dbbc,Information,(0958)-342706,King.Physiotherapy@dept.healthcare.org,['nl'],+3123 0778558
e9044701-dba8-4ae0-97d2-ef1c54dee045,Appointments,+31(0)75 2986712,King.Physiotherapy@dept.healthcare.org,['nl'],(021)-6470858
dad39cfe-ffb3-44a3-a34c-3f1890645d72,Staff,424-377-9740x712,JohnsonCummings.Obstetric@dept.healthcare.org,"['de', 'en']",5366036318
1e804c7b-fba4-4c0f-a6e6-a50615152e75,Referrals,+1-869-234-9017x975,JohnsonCummings.Pharmacy@dept.healthcare.org,"['de', 'en']",5382180255
f7ddf9a6-a499-4205-82cf-1dd3dd79270b,Emergency,+1-514-546-9752x519,JohnsonCummings.Geriatric@dept.healthcare.org,"['de', 'en']",+1-222-594-2249
60bb1747-aebb-4b34-b28b-9a83e1986337,Staff,8975161805,JohnsonCummings.Plastic@dept.healthcare.org,"['de', 'en']",618-272-2867
5e66ddc3-a775-4c44-ae07-9366cd2fe151,Emergency,+1-866-932-6333x400,JohnsonCummings.Dermatology@dept.healthcare.org,['de'],650-249-3331
a0c8c192-8525-4132-ac3c-6326cb8c2c5e,Referrals,+1-749-392-4308x57010,BarronFleming.Psychiatric@dept.healthcare.org,"['et', 'en']",657.666.4463x90726
7342d96b-1ae3-4e4f-b815-9ed24afe17f8,Referrals,+1-929-982-2550,BarronFleming.Public@dept.healthcare.org,['et'],812.493.6270
a093e30f-1e1e-4dd9-bb19-22568c44605e,Information,001-900-339-5028,BarronFleming.Physiotherapy@dept.healthcare.org,['et'],001-585-858-5549x578
8ffd1977-c5b8-43b0-8d36-c61a7332c4ee,Emergency,(382)503-4517x268,BarronFleming.Radiography@dept.healthcare.org,['et'],382-714-6388
0a6acd24-c07b-409a-9baf-9167e069d95f,Staff,+1-625-456-8982x958,BarronFleming.Urologic@dept.healthcare.org,"['et', 'en']",(271)624-2574x3076
eb91da1a-a4e5-47e7-9526-d2fced9ac510,Information,+31118 193638,Watson.Pulmonary@dept.healthcare.org,['nl'],+3111-9858596
1ee1ecba-cc10-4506-8f67-1bcfaebb192a,Staff,011-2338071,Watson.Genetic@dept.healthcare.org,['nl'],(0373) 923332
4273de5a-4028-439c-be00-e4e72ae49aaa,Emergency,084-3220072,Watson.Genetic@dept.healthcare.org,['nl'],(021)-5563143
ad145b77-baaf-4b88-b386-efa938e850a1,Information,632-667-1196,Medina.Surgical@dept.healthcare.org,['et'],+1-799-487-6792x3701
2e57aaa0-803f-485a-bcad-455e3ba2cf16,Staff,596-622-5456,Medina.Pediatric@dept.healthcare.org,['et'],(789)696-1323
8e9a6a56-e6aa-4560-a18d-f6f5149f3972,Appointments,+1-886-704-5007x663,Medina.Optometric@dept.healthcare.org,['et'],(764)555-1521
301f5124-3d17-4fd0-baa2-27b8b398d5d3,Appointments,(920)268-0901x7299,Medina.Pharmacy@dept.healthcare.org,"['et', 'en']",(847)384-8359
d4e3d24c-834a-4646-9037-5023784ff7cf,Emergency,894-422-0224x0596,Medina.Musculoskeletal@dept.healthcare.org,['et'],7264195879
b2645654-489d-40b6-8057-b53792ec01d0,Staff,+1-831-734-3280x417,Brennan.Diet@dept.healthcare.org,['de'],493.508.4414x60861
29e36d71-5f1e-4cb7-8af1-d4e748cf1902,Information,4167733591,Brennan.Primary@dept.healthcare.org,['de'],(859)236-3370
749ef679-c161-4767-b28a-85434a974df5,Emergency,305.568.6116,Brennan.Musculoskeletal@dept.healthcare.org,"['de', 'en']",(486)630-9419
be662032-07f6-4f43-857e-d87b71d7ec55,Information,(543)819-1984x1765,Brennan.Dermatology@dept.healthcare.org,"['de', 'en']",506-206-8899x00034
5c00fd95-a37a-4445-abe7-57d29462fc24,Staff,001-800-819-4946x827,Brennan.Genetic@dept.healthcare.org,"['de', 'en']",894-404-5255x7578
a5800fe0-c2b4-4ef4-8459-7d0edede780b,Emergency,8724383779,Callahan.Rheumatologic@dept.healthcare.org,['de'],001-861-780-8548x852
a27f0e23-2afc-4b18-95b5-7021ff744ba7,Referrals,001-716-886-1662x616,Callahan.Gynecologic@dept.healthcare.org,['de'],(753)268-6313
ade2cc44-29f6-43bb-b8e0-81d5e5d3fd8b,Information,001-583-621-6272,Callahan.Otolaryngologic@dept.healthcare.org,['de'],001-362-920-2311x4572
68bf06b1-2822-4647-8016-2ad0079720d1,Referrals,(021)-8847869,Jackson.Pathology@dept.healthcare.org,"['nl', 'en']",024-8660480
c6d80cc2-f7b2-473a-8b2e-cee15d6fc6c0,Referrals,+31(0)33 6540398,Jackson.Speech@dept.healthcare.org,['nl'],013-9526514
ec1b6b54-fe80-479c-9e4d-0f1518d92228,Information,(0700)-262103,Jackson.Pulmonary@dept.healthcare.org,"['nl', 'en']",+31(0)680-598898
081fdb40-7ada-4270-b8ed-5f6c6d043ca0,Emergency,(0710)-895255,Jackson.Midwifery@dept.healthcare.org,['nl'],(0526)-620650
cf33fafd-1d83-473d-b8c7-43fb67c0a54f,Emergency,(293)805-0188x585,Black.Infectious@dept.healthcare.org,['et'],859-361-1259x561
9af1c0f7-4db8-418c-b028-4df2843a92a7,Referrals,906.661.3251x23758,Black.Physiotherapy@dept.healthcare.org,"['et', 'en']",347.700.1749x469
be76feab-3fe3-4ef9-9234-21832eefb25b,Appointments,356-254-4787x956,Black.Gastroenterologic@dept.healthcare.org,"['et', 'en']",9437398221
37acf1c6-535b-45ef-8015-af310a3f0b9b,Information,+1-482-566-2642,Black.Pharmacy@dept.healthcare.org,"['et', 'en']",(693)969-8801
031d0b58-10ab-4ce4-b9a9-749ac95845ed,Emergency,210-503-2361x49826,Black.Gastroenterologic@dept.healthcare.org,"['et', 'en']",(770)725-5657
67e08976-90ec-43c3-8550-027e0c1fe665,Staff,0730-667063,Howard.Gynecologic@dept.healthcare.org,['nl'],+31(0)60-7321115
5cb9b33a-af2a-4161-9b16-6ec552fa1579,Emergency,+31498 711163,Howard.Rheumatologic@dept.healthcare.org,['nl'],082-4763797
2c0bf54f-4e25-477b-928a-23669eab8688,Emergency,(0540) 178001,Howard.Pulmonary@dept.healthcare.org,['nl'],0329 052019
bdc50359-a45b-4246-930c-e37ce8a7979c,Information,0477 006856,Howard.Hematologic@dept.healthcare.org,"['nl', 'en']",+31(0)13 8372811
4868f62d-52a6-42cd-bce3-c4b29555b6d5,Emergency,+31(0)160 873006,Smith.Podiatric@dept.healthcare.org,['nl'],+31997 859755
c00acfcf-268e-4cc5-a826-4359549bd0c2,Appointments,+31(0)953 656555,Smith.Oncologic@dept.healthcare.org,"['nl', 'en']",0006 986882
6d6f8f7b-6fcb-4fef-a8e5-f17a43452a22,Appointments,+3118-0441969,Smith.Psychiatric@dept.healthcare.org,['nl'],(0588)-848693
9f9e4255-e6f8-4c17-962c-cc2155f1c7f3,Emergency,093-3962310,Smith.Respiratory@dept.healthcare.org,"['nl', 'en']",+31911 274092
1d458d56-9038-4a1a-9a87-a62315a3899d,Emergency,+31(0)142-836339,Johnson.Pharmacy@dept.healthcare.org,['nl'],+3179 3993819
ad095b96-d80b-4ba8-a001-3df020c34a55,Staff,+31067 685923,Johnson.Dermatology@dept.healthcare.org,['nl'],+31969 795619
89f20d3c-c2ea-4c4d-90b4-583f1fb975e2,Emergency,(017) 7730834,Johnson.Psychiatric@dept.healthcare.org,"['nl', 'en']",+31356-132889
71d12f7f-5151-4caf-91c8-1918748c3af0,Staff,503-896-5494x878,Rose.Obstetric@dept.healthcare.org,['de'],(546)895-3137x20336
9c741612-24de-4de9-a173-d9dee1a8fc40,Staff,(221)610-8483,Rose.Pulmonary@dept.healthcare.org,['de'],6942042469
08c61717-54e8-46df-878b-fe1c1c5f5b7a,Appointments,848.290.2137x3248,Rose.Speech@dept.healthcare.org,"['de', 'en']",(647)507-6840
8faa953f-9fe9-41a9-9d52-d37eba39c558,Information,+1-355-295-5299,Rose.Diet@dept.healthcare.org,"['de', 'en']",001-960-279-3866x46395
667ee8a0-0529-417d-846d-159eb5c2c5dc,Appointments,286-650-9751,Rose.Public@dept.healthcare.org,"['de', 'en']",001-718-970-8833
28055635-3869-41d5-84f6-5b194e682ad2,Emergency,557.336.5130x907,Harrell.Neurologic@dept.healthcare.org,"['de', 'en']",922-274-8501x37679
ce9aa076-faac-4f76-af30-a7a2585340c4,Appointments,001-931-564-6303x1095,Harrell.Podiatric@dept.healthcare.org,['de'],304-322-9403x40494
b143f50c-a25a-4423-943a-764ef1104875,Appointments,001-902-786-8362x62919,Harrell.Physiotherapy@dept.healthcare.org,"['de', 'en']",+1-889-842-0099
016e5a82-c402-4b0e-b2f9-904b5e2800be,Emergency,+1-995-558-3935x28616,Moore.Diet@dept.healthcare.org,"['de', 'en']",(576)494-0296x1969
ab9d275a-d360-482d-9d5d-d3b309a76a9f,Information,806-349-5815x1880,Moore.Community@dept.healthcare.org,"['de', 'en']",(878)535-0868x7889
7838c85e-4ab0-4893-b45c-759a691fcf9a,Emergency,001-230-894-6836x1567,Moore.Primary@dept.healthcare.org,"['de', 'en']",930.628.8989x383
75345204-80e5-4365-9a11-0afa372e33be,Emergency,+1-854-321-4844,Moore.Midwifery@dept.healthcare.org,"['de', 'en']",679.265.9981x6941
22320962-c7b4-4529-85c1-144658df0b5f,Referrals,824.220.9468x2086,Moore.Dentistry@dept.healthcare.org,"['de', 'en']",755.666.5437
f551bbcd-ef99-4720-9203-d693614ec0bc,Emergency,+31(0)29 7143425,Williams.Renal@dept.healthcare.org,"['nl', 'en']",(0823) 903604
aa432be3-0b9d-4223-8054-4cb4196fe97d,Emergency,+3180 0917578,Williams.Dentistry@dept.healthcare.org,['nl'],+31747-950660
b11a2e81-5957-485b-9bf1-90617b81739d,Referrals,(062)-8818671,Williams.Pulmonary@dept.healthcare.org,"['nl', 'en']",(0496) 316937
4ff0394d-f15f-4fa4-984c-108758121bee,Referrals,0346 315027,Williams.Anesthesia@dept.healthcare.org,"['nl', 'en']",+31088-104676
ed0c46ce-8361-415f-893a-f911d0982437,Referrals,+31978-207435,Williams.Cardiovascular@dept.healthcare.org,"['nl', 'en']",(0759) 705975
9308dc6a-40bf-4e54-9fdb-86be22d70617,Information,(041)-1235238,Wall.Dermatology@dept.healthcare.org,"['nl', 'en']",0638-147085
04714862-1cf5-4a1d-806b-40fefcde10fe,Referrals,0600-023304,Wall.Radiography@dept.healthcare.org,['nl'],(060)-8195932
dd978cd2-3016-4e5b-b3eb-3cf4d96bab49,Emergency,(084)-8707868,Wall.Infectious@dept.healthcare.org,"['nl', 'en']",063-9491640
24e60c17-b95a-4bfb-827f-2f523905b6dc,Emergency,(0054)-738569,Wall.Musculoskeletal@dept.healthcare.org,['nl'],+31713-917034
9268ab5e-e8ad-4355-86e3-5301abde06de,Information,013 7069334,Wall.Cardiovascular@dept.healthcare.org,"['nl', 'en']",+3105-1052835
4095555c-53ae-47e5-a625-421b89e4abe1,Appointments,(007) 5672781,PooleDixon.Midwifery@dept.healthcare.org,['nl'],(058) 5596588
dbdb2409-250c-4975-9573-cfa147ac0175,Emergency,+31148-007105,PooleDixon.Public@dept.healthcare.org,['nl'],068 8407318
91a0dc95-ec10-4bd3-9e03-50fa72ea8bd1,Emergency,(0950)-242833,PooleDixon.Anesthesia@dept.healthcare.org,['nl'],+31(0)235-970256
74cf7701-c7ce-4878-8811-16e5a4c0dde0,Appointments,+3148-2416181,PooleDixon.Infectious@dept.healthcare.org,"['nl', 'en']",+31(0)13 2396440
8102ce40-9b93-4e61-a8d1-af8947f9e252,Appointments,055 4242852,PooleDixon.Plastic@dept.healthcare.org,"['nl', 'en']",(070) 7246098
bf1c8815-e898-4868-b5c7-5c9bf5492fe4,Emergency,(026)-3468301,WangSanchez.Laboratory@dept.healthcare.org,"['nl', 'en']",(0536)-601583
266ffc1e-c1bf-4e37-8462-66db3dd3cb3c,Referrals,+3166 4957883,WangSanchez.Oncologic@dept.healthcare.org,['nl'],0553-159214
02c3a5fd-79f5-478f-816c-03df3e333680,Information,+31(0)183-367325,WangSanchez.Renal@dept.healthcare.org,['nl'],+31(0)252 685556
fd02e6af-e691-4734-bc3b-dded42c13e9f,Emergency,+3109 7733929,Thompson.Physiotherapy@dept.healthcare.org,['nl'],(0480) 608876
2af16108-0e06-4345-9afd-64a1ed509b48,Referrals,+31876-721494,Thompson.Surgical@dept.healthcare.org,"['nl', 'en']",(0282)-995486
2396c5f6-9fbd-4cfc-a847-b6d31bb9fa28,Appointments,0332 387852,Thompson.Primary@dept.healthcare.org,"['nl', 'en']",(096) 6538691
e1715a0b-58d2-4ff2-b63d-0aa34ee06a50,Staff,+31(0)646 822690,Thompson.Surgical@dept.healthcare.org,['nl'],(0349)-423163
7873fc81-043d-47e5-af0e-3937f4bb2a5c,Information,696.717.2882x66080,English.Gynecologic@dept.healthcare.org,"['et', 'en']",851-934-5422x93247
ad981793-0165-4b74-99a7-638c84bf383c,Emergency,602-507-9224,English.Midwifery@dept.healthcare.org,['et'],(681)995-0591x054
4d0fbf96-15c9-4dc4-ac72-5b8256c062a1,Referrals,(756)502-2960x406,English.Physiotherapy@dept.healthcare.org,['et'],(743)527-3560x03673
ff730758-a1d7-415f-83f7-805ab2e170f6,Information,(206)848-1189x32595,English.Renal@dept.healthcare.org,['et'],312.670.3838x275
86917eca-2434-486a-ae38-2822b8fba5c0,Information,001-558-885-9861x257,English.Oncologic@dept.healthcare.org,['et'],880.390.2628x962
45b18f59-08b3-4bfb-a763-615035546e70,Emergency,3807583783,Kim.Optometric@dept.healthcare.org,"['et', 'en']",233-321-6597x4420
a12ab315-2121-4e24-b76b-5e22f44cddbc,Emergency,+1-847-895-7413,Kim.Surgical@dept.healthcare.org,"['et', 'en']",001-454-262-6764x3430
b45bdd37-dda1-4aa2-b5b5-2170ec3b9a45,Staff,410.564.9922,Kim.Dentistry@dept.healthcare.org,"['et', 'en']",(279)987-5752x435
183291be-6852-4a8b-94d0-e75789e5e7a9,Appointments,+1-328-974-3591x960,Kim.Midwifery@dept.healthcare.org,['et'],001-797-626-1494x025
58e71b7b-cc0a-4936-bb33-0e5fcb00bc7c,Emergency,519.957.2589,Kim.Neurologic@dept.healthcare.org,"['et', 'en']",(653)213-6727
c2d99561-8013-4073-b949-c2a24a6e1526,Referrals,(834)636-1216x51002,Russell.Diet@dept.healthcare.org,['et'],(538)271-1821x53945
2b6a1d95-d729-46ba-a107-0ff02081671b,Emergency,(206)249-1658x8042,Russell.Rheumatologic@dept.healthcare.org,['et'],+1-654-297-7018
d1f8ddcb-2db4-4871-95ad-0ef51a29d182,Staff,+1-462-606-6325x2102,Russell.Gynecologic@dept.healthcare.org,['et'],782.543.0061
81e6da0a-93aa-4c3c-8dd1-ee41d2f064fd,Appointments,744.757.0984,Russell.Endocrine@dept.healthcare.org,"['et', 'en']",+1-930-269-0249
a7cc9904-604f-45c2-bceb-5c716b26807d,Referrals,672-288-8108,Russell.Toxicologic@dept.healthcare.org,"['et', 'en']",815.912.0302x1879
