original_id,duplicate_id,entity_type,variation_type,field_name,original_value,varied_value
b67918a3-be3a-4bfa-b415-9f231edcde4d,b67918a3-be3a-4bfa-b415-9f231edcde4d_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Urologic,Uro
af9665b0-0cbb-465f-9a2e-de5b9688778b,af9665b0-0cbb-465f-9a2e-de5b9688778b_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Pharmacy Specialty,Clinical Pharmacy
db761752-463b-46af-bc8c-7cf6bda2d21f,db761752-463b-46af-bc8c-7cf6bda2d21f_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Speech Pathology,Speech Path
f14d23a2-16ce-4acb-b11e-d1a363237dfd,f14d23a2-16ce-4acb-b11e-d1a363237dfd_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Pharmacy Specialty,Pharm
78b5c1de-ce9c-45a7-a717-69118230088e,78b5c1de-ce9c-45a7-a717-69118230088e_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Primary Care,PCP
262dab33-8a42-4595-b6e5-729692cce859,262dab33-8a42-4595-b6e5-729692cce859_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Speech Pathology,Speech Path
6bac0545-3eba-4de8-bcab-875e57310e3c,6bac0545-3eba-4de8-bcab-875e57310e3c_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Anesthesia,Anesthesiology Department
b70dfd66-a70a-4b1a-9191-cfd99218df37,b70dfd66-a70a-4b1a-9191-cfd99218df37_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Podiatric,Foot Care
207beda1-f823-4a82-a1b8-c7432b65e81a,207beda1-f823-4a82-a1b8-c7432b65e81a_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Cardiovascular,Heart Center
a946a3a2-5d87-47c1-9593-95d008472231,a946a3a2-5d87-47c1-9593-95d008472231_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Physiotherapy,Physical Rehabilitation
45ba2ca4-b39e-4b24-8cfa-e9aa7a6fec24,45ba2ca4-b39e-4b24-8cfa-e9aa7a6fec24_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Primary Care,Family Medicine
ed54c519-6c17-432e-8dad-dad506726d22,ed54c519-6c17-432e-8dad-dad506726d22_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Radiography,Medical Imaging
7d3eea80-c6ef-4bff-b6cf-bac7c21dce78,7d3eea80-c6ef-4bff-b6cf-bac7c21dce78_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Genetic,Gen Med
c5bf954d-0a9c-40c0-8129-7e8e34cf3d5d,c5bf954d-0a9c-40c0-8129-7e8e34cf3d5d_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Podiatric,Foot Care
25ed5d8a-8ff7-401a-bd9c-ca3891d192be,25ed5d8a-8ff7-401a-bd9c-ca3891d192be_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Optometric,Vision Care Center
1f4801e6-57bc-4738-9f96-c7b66e9f2924,1f4801e6-57bc-4738-9f96-c7b66e9f2924_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Genetic,Gen Med
0b81f595-6109-4517-af07-9b76f2b762c6,0b81f595-6109-4517-af07-9b76f2b762c6_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Optometric,Opt
859fe637-8db5-4c77-b41b-6adaa013ba3e,859fe637-8db5-4c77-b41b-6adaa013ba3e_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Community Health,Comm Health
9041f147-c758-4bde-9822-d64549c85564,9041f147-c758-4bde-9822-d64549c85564_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Diet Nutrition,Diet & Nutr
94a5d6d2-8889-4af9-ac06-a266ffe0826c,94a5d6d2-8889-4af9-ac06-a266ffe0826c_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Primary Care,Family Medicine
d383ef52-9d14-43a5-a49f-86975fd00911,d383ef52-9d14-43a5-a49f-86975fd00911_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Pharmacy Specialty,Pharm
0079a59f-b90f-4320-a2a3-cbd5d5c05774,0079a59f-b90f-4320-a2a3-cbd5d5c05774_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Public Health,Population Health Center
c795140e-fb09-41a8-b383-3cdc9f814122,c795140e-fb09-41a8-b383-3cdc9f814122_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Anesthesia,Anesthesiology Department
ce334eef-16a2-4117-8048-e3064b8bf507,ce334eef-16a2-4117-8048-e3064b8bf507_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Surgical,Surgical Services
0d10f74b-56fa-4e4d-9198-ba274329e499,0d10f74b-56fa-4e4d-9198-ba274329e499_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Geriatric,Elderly Care Services
160bd6aa-7246-4d4b-ba67-a0cafc14e5c1,160bd6aa-7246-4d4b-ba67-a0cafc14e5c1_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Oncologic,Cancer Center
5ea7917e-b4e6-489a-8d0d-a057270a8e47,5ea7917e-b4e6-489a-8d0d-a057270a8e47_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Gynecologic,Women's Health Center
8c3eb09e-f500-4048-8357-1b7097c18f1f,8c3eb09e-f500-4048-8357-1b7097c18f1f_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Emergency,ER
bde1b1d2-a1de-4188-9268-9e5ca24501b3,bde1b1d2-a1de-4188-9268-9e5ca24501b3_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Pulmonary,Pulm
79f47697-b36e-4146-9298-bd2503c6a61a,79f47697-b36e-4146-9298-bd2503c6a61a_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Gynecologic,GYN
7c208bb3-0de5-469c-9ab9-57917bd042c3,7c208bb3-0de5-469c-9ab9-57917bd042c3_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Physiotherapy,PT
ddf65a9e-76fe-4ca0-8b2d-50976b19fe49,ddf65a9e-76fe-4ca0-8b2d-50976b19fe49_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Nursing,Nursing Services
c1cee9ea-c6d9-445e-b18c-dbc1b4c90ae8,c1cee9ea-c6d9-445e-b18c-dbc1b4c90ae8_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Anesthesia,Anesth Dept
c951ab85-3f65-4cfe-8878-228cd15e5685,c951ab85-3f65-4cfe-8878-228cd15e5685_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Primary Care,PCP
34e11138-ee53-4b74-8395-edd810a061e4,34e11138-ee53-4b74-8395-edd810a061e4_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Infectious,Infection Control & Prevention
84dc55da-90eb-4a85-b9f7-303a16e4dd6a,84dc55da-90eb-4a85-b9f7-303a16e4dd6a_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Pharmacy Specialty,Pharm
2c650537-b5ca-4a87-b6b1-b2ccd55bcf68,2c650537-b5ca-4a87-b6b1-b2ccd55bcf68_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Geriatric,Geri
b2e173ab-e89a-4364-bcab-ff63d68e1a45,b2e173ab-e89a-4364-bcab-ff63d68e1a45_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Gynecologic,GYN
85c4b44f-f93b-4dbf-83ae-a2d1ba2bdab5,85c4b44f-f93b-4dbf-83ae-a2d1ba2bdab5_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Obstetric,OB
cd973899-2ed1-4953-90ee-5b4a93b75659,cd973899-2ed1-4953-90ee-5b4a93b75659_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Dentistry,Dental Services
2d807fd4-9cc2-44fa-8a37-927604e7d97c,2d807fd4-9cc2-44fa-8a37-927604e7d97c_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Radiography,Medical Imaging
b1d0261e-f260-4be5-866e-3924320919da,b1d0261e-f260-4be5-866e-3924320919da_var1,ServiceDepartment,department_abbreviation,serviceDepartmentName,Gynecologic,GYN
143f5774-4b97-4969-8d1a-1119f04ccd77,143f5774-4b97-4969-8d1a-1119f04ccd77_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Radiography,Medical Imaging
b76f5697-228e-4fbd-99b8-99b66b2cd7b7,b76f5697-228e-4fbd-99b8-99b66b2cd7b7_var2,ServiceDepartment,alternative_naming,serviceDepartmentName,Surgical,Surgical Services
ee7bb7ea-ab81-42c7-bbe3-ea00b751ad98,ee7bb7ea-ab81-42c7-bbe3-ea00b751ad98_var5,Person,date_format_variation,birthDate,1968-08-23,1968-23-08
0968c472-d01d-485f-b550-034047988cbb,0968c472-d01d-485f-b550-034047988cbb_var5,Person,date_format_variation,birthDate,1969-08-21,1969-21-08
e05428f1-2640-4022-b170-9f2548e79f40,e05428f1-2640-4022-b170-9f2548e79f40_var4,Person,language_expansion,knowsLanguage,de,German
36b52bde-08bd-4713-b044-e72f88d4005e,36b52bde-08bd-4713-b044-e72f88d4005e_var3,Person,name_typo,personName,Michaela Jones,Michaela Joxnes
3584b620-7ce8-4032-b1ce-5ae795d851f2,3584b620-7ce8-4032-b1ce-5ae795d851f2_var2,Person,abbreviated_first_name,personName,Justin Campbell,J. Campbell
2d101c57-0495-4061-96e9-61932ac8b1e7,2d101c57-0495-4061-96e9-61932ac8b1e7_var4,Person,language_expansion,knowsLanguage,et,Estonian
2d101c57-0495-4061-96e9-61932ac8b1e7,2d101c57-0495-4061-96e9-61932ac8b1e7_var1,HealthcarePersonnel,email_typo,email,katherineparker@healthcare.org,katherineparkeer@healthcare.org
2b7aa4a4-3ff9-47e5-a412-1ca018feddd9,2b7aa4a4-3ff9-47e5-a412-1ca018feddd9_var3,Person,name_typo,personName,Donna Davis,Donna Davis
03b08689-1357-4ea1-8cfe-cbc12dcfea01,03b08689-1357-4ea1-8cfe-cbc12dcfea01_var2,Person,abbreviated_first_name,personName,Gina Bentley MD,G. Bentley MD
03b08689-1357-4ea1-8cfe-cbc12dcfea01,03b08689-1357-4ea1-8cfe-cbc12dcfea01_var1,HealthcarePersonnel,email_typo,email,ginabentleymd@healthcare.org,ginbaentleymd@healthcare.org
ae7d843f-4a77-408b-8f2d-dd8d978bf1eb,ae7d843f-4a77-408b-8f2d-dd8d978bf1eb_var4,Person,language_expansion,knowsLanguage,de,German
01a2d725-dcca-48d8-a963-dbb06878bc5d,01a2d725-dcca-48d8-a963-dbb06878bc5d_var3,Person,name_typo,personName,Kayla Cook,Kyala Cook
01a2d725-dcca-48d8-a963-dbb06878bc5d,01a2d725-dcca-48d8-a963-dbb06878bc5d_var1,HealthcarePersonnel,email_typo,email,kaylacook@healthcare.org,kaylacogok@healthcare.org
5d6e3c4e-2ae1-4c81-bcf7-597e20ee7786,5d6e3c4e-2ae1-4c81-bcf7-597e20ee7786_var2,Person,abbreviated_first_name,personName,Gregory Copeland,G. Copeland
d55300f2-663e-4500-aa45-d287615e2bb3,d55300f2-663e-4500-aa45-d287615e2bb3_var2,Person,abbreviated_first_name,personName,Cathy Mckenzie,C. Mckenzie
65bafead-a230-4023-b2bd-c3d683ed9b5e,65bafead-a230-4023-b2bd-c3d683ed9b5e_var4,Person,language_expansion,knowsLanguage,nl,Dutch
65bafead-a230-4023-b2bd-c3d683ed9b5e,65bafead-a230-4023-b2bd-c3d683ed9b5e_var1,HealthcarePersonnel,email_typo,email,heathergriffith@healthcare.org,heatherggriffith@healthcare.org
7945f41a-232f-4fae-8be4-85f737028e97,7945f41a-232f-4fae-8be4-85f737028e97_var3,Person,name_typo,personName,Michael Dunn,Michael Ddunn
7945f41a-232f-4fae-8be4-85f737028e97,7945f41a-232f-4fae-8be4-85f737028e97_var1,HealthcarePersonnel,email_typo,email,michaeldunn@healthcare.org,michaeldnn@healthcare.org
9e163813-8972-4889-bc11-3fc91f1aa326,9e163813-8972-4889-bc11-3fc91f1aa326_var3,Person,name_typo,personName,Laura Schultz,Laura Sahultz
650a55a0-253f-41ad-890c-b5c136ca868d,650a55a0-253f-41ad-890c-b5c136ca868d_var1,Person,name_swap,personName,Michael Lambert,Lambert Michael
ac96167d-a574-4898-916c-91da2c601312,ac96167d-a574-4898-916c-91da2c601312_var3,Person,name_typo,personName,Jack Reynolds,Jack Reynods
c558cc74-6240-432f-b231-5900e9aabd16,c558cc74-6240-432f-b231-5900e9aabd16_var2,Person,abbreviated_first_name,personName,Gabrielle King,G. King
c007a33e-7001-44c9-82d9-81f6c99a8cdd,c007a33e-7001-44c9-82d9-81f6c99a8cdd_var5,Person,date_format_variation,birthDate,1994-01-22,1994-22-01
dd996624-85c2-4b40-9f09-eba49aa371ae,dd996624-85c2-4b40-9f09-eba49aa371ae_var2,Person,abbreviated_first_name,personName,Russell Silva,R. Silva
dd996624-85c2-4b40-9f09-eba49aa371ae,dd996624-85c2-4b40-9f09-eba49aa371ae_var1,HealthcarePersonnel,email_typo,email,russellsilva@healthcare.org,russelsilva@healthcare.org
1b6d74b6-9e23-4886-b2b9-4f926a6ec94e,1b6d74b6-9e23-4886-b2b9-4f926a6ec94e_var4,Person,language_expansion,knowsLanguage,de,German
50296b33-0ad5-4753-b717-b5c151aab282,50296b33-0ad5-4753-b717-b5c151aab282_var2,Person,abbreviated_first_name,personName,Molly Carter,M. Carter
8e5a2e9c-9ee2-4cc2-abe9-9abd129ef8b7,8e5a2e9c-9ee2-4cc2-abe9-9abd129ef8b7_var1,Person,name_swap,personName,Carolyn Hughes,Hughes Carolyn
8e5a2e9c-9ee2-4cc2-abe9-9abd129ef8b7,8e5a2e9c-9ee2-4cc2-abe9-9abd129ef8b7_var1,HealthcarePersonnel,email_typo,email,carolynhughes@healthcare.org,caroylnhughes@healthcare.org
12695a08-c19b-4acd-8f97-afa1ebbe8ef6,12695a08-c19b-4acd-8f97-afa1ebbe8ef6_var3,Person,name_typo,personName,Roy Wong,Ryo Wong
c46ec789-dad1-4e60-a03b-82fdc5cc4d26,c46ec789-dad1-4e60-a03b-82fdc5cc4d26_var3,Person,name_typo,personName,Donna Hill,Dcnna Hill
fad27d88-8d89-4690-9df3-ff42fa5587f7,fad27d88-8d89-4690-9df3-ff42fa5587f7_var5,Person,date_format_variation,birthDate,1982-05-22,1982-22-05
2789e561-747a-439a-aadf-28328271b43b,2789e561-747a-439a-aadf-28328271b43b_var5,Person,date_format_variation,birthDate,1961-07-13,1961-13-07
c2e0c556-779f-4043-9c4f-6b704b9f0612,c2e0c556-779f-4043-9c4f-6b704b9f0612_var4,Person,language_expansion,knowsLanguage,et,Estonian
b190abfa-7bf8-4117-97d1-b0becbd007d1,b190abfa-7bf8-4117-97d1-b0becbd007d1_var1,Person,name_swap,personName,Nicole Jacobs,Jacobs Nicole
0bc2f6c4-6fa7-46c2-b9ed-e50b92aaea49,0bc2f6c4-6fa7-46c2-b9ed-e50b92aaea49_var2,Person,abbreviated_first_name,personName,Bonnie Williams,B. Williams
0bc2f6c4-6fa7-46c2-b9ed-e50b92aaea49,0bc2f6c4-6fa7-46c2-b9ed-e50b92aaea49_var1,HealthcarePersonnel,email_typo,email,bonniewilliams@healthcare.org,bonnniewilliams@healthcare.org
198110e2-db0a-405e-8635-9ddeefb99fe8,198110e2-db0a-405e-8635-9ddeefb99fe8_var3,Person,name_typo,personName,David Copeland,Dnvid Copeland
57843e01-93b0-48ac-8f03-8d6a08055d83,57843e01-93b0-48ac-8f03-8d6a08055d83_var2,Person,abbreviated_first_name,personName,Patricia Ball,P. Ball
cc1dfe93-533a-4456-b9db-c245fb87d8e0,cc1dfe93-533a-4456-b9db-c245fb87d8e0_var4,Person,language_expansion,knowsLanguage,et,Estonian
59c8d9c9-b7bb-45f2-8539-78bf8c4fe19b,59c8d9c9-b7bb-45f2-8539-78bf8c4fe19b_var1,Person,name_swap,personName,Victoria Taylor,Taylor Victoria
c28450d8-763a-406c-bc92-6a11d52b7425,c28450d8-763a-406c-bc92-6a11d52b7425_var3,Person,name_typo,personName,Joseph Trevino,Joseph Trevisno
3480604b-abfe-4497-b807-3bcaf78477c7,3480604b-abfe-4497-b807-3bcaf78477c7_var3,Person,name_typo,personName,Ernest Sims,Erdnest Sims
50c04968-1598-412e-b62f-39ebce463e6b,50c04968-1598-412e-b62f-39ebce463e6b_var1,Person,name_swap,personName,Alisha Valenzuela,Valenzuela Alisha
74327957-722f-44c9-9e61-537d0976bfcc,74327957-722f-44c9-9e61-537d0976bfcc_var4,Person,language_expansion,knowsLanguage,et,Estonian
46176c53-6b01-4aa9-a239-3a81c47e6b29,46176c53-6b01-4aa9-a239-3a81c47e6b29_var3,Person,name_typo,personName,Sandra Smith,Sandra Sminth
abcb17bd-a0c6-468a-a2b5-b39d8f573edc,abcb17bd-a0c6-468a-a2b5-b39d8f573edc_var4,Person,language_expansion,knowsLanguage,et,Estonian
e65eab5b-cc1f-457e-817d-0fe17e75dbc7,e65eab5b-cc1f-457e-817d-0fe17e75dbc7_var1,Person,name_swap,personName,Dawn Yoder,Yoder Dawn
9cecafd1-fd36-4bf4-85ab-2a309c6f23c7,9cecafd1-fd36-4bf4-85ab-2a309c6f23c7_var1,Person,name_swap,personName,Gina York,York Gina
a7300fed-38b1-4612-8b90-e338aa1d9c69,a7300fed-38b1-4612-8b90-e338aa1d9c69_var5,Person,date_format_variation,birthDate,1968-02-06,1968-06-02
90e23e20-4326-4b19-b288-49bfa037c88b,90e23e20-4326-4b19-b288-49bfa037c88b_var2,Person,abbreviated_first_name,personName,Tonya Rodriguez,T. Rodriguez
83c452e1-9ce0-4e6d-8509-23b3d4a8e3c7,83c452e1-9ce0-4e6d-8509-23b3d4a8e3c7_var4,Person,language_expansion,knowsLanguage,nl,Dutch
83c452e1-9ce0-4e6d-8509-23b3d4a8e3c7,83c452e1-9ce0-4e6d-8509-23b3d4a8e3c7_var1,HealthcarePersonnel,email_typo,email,rebeccaaguirre@healthcare.org,reebccaaguirre@healthcare.org
6e92871d-b11d-45e2-8e49-9a08968181c0,6e92871d-b11d-45e2-8e49-9a08968181c0_var2,Person,abbreviated_first_name,personName,Cody Hill,C. Hill
6e92871d-b11d-45e2-8e49-9a08968181c0,6e92871d-b11d-45e2-8e49-9a08968181c0_var1,HealthcarePersonnel,email_typo,email,codyhill@healthcare.org,codyhiill@healthcare.org
d9941dd1-93d4-41de-80de-417946e35928,d9941dd1-93d4-41de-80de-417946e35928_var4,Person,language_expansion,knowsLanguage,nl,Dutch
3b3057f3-575f-4eaf-a14f-92732f804fe3,3b3057f3-575f-4eaf-a14f-92732f804fe3_var2,Person,abbreviated_first_name,personName,Jared Mitchell,J. Mitchell
c25247a3-56db-49aa-87f0-17cdab34b74d,c25247a3-56db-49aa-87f0-17cdab34b74d_var2,Person,abbreviated_first_name,personName,Kendra Skinner,K. Skinner
c25247a3-56db-49aa-87f0-17cdab34b74d,c25247a3-56db-49aa-87f0-17cdab34b74d_var1,HealthcarePersonnel,email_typo,email,kendraskinner@healthcare.org,kndraskinner@healthcare.org
d65dcb24-cdd8-49c1-b4d8-c8160969889e,d65dcb24-cdd8-49c1-b4d8-c8160969889e_var5,Person,date_format_variation,birthDate,1969-08-01,1969-01-08
5ef15442-7012-4df5-bf50-48acf2533686,5ef15442-7012-4df5-bf50-48acf2533686_var1,Person,name_swap,personName,Lisa Hernandez,Hernandez Lisa
4280ea37-ccd3-42ee-8b73-fb3c5b32db8e,4280ea37-ccd3-42ee-8b73-fb3c5b32db8e_var4,Person,language_expansion,knowsLanguage,nl,Dutch
4280ea37-ccd3-42ee-8b73-fb3c5b32db8e,4280ea37-ccd3-42ee-8b73-fb3c5b32db8e_var1,HealthcarePersonnel,email_typo,email,justinyang@healthcare.org,justinyayng@healthcare.org
8a94c42a-1422-4866-b3c7-b6d42f0a6c4b,8a94c42a-1422-4866-b3c7-b6d42f0a6c4b_var5,Person,date_format_variation,birthDate,1977-02-07,1977-07-02
8a94c42a-1422-4866-b3c7-b6d42f0a6c4b,8a94c42a-1422-4866-b3c7-b6d42f0a6c4b_var1,HealthcarePersonnel,email_typo,email,chadgreen@healthcare.org,chadggreen@healthcare.org
ec58cdb4-2fc6-42c0-a32c-21f087b967f8,ec58cdb4-2fc6-42c0-a32c-21f087b967f8_var4,Person,language_expansion,knowsLanguage,et,Estonian
ec58cdb4-2fc6-42c0-a32c-21f087b967f8,ec58cdb4-2fc6-42c0-a32c-21f087b967f8_var1,HealthcarePersonnel,email_typo,email,lisaburke@healthcare.org,lisaburpke@healthcare.org
8f05fd0f-3d9d-48a9-bbce-f2d7667834f6,8f05fd0f-3d9d-48a9-bbce-f2d7667834f6_var5,Person,date_format_variation,birthDate,1995-07-03,1995-03-07
99ebc199-6039-44cf-9eeb-907775714c3b,99ebc199-6039-44cf-9eeb-907775714c3b_var2,Person,abbreviated_first_name,personName,Joseph Perez,J. Perez
99ebc199-6039-44cf-9eeb-907775714c3b,99ebc199-6039-44cf-9eeb-907775714c3b_var1,HealthcarePersonnel,email_typo,email,josephperez@healthcare.org,josephpeerez@healthcare.org
e5c5c920-deb3-475d-98f4-782056c8703c,e5c5c920-deb3-475d-98f4-782056c8703c_var4,Person,language_expansion,knowsLanguage,de,German
0e633410-bab5-45e1-8553-96f6fc5ba1f3,0e633410-bab5-45e1-8553-96f6fc5ba1f3_var5,Person,date_format_variation,birthDate,1971-08-12,1971-12-08
b89bfcbc-0bc0-4453-9fe9-3300e57c8022,b89bfcbc-0bc0-4453-9fe9-3300e57c8022_var4,Person,language_expansion,knowsLanguage,nl,Dutch
1d293cc0-7a8e-4d0e-8766-b821323951b1,1d293cc0-7a8e-4d0e-8766-b821323951b1_var4,Person,language_expansion,knowsLanguage,nl,Dutch
e6f57377-1688-4a60-8233-220c675f5a7a,e6f57377-1688-4a60-8233-220c675f5a7a_var3,Person,name_typo,personName,Mr. Robert Bryan,Mr. Robert Bran
24a9aca6-f104-441d-a192-88de2570c5bb,24a9aca6-f104-441d-a192-88de2570c5bb_var3,Person,name_typo,personName,Susan Campos,Suyan Campos
5b473ab4-a29b-446d-98d6-d1114c149a2f,5b473ab4-a29b-446d-98d6-d1114c149a2f_var1,Person,name_swap,personName,Timothy Pena MD,MD Pena Timothy
3394c196-b17f-457f-9d85-84c98cb90bc7,3394c196-b17f-457f-9d85-84c98cb90bc7_var2,Person,abbreviated_first_name,personName,Michael Taylor,M. Taylor
6342f08b-9a09-4355-b570-3c9412713d40,6342f08b-9a09-4355-b570-3c9412713d40_var4,Person,language_expansion,knowsLanguage,de,German
6342f08b-9a09-4355-b570-3c9412713d40,6342f08b-9a09-4355-b570-3c9412713d40_var1,HealthcarePersonnel,email_typo,email,johnedwards@healthcare.org,johendwards@healthcare.org
bd132d80-a915-490f-9ac8-595c1589043b,bd132d80-a915-490f-9ac8-595c1589043b_var4,Person,language_expansion,knowsLanguage,nl,Dutch
bd132d80-a915-490f-9ac8-595c1589043b,bd132d80-a915-490f-9ac8-595c1589043b_var1,HealthcarePersonnel,email_typo,email,kevinreeves@healthcare.org,kevinrevees@healthcare.org
db443cb0-a505-44a4-9bc4-bf1e537178fc,db443cb0-a505-44a4-9bc4-bf1e537178fc_var4,Person,language_expansion,knowsLanguage,et,Estonian
70dcfc81-27fa-4824-9124-e68869fe8df9,70dcfc81-27fa-4824-9124-e68869fe8df9_var4,Person,language_expansion,knowsLanguage,et,Estonian
a2a0425d-4b0c-4a97-b51c-7410b135946a,a2a0425d-4b0c-4a97-b51c-7410b135946a_var2,Person,abbreviated_first_name,personName,Jessica Cooper,J. Cooper
a2a0425d-4b0c-4a97-b51c-7410b135946a,a2a0425d-4b0c-4a97-b51c-7410b135946a_var1,HealthcarePersonnel,email_typo,email,jessicacooper@healthcare.org,jessicaacooper@healthcare.org
1a64c95a-4ab7-4791-b58e-c763aabf6b9f,1a64c95a-4ab7-4791-b58e-c763aabf6b9f_var3,Person,name_typo,personName,Ashley Schneider,Ashley Schneidnr
109ced8e-b455-4b19-9364-f2342f06ff0a,109ced8e-b455-4b19-9364-f2342f06ff0a_var2,Person,abbreviated_first_name,personName,Crystal Alexander,C. Alexander
44590237-4cf2-4cd4-9ac6-f9b52bdcf752,44590237-4cf2-4cd4-9ac6-f9b52bdcf752_var2,Person,abbreviated_first_name,personName,Abigail Johnson,A. Johnson
ee2e2fa2-ff2b-4a03-a19a-b9ad96fc18c6,ee2e2fa2-ff2b-4a03-a19a-b9ad96fc18c6_var3,Person,name_typo,personName,Michael Allen,Michabel Allen
50463dca-4b7d-41e9-8eb0-0e647b3deac0,50463dca-4b7d-41e9-8eb0-0e647b3deac0_var2,Person,abbreviated_first_name,personName,Alicia Wagner,A. Wagner
50463dca-4b7d-41e9-8eb0-0e647b3deac0,50463dca-4b7d-41e9-8eb0-0e647b3deac0_var1,HealthcarePersonnel,email_typo,email,aliciawagner@healthcare.org,ailciawagner@healthcare.org
28fccf42-fba4-4a1e-9459-3a40d5a4d471,28fccf42-fba4-4a1e-9459-3a40d5a4d471_var5,Person,date_format_variation,birthDate,1962-03-22,1962-22-03
4391a773-48cf-4008-89ae-046c4d75004f,4391a773-48cf-4008-89ae-046c4d75004f_var4,Person,language_expansion,knowsLanguage,de,German
81af9a76-126f-44dc-9e78-b27af0696899,81af9a76-126f-44dc-9e78-b27af0696899_var1,Person,name_swap,personName,Darren Myers,Myers Darren
90b41df3-29d8-401d-b658-111a1e8a1bf6,90b41df3-29d8-401d-b658-111a1e8a1bf6_var5,Person,date_format_variation,birthDate,1965-02-01,1965-01-02
c0ec4d71-38dc-41d5-b362-9bd23381a4b9,c0ec4d71-38dc-41d5-b362-9bd23381a4b9_var4,Person,language_expansion,knowsLanguage,et,Estonian
1847b3f9-1c58-4588-bc73-44bb7e1f8d5c,1847b3f9-1c58-4588-bc73-44bb7e1f8d5c_var4,Person,language_expansion,knowsLanguage,nl,Dutch
1847b3f9-1c58-4588-bc73-44bb7e1f8d5c,1847b3f9-1c58-4588-bc73-44bb7e1f8d5c_var1,HealthcarePersonnel,email_typo,email,stephencummings@healthcare.org,stephencummins@healthcare.org
19831cdd-1adb-4087-a0d9-ba7a7caf256d,19831cdd-1adb-4087-a0d9-ba7a7caf256d_var1,Person,name_swap,personName,Kara Martin,Martin Kara
50955f5c-3d30-4ad8-a160-f98579584bc7,50955f5c-3d30-4ad8-a160-f98579584bc7_var4,Person,language_expansion,knowsLanguage,et,Estonian
50955f5c-3d30-4ad8-a160-f98579584bc7,50955f5c-3d30-4ad8-a160-f98579584bc7_var1,HealthcarePersonnel,email_typo,email,annanguyen@healthcare.org,annanguyeen@healthcare.org
beac3189-6da6-4651-8d70-61fc858f12c1,beac3189-6da6-4651-8d70-61fc858f12c1_var4,Person,language_expansion,knowsLanguage,de,German
af9bd108-0390-4314-8b39-9e63999c8503,af9bd108-0390-4314-8b39-9e63999c8503_var3,Person,name_typo,personName,Adam Reynolds,Adam Reynods
9404af75-ed55-4e87-8d8f-d72008e2745c,9404af75-ed55-4e87-8d8f-d72008e2745c_var2,Person,abbreviated_first_name,personName,John Arellano,J. Arellano
d2f43484-14cb-4468-b119-84f8da7e6ba4,d2f43484-14cb-4468-b119-84f8da7e6ba4_var4,Person,language_expansion,knowsLanguage,nl,Dutch
d2f43484-14cb-4468-b119-84f8da7e6ba4,d2f43484-14cb-4468-b119-84f8da7e6ba4_var1,HealthcarePersonnel,email_typo,email,sharonrivas@healthcare.org,sharonrvivas@healthcare.org
93e08b7d-a309-4c01-8b9e-d3e3fa450fed,93e08b7d-a309-4c01-8b9e-d3e3fa450fed_var2,Person,abbreviated_first_name,personName,Paul Barr,P. Barr
