identifier,contactType,phone,email,availableLanguage,fax
0907a963-cf62-4de6-9131-507d92f42460,Appointments,243.280.8708,Smith.Primary@dept.healthcare.org,['de'],925-477-8162
c59e8235-0d28-4925-b248-50451406baa6,Appointments,891.719.2729x010,Smith.Speech@dept.healthcare.org,"['de', 'en']",815-467-9103x12707
1d697cd0-0662-43bd-98d6-1ed43f78ee36,Emergency,+1-910-395-3515x25390,Smith.Pulmonary@dept.healthcare.org,"['de', 'en']",001-729-457-2827
5175198f-ef88-46fd-a58d-b4e449a3421c,Emergency,+1-307-742-4307x470,Smith.Obstetric@dept.healthcare.org,"['de', 'en']",001-439-483-6361x2414
6da2ca98-e73b-4250-97db-48e4ba159c23,Staff,247-766-5676x30145,Newton.Dermatology@dept.healthcare.org,"['de', 'en']",657-519-9209x1630
970e912d-82b3-44b0-b6d4-af46d1e16baa,Appointments,923-433-4113x710,Newton.Emergency@dept.healthcare.org,['de'],001-656-365-7299x03631
4ee79c5a-55fd-4bb8-91c0-ccb1d0ebc1e4,Staff,+1-722-390-3140x32696,Newton.Urologic@dept.healthcare.org,"['de', 'en']",891.667.9012x7643
7c923fb0-29ec-4824-b19e-071d267dad13,Staff,(399)510-6064x458,Newton.Podiatric@dept.healthcare.org,['de'],(615)203-8619x181
cbc6b166-d5ad-4c81-86bc-1e2a7e9d98fd,Appointments,(901)538-2849,Newton.Toxicologic@dept.healthcare.org,['de'],(867)714-4618
325ac15c-3391-4a64-9ff3-c8b23064f0fc,Emergency,964-588-3497x992,Newton.Endocrine@dept.healthcare.org,"['de', 'en']",9515762700
c72d2b32-8295-4c28-b759-9b77ce1be150,Referrals,+1-586-358-7107,Newton.Community@dept.healthcare.org,['de'],287.724.1988
1a1636ce-12ae-47a8-89d1-d42494296b68,Staff,953.701.8689x3956,Newton.Genetic@dept.healthcare.org,"['de', 'en']",967-716-8433x225
37b84200-2207-48f5-a2ab-5123047286ac,Information,656-723-1695,Newton.Toxicologic@dept.healthcare.org,"['de', 'en']",(560)592-1070
4f4390d0-47e1-418a-915d-3e443adf6a11,Staff,001-420-835-4722x18981,Newton.Pharmacy@dept.healthcare.org,['de'],(460)679-4612x38569
976545fd-4982-493b-88e0-e8df688ba9e7,Emergency,563.621.3624x987,Arnold.Speech@dept.healthcare.org,"['et', 'en']",633-885-3094x4978
09b521fc-7d51-4f5e-9855-226a6ec6b631,Emergency,+1-660-751-7435x7670,Arnold.Nursing@dept.healthcare.org,"['et', 'en']",375-594-9393
a30e30dc-1349-4ec4-ba5e-999e23ff34b7,Emergency,694.435.5416x81863,Arnold.Musculoskeletal@dept.healthcare.org,['et'],(332)813-4408
aa4a4a8b-057d-44a3-a99c-e4cdfc9fe8b0,Appointments,693.326.6496x6712,Arnold.Toxicologic@dept.healthcare.org,"['et', 'en']",677-447-9583
598c3b62-5edb-4437-a375-545dcc14577b,Staff,799.475.4308x95127,Arnold.Dermatology@dept.healthcare.org,['et'],+1-286-771-2721x647
dad39cfe-ffb3-44a3-a34c-3f1890645d72,Information,424-377-9740x712,Arnold.Renal@dept.healthcare.org,"['et', 'en']",5366036318
1e804c7b-fba4-4c0f-a6e6-a50615152e75,Staff,+1-869-234-9017x975,Arnold.Surgical@dept.healthcare.org,"['et', 'en']",5382180255
f7ddf9a6-a499-4205-82cf-1dd3dd79270b,Information,+1-514-546-9752x519,Arnold.Obstetric@dept.healthcare.org,"['et', 'en']",+1-222-594-2249
06bad44c-60bb-4747-aebb-8b34328b9a83,Appointments,001-571-361-8056,Arnold.Geriatric@dept.healthcare.org,['et'],287-722-8674
e069d95f-92bb-4f1f-b775-bba92fe5d822,Referrals,+1-709-625-5689x829,LeePatton.Pathology@dept.healthcare.org,"['de', 'en']",(667)512-4257
43568c9a-2eaf-4555-a362-1fc63bd4c612,Referrals,352-599-1118,LeePatton.Pediatric@dept.healthcare.org,['de'],(838)551-1985x8596
48cbdf4c-aa99-4864-9ee1-ecbacc106506,Referrals,512-533-8071,LeePatton.Midwifery@dept.healthcare.org,"['de', 'en']",939.323.3323x132
9efa5314-a5a0-4481-8273-de5a4028539c,Referrals,784-732-2007x2721,LeePatton.Hematologic@dept.healthcare.org,['de'],(831)743-2871x79740
caa831ba-98fb-439b-93ba-77151f224a02,Appointments,(549)984-9987x6792,LeePatton.Speech@dept.healthcare.org,['de'],4198521617
4605dc4a-549f-4214-aae4-f71bf91e6fef,Appointments,(563)742-8996x132,LeePatton.Dermatology@dept.healthcare.org,['de'],209-363-4597x2938
7a299619-d524-4973-8b8e-1c51ee31aabc,Information,001-366-736-9526x455,LeePatton.Infectious@dept.healthcare.org,"['de', 'en']",(515)498-3601
436bd6b0-6171-4776-be66-203207f61f43,Staff,819.719.8417,LongMartinez.Primary@dept.healthcare.org,['et'],286.250.6068
7ef1748c-5e0e-4282-8ff7-46524db8f463,Information,(995)800-1949x4682,LongMartinez.Physiotherapy@dept.healthcare.org,"['et', 'en']",(849)440-4525x5757
a5800fe0-c2b4-4ef4-8459-7d0edede780b,Referrals,8724383779,LongMartinez.Hematologic@dept.healthcare.org,"['et', 'en']",001-861-780-8548x852
17485c67-b3a9-4280-a27f-0e232afcfb18,Emergency,(786)516-6261x65962,LongMartinez.Optometric@dept.healthcare.org,"['et', 'en']",(986)831-3507x6668
2c7fcbfe-ef73-4a0d-b919-ce67f9921fb2,Staff,346.622.0231,LongMartinez.Respiratory@dept.healthcare.org,['et'],(872)381-7936x662
dd1d44e8-1d67-4e22-ad42-ec4ed1f4d64d,Referrals,+1-684-878-6942,Johnson.Gynecologic@dept.healthcare.org,"['de', 'en']",(704)280-9843x0781
10c68cfe-4f2c-4bfa-84d5-86dbca2e255f,Appointments,001-239-652-6514x45185,Johnson.Cardiovascular@dept.healthcare.org,"['de', 'en']",+1-577-817-7002x6210
464be134-9595-4e63-a138-a502a0c460ab,Referrals,(767)407-7108,Johnson.Rheumatologic@dept.healthcare.org,['de'],957-952-6620x65098
5de4a916-8818-4942-b427-d996801688d2,Appointments,001-785-808-6459x61125,Johnson.Genetic@dept.healthcare.org,['de'],461-881-4286
594285f4-28ca-4565-bac7-8d4dc9256e17,Appointments,623-975-8747,Johnson.Diet@dept.healthcare.org,['de'],3017749469
be76feab-3fe3-4ef9-9234-21832eefb25b,Staff,0565-447879,BuckBurke.Laboratory@dept.healthcare.org,"['nl', 'en']",+31610-043398
5e5a7b11-b9bd-450e-b463-c38f4db90cef,Staff,060 0853882,BuckBurke.Pathology@dept.healthcare.org,"['nl', 'en']",+31(0)62-6422329
a8dd31df-a59a-454d-a4bf-82d728eac906,Staff,055 4410510,BuckBurke.Dentistry@dept.healthcare.org,['nl'],032 3614982
afaaf44c-5482-42d3-afc6-d195af9d872a,Referrals,(0558)-089833,BuckBurke.Infectious@dept.healthcare.org,['nl'],+31(0)226-009647
a529c5c4-2131-4d8a-b876-74dc7d8c3b75,Staff,+31115 101824,BuckBurke.Primary@dept.healthcare.org,['nl'],+31(0)733 359514
35f690e9-6daa-47f7-b91b-cee8477c2eaa,Appointments,(097)-6025894,BuckBurke.Laboratory@dept.healthcare.org,"['nl', 'en']",+3130 4299423
21f2f77d-e8eb-438d-b874-94700305ba49,Information,0520 195182,BuckBurke.Pulmonary@dept.healthcare.org,"['nl', 'en']",+31300-477006
1ceea295-d1df-45ed-8a1e-6882da516fed,Referrals,572-909-2344,GibbsReese.Community@dept.healthcare.org,"['de', 'en']",001-554-221-6087
c5bf954d-0a9c-40c0-8129-7e8e34cf3d5d,Information,+1-403-755-3875x5229,GibbsReese.Hematologic@dept.healthcare.org,"['de', 'en']",265.865.5500
791f0d9d-02e0-4995-8a3f-4bd99cedd191,Staff,646.346.6651x804,GibbsReese.Laboratory@dept.healthcare.org,['de'],+1-569-375-8884x869
9b28fcc2-c555-4816-8fd6-82749f9e4255,Referrals,339.362.3101,GibbsReese.Infectious@dept.healthcare.org,['de'],(674)609-2621
91bd3fdf-c4cd-4d57-b59b-05fa3ed3bfbf,Appointments,879-839-9381,GibbsReese.Pathology@dept.healthcare.org,['de'],258-816-0221
d2764690-5453-4720-8274-3edb9489cd28,Emergency,(719)394-5021x0498,GibbsReese.Community@dept.healthcare.org,"['de', 'en']",001-583-617-7730
689f74ea-108e-4777-95b7-1925686cdeaf,Referrals,602.202.8187x957,GibbsReese.Gastroenterologic@dept.healthcare.org,['de'],596.854.9487
f67473f9-f125-4b02-bb54-7015b8ea558f,Emergency,820.933.6836x106,GibbsReese.Pediatric@dept.healthcare.org,['de'],(399)262-9221
b4490f50-c45f-4d56-aea0-0ee8d24e2e20,Staff,001-946-394-0437x2706,GibbsReese.Musculoskeletal@dept.healthcare.org,['de'],550-474-8902x137
06fa8f94-4cab-4ab8-87b9-7ca2f6da8765,Information,001-843-459-8882,GibbsReese.Optometric@dept.healthcare.org,"['de', 'en']",+1-475-359-8855x955
bba16224-4663-4bff-b0df-50beb8c9a6d3,Referrals,+1-981-413-7263x57452,Cook.Anesthesia@dept.healthcare.org,"['de', 'en']",220-594-6820x8668
4cc57b45-ca6b-4cda-9282-58767dd1c306,Referrals,001-352-890-0420,Cook.Urologic@dept.healthcare.org,['de'],001-422-797-1434
db62bcf5-5f76-46c8-90e8-1e7c7b1a7528,Emergency,001-277-281-4914x018,Cook.Dermatology@dept.healthcare.org,['de'],001-917-757-8574
308f3d08-410e-40fc-94ee-511c8b599c63,Appointments,355.597.6288x1867,Cook.Primary@dept.healthcare.org,['de'],696-231-6937x983
c0c8489e-b7bb-4608-b731-b449f7f38542,Information,350-227-5088,Cook.Community@dept.healthcare.org,['de'],001-746-576-8721x0996
35cb4e44-5282-42cc-b90a-b6294c781201,Information,759.370.5975x4947,Cook.Pulmonary@dept.healthcare.org,['de'],382-494-9741
77aa80d0-427b-4a96-ae24-e998b9a83e16,Appointments,001-408-652-2873x3602,Cook.Endocrine@dept.healthcare.org,['de'],508-546-0002
8ec10d46-b2ff-4c4f-b86b-a07bb54fe223,Referrals,7607887631,Austin.Anesthesia@dept.healthcare.org,"['et', 'en']",793.987.1102
e02856bd-992c-4bc2-9a7a-d04f22d21847,Emergency,348-868-7578x97276,Austin.Public@dept.healthcare.org,"['et', 'en']",+1-429-503-3238x785
c4d15705-8b1a-4951-a3cf-4a95937cdb03,Staff,(403)407-5452x6468,Austin.Rheumatologic@dept.healthcare.org,['et'],(890)673-4942x31631
8395bd69-89a8-4c0d-acfe-54b3293ac00d,Information,(766)308-0455,Austin.Rheumatologic@dept.healthcare.org,['et'],645.942.2932
c66a764d-4c99-4848-a7eb-cbed076fdbae,Staff,001-403-489-0102x079,Austin.Psychiatric@dept.healthcare.org,['et'],743-658-1950x5910
231097ae-efcc-453c-8a2c-33955a0ab7e0,Information,651-245-5602x2960,Austin.Rheumatologic@dept.healthcare.org,"['et', 'en']",(853)964-3273x56003
1dceefa6-27ff-45b1-8fd8-b369dd162eba,Staff,+1-560-464-8118,Austin.Surgical@dept.healthcare.org,"['et', 'en']",595-499-9067x12703
d876ba3e-fae4-4de8-9da2-c90ce0cebd21,Referrals,001-888-387-2858x8598,Austin.Hematologic@dept.healthcare.org,['et'],(257)436-7809
7f49992c-2e95-45b6-b4bd-bf67b5edc7eb,Information,+1-530-330-4080x58378,ReedFry.Optometric@dept.healthcare.org,['de'],(443)232-1659x744
302242cc-2bdb-4f0c-a5da-896d4aec923c,Staff,501.828.4795x741,ReedFry.Neurologic@dept.healthcare.org,"['de', 'en']",(454)262-6764x3430
b5b52170-ec3b-4a45-be86-e65c18ce1760,Appointments,001-531-706-4992x229,ReedFry.Pediatric@dept.healthcare.org,['de'],998.575.7524x3580
2a8bc6f6-9f66-4919-9832-91be68522a8b,Appointments,+1-274-335-9196,ReedFry.Endocrine@dept.healthcare.org,"['de', 'en']",797.626.1494x025
58e71b7b-cc0a-4936-bb33-0e5fcb00bc7c,Staff,519.957.2589,ReedFry.Pathology@dept.healthcare.org,"['de', 'en']",(653)213-6727
c2d99561-8013-4073-b949-c2a24a6e1526,Information,(834)636-1216x51002,ReedFry.Radiography@dept.healthcare.org,"['de', 'en']",(538)271-1821x53945
2b6a1d95-d729-46ba-a107-0ff02081671b,Referrals,(206)249-1658x8042,ReedFry.Midwifery@dept.healthcare.org,"['de', 'en']",+1-654-297-7018
1e3f6d3e-27b0-47f3-ad76-31fc71e16a87,Appointments,726-420-6632,ReedFry.Toxicologic@dept.healthcare.org,['de'],402-692-9438
53295c46-1fa9-47e3-b5df-1a9da2faf159,Staff,001-651-735-9834,ReedFry.Dermatology@dept.healthcare.org,['de'],001-270-498-4558x306
f33c5682-6053-494b-9db0-3e9a0c248f08,Staff,356.276.1728,Guerrero.Physiotherapy@dept.healthcare.org,"['de', 'en']",+1-540-271-5120
35d5230f-9193-4af4-91fd-9097a31d9ef6,Appointments,278.430.0803x602,Guerrero.Toxicologic@dept.healthcare.org,"['de', 'en']",653-707-5799x3855
937b1cb5-9a7f-4ed4-aef1-fbb620ee7327,Emergency,001-718-415-4294x40567,Guerrero.Geriatric@dept.healthcare.org,"['de', 'en']",(488)926-3318
e3eacc96-ae74-4428-8839-944dda76035f,Appointments,001-299-358-0386x8709,Guerrero.Geriatric@dept.healthcare.org,"['de', 'en']",500.653.0708
60286ee0-5526-40ce-a430-4d47db54d7ee,Information,(654)801-0577x23112,Guerrero.Dermatology@dept.healthcare.org,"['de', 'en']",001-401-487-4899x431
db410c2e-3aec-435b-a24e-05ffdd79c474,Information,001-237-869-9643,Guerrero.Rheumatologic@dept.healthcare.org,['de'],(925)213-1356x2211
aacf7c01-6bf7-411e-a545-aafca2a8d7f7,Appointments,442-706-5159x5631,Guerrero.Public@dept.healthcare.org,['de'],(289)805-1688
60f210f0-06ad-4140-883d-5ca3616a87da,Referrals,+1-903-748-4741x361,Guerrero.Radiography@dept.healthcare.org,"['de', 'en']",(374)615-7838
fe9a3c26-7dbe-48f5-8aee-b090601bb630,Staff,584-725-0107,Baker.Gastroenterologic@dept.healthcare.org,['de'],(230)733-7758x92537
6cdbb48c-b3b3-4d5e-a77a-d1148a35ad5c,Appointments,584.201.8196x08400,Baker.Speech@dept.healthcare.org,"['de', 'en']",904-879-6490x74687
5968b4b7-91ad-42a0-a820-53e2d813db5e,Appointments,601.890.5258,Baker.Optometric@dept.healthcare.org,"['de', 'en']",001-677-770-8160x985
da324532-ef91-4809-9b05-b8cb99fbc141,Information,499.900.8885,Baker.Respiratory@dept.healthcare.org,"['de', 'en']",(588)583-2696x03608
dc21c621-ccc7-48df-a82f-5c7eaeb502c3,Staff,(629)875-5172x249,Baker.Urologic@dept.healthcare.org,['de'],(233)265-2900
ac6ceb8a-75a8-4ab6-89a2-ff858174332e,Information,569-301-5726x711,Baker.Optometric@dept.healthcare.org,"['de', 'en']",3814210311
b3063ec4-040b-4e15-b296-d8322fca696a,Information,993-475-1775x08313,Baker.Podiatric@dept.healthcare.org,['de'],278-400-1316
9f7411e7-6400-434e-93fa-4235ccb93f91,Emergency,001-958-733-1999x824,Baker.Genetic@dept.healthcare.org,['de'],(973)655-6902x675
7aa95e0c-880f-42fd-96a6-1a5d05516291,Emergency,001-229-863-8942x09877,Baker.Anesthesia@dept.healthcare.org,['de'],(786)610-0132
d57a00a3-4600-4654-b637-9ee556bf4493,Emergency,(910)368-8779x391,Baker.Cardiovascular@dept.healthcare.org,"['de', 'en']",+1-347-793-9685x69840
199831f0-8250-439c-bc84-e1d8786fd5d5,Referrals,+3115-3711172,ValenciaThomas.Pulmonary@dept.healthcare.org,['nl'],(041)-7298482
9f77fa69-8487-41a9-b460-1e943c258fb9,Appointments,(0563) 689219,ValenciaThomas.Otolaryngologic@dept.healthcare.org,['nl'],(064) 3422451
9e996246-f4d3-435c-81d7-4a3ce30481a5,Information,+31(0)050 475929,ValenciaThomas.Infectious@dept.healthcare.org,['nl'],(0103) 079567
0217f0a3-3096-445e-a061-ddc6765dfe41,Information,(020) 6208561,ValenciaThomas.Public@dept.healthcare.org,['nl'],+3160-6655565
138ea6ed-4e49-4628-9f86-9dbb3cd2d63f,Appointments,0437-924097,ValenciaThomas.Geriatric@dept.healthcare.org,"['nl', 'en']",081-1413435
d3e2736b-d15b-43f0-a149-9f675c8629e2,Emergency,+31(0)16-6103758,ValenciaThomas.Geriatric@dept.healthcare.org,['nl'],067-0090355
d7e5486c-066b-43ff-bfb0-7b560d823875,Referrals,082-1686563,ValenciaThomas.Laboratory@dept.healthcare.org,['nl'],(041) 4622292
888d1e8c-ccf5-4994-b839-30ee760b6d38,Referrals,(041) 0559302,ValenciaThomas.Endocrine@dept.healthcare.org,"['nl', 'en']",(058)-7351419
b81c0cd4-f797-49ea-9872-daa0a2947b91,Appointments,(092) 6092376,ValenciaThomas.Obstetric@dept.healthcare.org,"['nl', 'en']",+3197-1898513
83d685f7-9654-4df0-9e5b-9e4ac15bef1e,Referrals,0265 599503,ValenciaThomas.Obstetric@dept.healthcare.org,['nl'],0242-447800
ff4ab7c5-4d8a-42ce-97b8-323253f7489a,Information,680.695.9773x931,Obrien.Geriatric@dept.healthcare.org,"['de', 'en']",2518578223
f628f550-d3cb-416f-b4b1-5a9793096bcc,Information,001-592-222-2836x8684,Obrien.Optometric@dept.healthcare.org,"['de', 'en']",525.316.1891x9953
e36a614f-5812-447f-8276-e4480d3e2b86,Appointments,495.341.1344x98068,Obrien.Emergency@dept.healthcare.org,['de'],201-839-2071x5155
8c65fc7a-c938-4b8d-ab49-3e1162e61cf1,Referrals,+1-432-267-7778x59022,Obrien.Diet@dept.healthcare.org,['de'],+1-675-496-3345
eff8b24b-af8b-4fbe-a5ed-5d8a8ff7401a,Appointments,2026010750,Obrien.Radiography@dept.healthcare.org,"['de', 'en']",460-529-6419x417
cf34a1ea-3318-4029-a3b2-f9f9cb578ed4,Information,(650)873-8401x041,Obrien.Otolaryngologic@dept.healthcare.org,"['de', 'en']",001-561-288-0097x06829
08c64569-dc98-4e99-80a1-4ad8e17e7630,Referrals,325.313.9825x177,Obrien.Gastroenterologic@dept.healthcare.org,['de'],+1-754-412-2438x90681
f2dce1b5-0a0b-4e93-b07e-79b4774079fc,Information,+1-342-322-0338x1177,Obrien.Hematologic@dept.healthcare.org,['de'],001-566-292-2396
19a14af2-15e0-41f2-907f-88de0fe8b3f2,Emergency,654-421-5099x63625,Obrien.Nursing@dept.healthcare.org,"['de', 'en']",323.303.3837x25660
141c7bda-3578-47cd-9cbf-26cb9082bfd1,Staff,6013030717,Obrien.Anesthesia@dept.healthcare.org,['de'],922-656-0053x878
623ae7d8-4cc3-4606-b187-9eb87d453d9e,Information,695.588.1376x68944,Fisher.Genetic@dept.healthcare.org,['et'],5434557439
a4569258-9567-4664-ade3-57a96104ad32,Staff,(383)248-6763,Fisher.Public@dept.healthcare.org,"['et', 'en']",+1-559-950-7694
573dfca2-89ea-4cb1-8d81-fde153860bcd,Emergency,(969)675-0117x4387,Fisher.Cardiovascular@dept.healthcare.org,"['et', 'en']",836.719.9370x31554
14998517-6e5e-4126-9082-9e6189a14e1a,Staff,427.213.5480,Fisher.Otolaryngologic@dept.healthcare.org,['et'],(619)403-5767
a3d5485d-a440-4b4e-8b20-0d7490fe65df,Referrals,(993)824-1659,Fisher.Respiratory@dept.healthcare.org,"['et', 'en']",001-799-481-6492x60048
2db6b14d-c54f-4abe-9543-d4396682988f,Staff,001-623-418-8431x770,Fisher.Psychiatric@dept.healthcare.org,"['et', 'en']",9787126493
e5d6fb7f-0147-48f2-853b-8ffa4512a1e1,Emergency,306-360-1684x334,Fisher.Pathology@dept.healthcare.org,"['et', 'en']",(468)305-3460x795
e6cbe3a6-2f7a-40a3-b4f1-5f46c9e7f8ba,Information,349-582-8740,Fisher.Emergency@dept.healthcare.org,['et'],(496)890-6515x83885
2433b7fd-eced-4ce2-b3cf-6b78967d5a3f,Appointments,001-227-419-5814x380,Bishop.Pathology@dept.healthcare.org,['et'],337-222-1289
114ee720-68e0-45ec-a3f9-c7f2dd865ec6,Appointments,(628)798-1322,Bishop.Physiotherapy@dept.healthcare.org,['et'],+1-399-330-5644x7776
a8043f49-61fb-4b45-9bf8-16597a0cb6f8,Information,838.506.7347x8750,Bishop.Infectious@dept.healthcare.org,"['et', 'en']",3486296654
e35724ed-26d1-4c53-948e-94d475070970,Emergency,001-681-342-9425x377,Bishop.Optometric@dept.healthcare.org,"['et', 'en']",350-309-0750x6000
5c47c5a2-27dd-4d1f-acb2-5622eb37f4c2,Staff,588.804.1578x19735,Bishop.Plastic@dept.healthcare.org,"['et', 'en']",001-264-815-9757x8939
a77c6b54-f7f1-4de7-a74a-7fff513c6538,Emergency,(253)617-7670x48830,Bishop.Plastic@dept.healthcare.org,['et'],(542)282-8785
220c3451-2714-4f43-90f5-a5a010b03641,Information,+1-690-269-6830x2873,Bishop.Toxicologic@dept.healthcare.org,['et'],+1-255-648-9935x721
1dadcde9-ca4f-4281-ad58-323b4e1272f5,Emergency,(676)411-4213x94209,Bishop.Endocrine@dept.healthcare.org,"['et', 'en']",733.591.6805x084
b3d55a90-fb0c-47db-82da-2de29ae17ed8,Information,001-309-273-9735x4739,Bishop.Infectious@dept.healthcare.org,"['et', 'en']",2536036701
ddbba0d7-af0b-453f-b5c6-a05da6e4a329,Information,262.804.0716,Bishop.Otolaryngologic@dept.healthcare.org,"['et', 'en']",+1-223-450-5181x3575
