identifier,contactType,phone,email,availableLanguage,fax,anchor
c78d5190-71a6-4e9d-b779-bff76485c4f4,Emergency,0740 190587,PriceRobinson.Respiratory@dept.healthcare.org,"['nl', 'en']",,2cf6c298-413b-4c6d-aacc-59ee9875f4f2
ba9679d3-dcb3-45fa-b043-cd736b075e8b,Referrals,+31926-844529,PriceRobinson.Endocrine@dept.healthcare.org,"['nl', 'en']",,dc07f7ba-1aa1-4d8f-ba0b-aab0663b1799
9f1a7425-ac99-49cc-8799-c51362e902ec,Appointments,032 1567698,PriceRobinson.Musculoskeletal@dept.healthcare.org,"['nl', 'en']",,af2b8e1b-fe5f-4e3b-9c19-85fceda86200
df15c032-9489-40d1-b526-00488b96f1ff,Appointments,+31298-978166,PriceRobinson.Emergency@dept.healthcare.org,['nl'],,677ea36d-9c15-4ae0-a3a9-4da989b923d4
b2af9d24-4aab-4d36-9d38-0f683f9aacbd,Referrals,+31(0)98 7338672,PriceRobinson.Neurologic@dept.healthcare.org,['nl'],,93345811-d480-4956-88f7-07ca20d086a6
f74b7cb2-c3b4-44ab-8648-66d76f7f37c7,Referrals,0901-133345,PriceRobinson.Rheumatologic@dept.healthcare.org,"['nl', 'en']",,f5b9cc00-6c51-4441-b9d7-e05aafde15ec
5302909b-d7a6-435b-a59e-2c98b0c63888,Referrals,+31(0)77-5923559,WilliamsWilliams.Dentistry@dept.healthcare.org,"['nl', 'en']",,b2205194-ab2d-4221-bbf7-ade9620fe455
bbd7c017-713e-4c37-abe7-01e90de2d905,Staff,090-0938555,WilliamsWilliams.Community@dept.healthcare.org,['nl'],,02483212-f702-4321-a90a-684302bbc635
5a22d280-dd1c-4b36-a4d3-cd3f5a29198d,Referrals,(0180)-741517,WilliamsWilliams.Dentistry@dept.healthcare.org,"['nl', 'en']",,627a91fe-afdb-444c-a5c2-2565bf0f959f
e4082c85-9b9e-49ca-9025-d53a30363d9c,Information,(054)-1527076,WilliamsWilliams.Gastroenterologic@dept.healthcare.org,"['nl', 'en']",,4a6e9dde-750e-47a7-beaf-e5b2f6ecd320
75a475a6-55a1-4d43-9fb0-02319bddd304,Referrals,038-4595699,WilliamsWilliams.Dentistry@dept.healthcare.org,['nl'],,68159dd7-e780-4601-9430-efd12d92532d
959d3e7e-c309-4713-b35c-6c89460de8a2,Staff,+31209-986267,WilliamsWilliams.Community@dept.healthcare.org,['nl'],,c838435a-c5de-42ff-8577-c89bbbc173c7
19c5eb6c-00db-481a-a0eb-c684e26e9427,Appointments,+31(0)559-254972,WilliamsWilliams.Infectious@dept.healthcare.org,['nl'],,fd328aa5-7b82-4faf-9787-fdcd92942cc6
369f0967-c2fe-46ef-9a5e-520a959a2b7d,Appointments,+3105-5131860,WilliamsWilliams.Oncologic@dept.healthcare.org,"['nl', 'en']",,a1ba4586-e54d-47a1-8260-845744ab05ee
2e48dc84-7c0b-4b10-b0a7-d8642ab33d36,Staff,0506-090390,WilliamsWilliams.Gastroenterologic@dept.healthcare.org,['nl'],,4b833e20-73bb-449a-8096-34b215d3c9ba
c2cd3837-cfa0-4e0c-8b87-8c76e88f40f5,Referrals,+31486-719061,WilliamsWilliams.Endocrine@dept.healthcare.org,['nl'],,3b4e134a-8367-4cb1-909c-0f916e999c46
12fca45a-bcfa-44bf-89c9-4ca90aa3072b,Referrals,876-767-5502x71852,Daniel.Neurologic@dept.healthcare.org,"['et', 'en']",,ef1cc4d8-e21d-4459-994e-36b30e016456
d3d99d18-2753-4ede-9935-be44dbcb98a1,Information,507-800-2072,Daniel.Dentistry@dept.healthcare.org,['et'],,9d1a45ce-abdc-4286-9d33-37cbfd61c6fc
4e4fbc27-42cd-48e1-b7ae-87d8e64a2371,Appointments,(373)813-7056,Daniel.Physiotherapy@dept.healthcare.org,['et'],,badf79f7-b45d-472e-b078-c9f4db0d4810
4d8a0a6b-aade-44ce-95cc-d2c75bae4c2e,Referrals,688.430.5334x4664,Daniel.Primary@dept.healthcare.org,['et'],,ece6ce51-ceea-4c09-9b10-61e27efc5b0d
833f5565-4f2f-425c-abbb-b46fff8e85f3,Emergency,001-842-534-9974x42438,Daniel.Surgical@dept.healthcare.org,['et'],,b964a0c7-a670-4775-a8d4-4ca7918a4325
fac82bf5-570f-44c7-9075-117e8a67fcb9,Information,001-944-984-5940x05165,Daniel.Psychiatric@dept.healthcare.org,['et'],,e7b550fa-b56b-4796-ad82-85675feaf4a9
111eaf0d-c5c3-4b2d-9f84-05d1fec63262,Emergency,871.274.3660,Daniel.Surgical@dept.healthcare.org,"['et', 'en']",,91abd31a-a8c5-479e-89f4-8eaad57afab9
1dab5740-b6e5-442e-b8a1-99dc532bbadb,Referrals,+1-419-534-4037,Daniel.Endocrine@dept.healthcare.org,"['et', 'en']",,785f60a7-3766-4856-8b97-14b05ca5042e
a5835c3c-d736-414d-b2cf-0de49a5bab02,Staff,(0371)-586979,Lam.Gastroenterologic@dept.healthcare.org,"['nl', 'en']",,2b289138-e6a4-4bed-8b33-d390c04db309
afc57e22-af6b-453e-9eae-0dcd66452c53,Emergency,+3177-0494329,Lam.Gynecologic@dept.healthcare.org,"['nl', 'en']",,028dba17-7f30-4ca3-916d-5d35e4a85e2b
6e5a2ea2-993a-42a4-a814-f154e8d66029,Referrals,+31(0)888 996052,Lam.Urologic@dept.healthcare.org,"['nl', 'en']",,e6759c13-1a34-4898-88e4-3374e2d796df
8a68caba-18da-439e-bbf5-7aa5db9db7f4,Staff,+31(0)690 529750,Lam.Infectious@dept.healthcare.org,['nl'],,7e48a1c8-ef4d-478a-b195-c85b1a78dfc0
8dafa8bb-de47-4810-bb90-1c67c3c330e3,Staff,(091)-0046863,Lam.Obstetric@dept.healthcare.org,"['nl', 'en']",,48a787be-4055-4dbb-b250-43396f9c2d00
bcb294c0-2dc3-4c0a-b516-5a9cf5785389,Information,0411 389532,Lam.Gynecologic@dept.healthcare.org,['nl'],,e6d2b4cf-165f-41e2-977c-f2ae98d1bbfa
3ba4c33b-f043-475f-bed6-b79a5650aa9c,Information,041-6851453,Lam.Midwifery@dept.healthcare.org,['nl'],,628d87fd-2b74-489d-bd38-c859f810cd78
7c582ece-4240-4d29-8aef-90618476c94b,Staff,731-869-9906,Smith.Rheumatologic@dept.healthcare.org,"['de', 'en']",,c24d532f-ca10-425a-912a-21749d270596
ac9125fe-4d32-488b-b600-5d326be75e97,Appointments,(368)683-7733,Smith.Community@dept.healthcare.org,"['de', 'en']",,18f13c60-2bbe-4100-a162-113f8285b5e8
1d5720ac-cbe3-4a58-b279-c95c6aa73de8,Emergency,962-548-4908x482,Smith.Pathology@dept.healthcare.org,['de'],,b311e39c-69d1-4180-b4c1-423311a3c10e
9bb8305c-feca-4bf7-92b8-eb36853d09b0,Emergency,999-459-5271,Smith.Psychiatric@dept.healthcare.org,"['de', 'en']",,b33f3fa4-5cf7-42d5-867c-6e856d63565f
2cf9aab9-d3e6-4aa7-9188-f75decf23241,Referrals,001-545-371-0054x6936,Smith.Gastroenterologic@dept.healthcare.org,['de'],,56b69aea-ad2f-4073-bdeb-9011bbd09a1c
9711510f-108d-4a60-ad50-b565cef07d04,Referrals,617.520.9250,Smith.Plastic@dept.healthcare.org,['de'],,3d115920-dfe6-4c51-b1a2-61d82da2f193
213b36a0-4e4e-45f2-8387-a40ab473dac9,Appointments,243.280.8708,Smith.Primary@dept.healthcare.org,['de'],,0907a963-cf62-4de6-9131-507d92f42460
2ae652d0-7ddf-4f06-9326-fe38740d751f,Appointments,891.719.2729x010,Smith.Speech@dept.healthcare.org,"['de', 'en']",,c59e8235-0d28-4925-b248-50451406baa6
5abcd723-95d3-4aeb-9901-692defc69888,Emergency,+1-910-395-3515x25390,Smith.Pulmonary@dept.healthcare.org,"['de', 'en']",,1d697cd0-0662-43bd-98d6-1ed43f78ee36
aeee6c38-1264-47f9-a09e-bc9988261fcd,Emergency,+1-307-742-4307x470,Smith.Obstetric@dept.healthcare.org,"['de', 'en']",,5175198f-ef88-46fd-a58d-b4e449a3421c
f4bfac84-40b4-4c19-b81f-aa704e49e3b6,Staff,247-766-5676x30145,Newton.Dermatology@dept.healthcare.org,"['de', 'en']",,6da2ca98-e73b-4250-97db-48e4ba159c23
44788d60-b904-4264-98c3-6902bcf9a3d4,Appointments,923-433-4113x710,Newton.Emergency@dept.healthcare.org,['de'],,970e912d-82b3-44b0-b6d4-af46d1e16baa
0b80623d-9c29-404b-87ad-52509ec38e8b,Staff,+1-722-390-3140x32696,Newton.Urologic@dept.healthcare.org,"['de', 'en']",,4ee79c5a-55fd-4bb8-91c0-ccb1d0ebc1e4
a73b3ecf-b0ca-449e-be01-5c86747b6698,Staff,(399)510-6064x458,Newton.Podiatric@dept.healthcare.org,['de'],,7c923fb0-29ec-4824-b19e-071d267dad13
3600830b-784c-4b31-927b-3093a3ea9f1e,Appointments,(901)538-2849,Newton.Toxicologic@dept.healthcare.org,['de'],,cbc6b166-d5ad-4c81-86bc-1e2a7e9d98fd
c5c01294-181d-4847-9a39-c2ec6f601660,Emergency,964-588-3497x992,Newton.Endocrine@dept.healthcare.org,"['de', 'en']",,325ac15c-3391-4a64-9ff3-c8b23064f0fc
00343203-f903-4c16-8763-cc57f66d916f,Referrals,+1-586-358-7107,Newton.Community@dept.healthcare.org,['de'],,c72d2b32-8295-4c28-b759-9b77ce1be150
0be26a6f-50e2-4d52-9e57-ee9805dfdd66,Staff,953.701.8689x3956,Newton.Genetic@dept.healthcare.org,"['de', 'en']",,1a1636ce-12ae-47a8-89d1-d42494296b68
140c45ca-406f-4077-b6cb-2e259579690a,Information,656-723-1695,Newton.Toxicologic@dept.healthcare.org,"['de', 'en']",,37b84200-2207-48f5-a2ab-5123047286ac
db1ff63c-5156-4507-b971-ec15bce2cbba,Staff,001-420-835-4722x18981,Newton.Pharmacy@dept.healthcare.org,['de'],,4f4390d0-47e1-418a-915d-3e443adf6a11
bd44270f-0d60-40b3-8145-d08574e72e08,Emergency,563.621.3624x987,Arnold.Speech@dept.healthcare.org,"['et', 'en']",,976545fd-4982-493b-88e0-e8df688ba9e7
840604a1-7b2d-4f92-92b4-aa5c27fe3bbc,Emergency,+1-660-751-7435x7670,Arnold.Nursing@dept.healthcare.org,"['et', 'en']",,09b521fc-7d51-4f5e-9855-226a6ec6b631
e6267716-c26b-4dca-ac1f-cb897bab6fc8,Emergency,694.435.5416x81863,Arnold.Musculoskeletal@dept.healthcare.org,['et'],,a30e30dc-1349-4ec4-ba5e-999e23ff34b7
aa3a10cc-81c5-4a4f-959f-44c08dc2d120,Appointments,693.326.6496x6712,Arnold.Toxicologic@dept.healthcare.org,"['et', 'en']",,aa4a4a8b-057d-44a3-a99c-e4cdfc9fe8b0
4d2a2530-c18f-4880-831c-ca6f9fdb11c5,Staff,799.475.4308x95127,Arnold.Dermatology@dept.healthcare.org,['et'],,598c3b62-5edb-4437-a375-545dcc14577b
fb3d2eb4-6492-413a-b326-8934a4b2e21e,Information,424-377-9740x712,Arnold.Renal@dept.healthcare.org,"['et', 'en']",,dad39cfe-ffb3-44a3-a34c-3f1890645d72
dd433ba5-47c1-436c-a0c6-db858fa9794c,Staff,+1-869-234-9017x975,Arnold.Surgical@dept.healthcare.org,"['et', 'en']",,1e804c7b-fba4-4c0f-a6e6-a50615152e75
af475ca0-cb6f-4b88-af23-230bc04b77aa,Information,+1-514-546-9752x519,Arnold.Obstetric@dept.healthcare.org,"['et', 'en']",,f7ddf9a6-a499-4205-82cf-1dd3dd79270b
9e5a5c0b-8056-4e71-a930-cfc4d5cbac9f,Appointments,001-571-361-8056,Arnold.Geriatric@dept.healthcare.org,['et'],,06bad44c-60bb-4747-aebb-8b34328b9a83
42b76884-5de5-400a-8d50-613a081099b7,Referrals,+1-709-625-5689x829,LeePatton.Pathology@dept.healthcare.org,"['de', 'en']",,e069d95f-92bb-4f1f-b775-bba92fe5d822
240021e5-cff6-4eb9-8fb2-0ab4df5e4eaf,Referrals,352-599-1118,LeePatton.Pediatric@dept.healthcare.org,['de'],,43568c9a-2eaf-4555-a362-1fc63bd4c612
6fd6f2bf-d6f5-4157-b32f-ab8e17aa37d9,Referrals,512-533-8071,LeePatton.Midwifery@dept.healthcare.org,"['de', 'en']",,48cbdf4c-aa99-4864-9ee1-ecbacc106506
68b194bc-a144-45cf-9e50-bd01284e1a64,Referrals,784-732-2007x2721,LeePatton.Hematologic@dept.healthcare.org,['de'],,9efa5314-a5a0-4481-8273-de5a4028539c
d5a2e8c7-22d3-4c3f-b143-67af12cbb770,Appointments,(549)984-9987x6792,LeePatton.Speech@dept.healthcare.org,['de'],,caa831ba-98fb-439b-93ba-77151f224a02
ccb5c460-d3f5-4cb1-9a76-6c75f9ac0634,Appointments,(563)742-8996x132,LeePatton.Dermatology@dept.healthcare.org,['de'],,4605dc4a-549f-4214-aae4-f71bf91e6fef
a8de6a31-23a6-4361-ba81-3ef20890910c,Information,001-366-736-9526x455,LeePatton.Infectious@dept.healthcare.org,"['de', 'en']",,7a299619-d524-4973-8b8e-1c51ee31aabc
3403bee0-f292-498a-8ced-bf18f86a45ea,Staff,819.719.8417,LongMartinez.Primary@dept.healthcare.org,['et'],,436bd6b0-6171-4776-be66-203207f61f43
6fcb7d53-6ec3-46c1-9046-bc945589942c,Information,(995)800-1949x4682,LongMartinez.Physiotherapy@dept.healthcare.org,"['et', 'en']",,7ef1748c-5e0e-4282-8ff7-46524db8f463
1acbb3fe-81a9-4e7e-8f97-45830be25656,Referrals,8724383779,LongMartinez.Hematologic@dept.healthcare.org,"['et', 'en']",,a5800fe0-c2b4-4ef4-8459-7d0edede780b
989f21e5-ffd3-494c-ac25-1f850d67777f,Emergency,(786)516-6261x65962,LongMartinez.Optometric@dept.healthcare.org,"['et', 'en']",,17485c67-b3a9-4280-a27f-0e232afcfb18
0db00e4b-a443-4d61-afc4-dbc583638fd5,Staff,346.622.0231,LongMartinez.Respiratory@dept.healthcare.org,['et'],,2c7fcbfe-ef73-4a0d-b919-ce67f9921fb2
06bb25a9-5f93-4cf8-87a2-f4e22693e8d3,Referrals,+1-684-878-6942,Johnson.Gynecologic@dept.healthcare.org,"['de', 'en']",,dd1d44e8-1d67-4e22-ad42-ec4ed1f4d64d
e93a3bb3-4d18-4f2a-aeee-b7fe57945991,Appointments,001-239-652-6514x45185,Johnson.Cardiovascular@dept.healthcare.org,"['de', 'en']",,10c68cfe-4f2c-4bfa-84d5-86dbca2e255f
f857e02e-9e03-4f73-aafe-c1a272f82c88,Referrals,(767)407-7108,Johnson.Rheumatologic@dept.healthcare.org,['de'],,464be134-9595-4e63-a138-a502a0c460ab
fe6d8c0b-bbb5-4bbe-99bd-6c26f66ec15f,Appointments,001-785-808-6459x61125,Johnson.Genetic@dept.healthcare.org,['de'],,5de4a916-8818-4942-b427-d996801688d2
d702fbad-fc6b-4cd7-9190-4ceba7f420c9,Appointments,623-975-8747,Johnson.Diet@dept.healthcare.org,['de'],,594285f4-28ca-4565-bac7-8d4dc9256e17
02cf6c24-60d5-4823-9936-438a800ed464,Staff,0565-447879,BuckBurke.Laboratory@dept.healthcare.org,"['nl', 'en']",,be76feab-3fe3-4ef9-9234-21832eefb25b
47a2932e-6b63-4f50-a76e-8ba0601c6167,Staff,060 0853882,BuckBurke.Pathology@dept.healthcare.org,"['nl', 'en']",,5e5a7b11-b9bd-450e-b463-c38f4db90cef
c78920a3-87f2-4722-933c-1567f14e5608,Staff,055 4410510,BuckBurke.Dentistry@dept.healthcare.org,['nl'],,a8dd31df-a59a-454d-a4bf-82d728eac906
7cdbe92d-7f5f-4e22-959c-9d71aeecf06c,Referrals,(0558)-089833,BuckBurke.Infectious@dept.healthcare.org,['nl'],,afaaf44c-5482-42d3-afc6-d195af9d872a
9d89ff45-d696-4882-a23a-7e30a1f705a6,Staff,+31115 101824,BuckBurke.Primary@dept.healthcare.org,['nl'],,a529c5c4-2131-4d8a-b876-74dc7d8c3b75
fc7e43f4-9bdd-44f7-ad89-13fc384158cf,Appointments,(097)-6025894,BuckBurke.Laboratory@dept.healthcare.org,"['nl', 'en']",,35f690e9-6daa-47f7-b91b-cee8477c2eaa
d637d073-e5d0-4d23-8d99-226129488bcc,Information,0520 195182,BuckBurke.Pulmonary@dept.healthcare.org,"['nl', 'en']",,21f2f77d-e8eb-438d-b874-94700305ba49
fb762e09-3435-4ebb-ae3b-5872c6a2371c,Referrals,572-909-2344,GibbsReese.Community@dept.healthcare.org,"['de', 'en']",,1ceea295-d1df-45ed-8a1e-6882da516fed
fb23885e-458d-4cd1-a493-7a10581e5ea4,Information,+1-403-755-3875x5229,GibbsReese.Hematologic@dept.healthcare.org,"['de', 'en']",,c5bf954d-0a9c-40c0-8129-7e8e34cf3d5d
24f9aeb8-17ca-4a56-81e2-2a0a20199b5c,Staff,646.346.6651x804,GibbsReese.Laboratory@dept.healthcare.org,['de'],,791f0d9d-02e0-4995-8a3f-4bd99cedd191
c03dfce5-9d84-4473-bb43-8cda5c51f40a,Referrals,339.362.3101,GibbsReese.Infectious@dept.healthcare.org,['de'],,9b28fcc2-c555-4816-8fd6-82749f9e4255
9418b470-1e7a-43a0-9592-b3d13bc63dce,Appointments,879-839-9381,GibbsReese.Pathology@dept.healthcare.org,['de'],,91bd3fdf-c4cd-4d57-b59b-05fa3ed3bfbf
ccdaa802-4e57-40cc-a7db-819015865500,Emergency,(719)394-5021x0498,GibbsReese.Community@dept.healthcare.org,"['de', 'en']",,d2764690-5453-4720-8274-3edb9489cd28
fa3c1c8e-8aea-4410-8759-4ae04aea0159,Referrals,602.202.8187x957,GibbsReese.Gastroenterologic@dept.healthcare.org,['de'],,689f74ea-108e-4777-95b7-1925686cdeaf
aa968cda-8a0c-480f-8b25-1e8e40e0dfa2,Emergency,820.933.6836x106,GibbsReese.Pediatric@dept.healthcare.org,['de'],,f67473f9-f125-4b02-bb54-7015b8ea558f
cb8d9dfd-c717-4900-a9f2-18bd6c729b3e,Staff,001-946-394-0437x2706,GibbsReese.Musculoskeletal@dept.healthcare.org,['de'],,b4490f50-c45f-4d56-aea0-0ee8d24e2e20
d4b37128-2586-4426-af90-8ce66d3053e1,Information,001-843-459-8882,GibbsReese.Optometric@dept.healthcare.org,"['de', 'en']",,06fa8f94-4cab-4ab8-87b9-7ca2f6da8765
9ce553fb-847c-4e98-b887-7f787f8c5b16,Referrals,+1-981-413-7263x57452,Cook.Anesthesia@dept.healthcare.org,"['de', 'en']",,bba16224-4663-4bff-b0df-50beb8c9a6d3
3da4f690-1fef-45c6-b177-80d994ea896c,Referrals,001-352-890-0420,Cook.Urologic@dept.healthcare.org,['de'],,4cc57b45-ca6b-4cda-9282-58767dd1c306
58c4e7bf-ca3e-4e68-90e5-87e306951a62,Emergency,001-277-281-4914x018,Cook.Dermatology@dept.healthcare.org,['de'],,db62bcf5-5f76-46c8-90e8-1e7c7b1a7528
a3a0f343-be45-44c1-923f-59c594445e7f,Appointments,355.597.6288x1867,Cook.Primary@dept.healthcare.org,['de'],,308f3d08-410e-40fc-94ee-511c8b599c63
a1c6d667-2592-4a38-b78f-e61d06645e13,Information,350-227-5088,Cook.Community@dept.healthcare.org,['de'],,c0c8489e-b7bb-4608-b731-b449f7f38542
18ac2595-5b8a-4e5a-9d41-36650b4712c5,Information,759.370.5975x4947,Cook.Pulmonary@dept.healthcare.org,['de'],,35cb4e44-5282-42cc-b90a-b6294c781201
8b1a8790-1cf3-454e-a49a-5f01292c362f,Appointments,001-408-652-2873x3602,Cook.Endocrine@dept.healthcare.org,['de'],,77aa80d0-427b-4a96-ae24-e998b9a83e16
79017739-e411-4b3c-b37e-288f9eb5b970,Referrals,7607887631,Austin.Anesthesia@dept.healthcare.org,"['et', 'en']",,8ec10d46-b2ff-4c4f-b86b-a07bb54fe223
899bbeed-d3f8-4d74-a972-a9030ffed0df,Emergency,348-868-7578x97276,Austin.Public@dept.healthcare.org,"['et', 'en']",,e02856bd-992c-4bc2-9a7a-d04f22d21847
09b69440-c0d5-437b-be48-bb6da03b3b52,Staff,(403)407-5452x6468,Austin.Rheumatologic@dept.healthcare.org,['et'],,c4d15705-8b1a-4951-a3cf-4a95937cdb03
9e058929-09b9-444c-882d-d32349ebaeeb,Information,(766)308-0455,Austin.Rheumatologic@dept.healthcare.org,['et'],,8395bd69-89a8-4c0d-acfe-54b3293ac00d
8a71b001-6b3e-4f84-b003-ec6ee03c8d56,Staff,001-403-489-0102x079,Austin.Psychiatric@dept.healthcare.org,['et'],,c66a764d-4c99-4848-a7eb-cbed076fdbae
1956b17d-14dc-4cd4-9712-559f7496e974,Information,651-245-5602x2960,Austin.Rheumatologic@dept.healthcare.org,"['et', 'en']",,231097ae-efcc-453c-8a2c-33955a0ab7e0
2ce10acd-5d40-48cf-9a80-5bc7558981b9,Staff,+1-560-464-8118,Austin.Surgical@dept.healthcare.org,"['et', 'en']",,1dceefa6-27ff-45b1-8fd8-b369dd162eba
afee2c63-2d38-45e9-b4dd-902fd143ee0f,Referrals,001-888-387-2858x8598,Austin.Hematologic@dept.healthcare.org,['et'],,d876ba3e-fae4-4de8-9da2-c90ce0cebd21
8587b1fc-259f-420d-b474-f3b5dfe0124f,Information,+1-530-330-4080x58378,ReedFry.Optometric@dept.healthcare.org,['de'],,7f49992c-2e95-45b6-b4bd-bf67b5edc7eb
afb8c43f-1f26-45d7-b585-7e2b113605ed,Staff,501.828.4795x741,ReedFry.Neurologic@dept.healthcare.org,"['de', 'en']",,302242cc-2bdb-4f0c-a5da-896d4aec923c
1f7b996a-8521-428e-b2c1-4519a052fae5,Appointments,001-531-706-4992x229,ReedFry.Pediatric@dept.healthcare.org,['de'],,b5b52170-ec3b-4a45-be86-e65c18ce1760
9b53c5cc-b801-4138-be1e-65c0369c07ab,Appointments,+1-274-335-9196,ReedFry.Endocrine@dept.healthcare.org,"['de', 'en']",,2a8bc6f6-9f66-4919-9832-91be68522a8b
fe16632d-a552-4abe-9f27-2083d7eebd3b,Staff,519.957.2589,ReedFry.Pathology@dept.healthcare.org,"['de', 'en']",,58e71b7b-cc0a-4936-bb33-0e5fcb00bc7c
c3d95f2b-9a36-4058-891d-efe489aa3c63,Information,(834)636-1216x51002,ReedFry.Radiography@dept.healthcare.org,"['de', 'en']",,c2d99561-8013-4073-b949-c2a24a6e1526
fff52c2d-f396-44f7-b8b9-78c17b8d424c,Referrals,(206)249-1658x8042,ReedFry.Midwifery@dept.healthcare.org,"['de', 'en']",,2b6a1d95-d729-46ba-a107-0ff02081671b
0620c66d-7ff9-45a0-a846-ae3635a26452,Appointments,726-420-6632,ReedFry.Toxicologic@dept.healthcare.org,['de'],,1e3f6d3e-27b0-47f3-ad76-31fc71e16a87
bba5d42e-e402-4445-8902-f3d11200cbdb,Staff,001-651-735-9834,ReedFry.Dermatology@dept.healthcare.org,['de'],,53295c46-1fa9-47e3-b5df-1a9da2faf159
ac879f25-7724-450d-9429-5ff9444adf1e,Staff,356.276.1728,Guerrero.Physiotherapy@dept.healthcare.org,"['de', 'en']",,f33c5682-6053-494b-9db0-3e9a0c248f08
6074fee4-5aeb-4cbe-910a-6b5ec461212c,Appointments,278.430.0803x602,Guerrero.Toxicologic@dept.healthcare.org,"['de', 'en']",,35d5230f-9193-4af4-91fd-9097a31d9ef6
27b19ffa-6c93-4a67-bc99-5fd083840ec2,Emergency,001-718-415-4294x40567,Guerrero.Geriatric@dept.healthcare.org,"['de', 'en']",,937b1cb5-9a7f-4ed4-aef1-fbb620ee7327
cce55d29-2276-4ba0-906a-6ace74359bce,Appointments,001-299-358-0386x8709,Guerrero.Geriatric@dept.healthcare.org,"['de', 'en']",,e3eacc96-ae74-4428-8839-944dda76035f
8d74eb44-ef13-4d66-b8d8-0e356f936497,Information,(654)801-0577x23112,Guerrero.Dermatology@dept.healthcare.org,"['de', 'en']",,60286ee0-5526-40ce-a430-4d47db54d7ee
0e308414-ddb0-4e2b-a290-65b3ba0d6ff5,Information,001-237-869-9643,Guerrero.Rheumatologic@dept.healthcare.org,['de'],,db410c2e-3aec-435b-a24e-05ffdd79c474
41ba2a64-2637-4ee7-bafe-76265e984185,Appointments,442-706-5159x5631,Guerrero.Public@dept.healthcare.org,['de'],,aacf7c01-6bf7-411e-a545-aafca2a8d7f7
3d60bd32-a518-4495-bb1a-3beb33d6a141,Referrals,+1-903-748-4741x361,Guerrero.Radiography@dept.healthcare.org,"['de', 'en']",,60f210f0-06ad-4140-883d-5ca3616a87da
69fccd92-4190-4bcb-b2b6-90a7b3632335,Staff,584-725-0107,Baker.Gastroenterologic@dept.healthcare.org,['de'],,fe9a3c26-7dbe-48f5-8aee-b090601bb630
a0feb943-a083-406f-a182-bac68a59324c,Appointments,584.201.8196x08400,Baker.Speech@dept.healthcare.org,"['de', 'en']",,6cdbb48c-b3b3-4d5e-a77a-d1148a35ad5c
42606857-1ccd-4117-bde1-f056ccf42b0f,Appointments,601.890.5258,Baker.Optometric@dept.healthcare.org,"['de', 'en']",,5968b4b7-91ad-42a0-a820-53e2d813db5e
28cb9751-3981-404e-ab0b-baf8b305a2ab,Information,499.900.8885,Baker.Respiratory@dept.healthcare.org,"['de', 'en']",,da324532-ef91-4809-9b05-b8cb99fbc141
8000e713-0261-4698-8d40-b1fad9692c2e,Staff,(629)875-5172x249,Baker.Urologic@dept.healthcare.org,['de'],,dc21c621-ccc7-48df-a82f-5c7eaeb502c3
cb75b7dc-a93e-4bb4-9108-34ce7f505b72,Information,569-301-5726x711,Baker.Optometric@dept.healthcare.org,"['de', 'en']",,ac6ceb8a-75a8-4ab6-89a2-ff858174332e
a5d8e836-e156-4817-85bd-3a99f6837fb2,Information,993-475-1775x08313,Baker.Podiatric@dept.healthcare.org,['de'],,b3063ec4-040b-4e15-b296-d8322fca696a
69994315-7414-422a-85c2-24d8761dda62,Emergency,001-958-733-1999x824,Baker.Genetic@dept.healthcare.org,['de'],,9f7411e7-6400-434e-93fa-4235ccb93f91
629b5676-e976-4396-9b65-f7a79d0002bf,Emergency,001-229-863-8942x09877,Baker.Anesthesia@dept.healthcare.org,['de'],,7aa95e0c-880f-42fd-96a6-1a5d05516291
d8617868-a183-403f-962e-4deed2c45136,Emergency,(910)368-8779x391,Baker.Cardiovascular@dept.healthcare.org,"['de', 'en']",,d57a00a3-4600-4654-b637-9ee556bf4493
9a479d51-c36b-44c9-9b8f-ac8c48fa1abf,Referrals,+3115-3711172,ValenciaThomas.Pulmonary@dept.healthcare.org,['nl'],,199831f0-8250-439c-bc84-e1d8786fd5d5
aaf8e915-632d-44e4-a2f2-e55e0bb555b3,Appointments,(0563) 689219,ValenciaThomas.Otolaryngologic@dept.healthcare.org,['nl'],,9f77fa69-8487-41a9-b460-1e943c258fb9
7dafabb3-4516-4182-bdd0-35149f359d4f,Information,+31(0)050 475929,ValenciaThomas.Infectious@dept.healthcare.org,['nl'],,9e996246-f4d3-435c-81d7-4a3ce30481a5
8d1cc950-d9d0-4b90-970a-2ee87f973a3e,Information,(020) 6208561,ValenciaThomas.Public@dept.healthcare.org,['nl'],,0217f0a3-3096-445e-a061-ddc6765dfe41
e82da67d-cd0f-4d81-8908-6afb27047046,Appointments,0437-924097,ValenciaThomas.Geriatric@dept.healthcare.org,"['nl', 'en']",,138ea6ed-4e49-4628-9f86-9dbb3cd2d63f
3606d284-8cb1-4cc3-a34a-7944b07771b6,Emergency,+31(0)16-6103758,ValenciaThomas.Geriatric@dept.healthcare.org,['nl'],,d3e2736b-d15b-43f0-a149-9f675c8629e2
ba3e5487-31c6-4d49-8b68-d04e6d23f1c3,Referrals,082-1686563,ValenciaThomas.Laboratory@dept.healthcare.org,['nl'],,d7e5486c-066b-43ff-bfb0-7b560d823875
