identifier,text,city,postalCode,country
71995812-b695-470b-8a1a-f7b44cff7c46,Mark-Rossmann-Ring 140,Althofen,2500,AT
ac8f29e9-4a2e-44e0-a116-68f220b6923a,Levi-Schweiger-Weg 114,Ebenfurth,8571,AT
a659b5e8-4b2b-4c79-aea9-0fcacd680861,Kalteneggerring 37,Sankt Valentin,2330,AT
55a2fbbe-bb5e-445e-b7d1-9a43d5ed24d0,Maurerstraße 58,Drosendorf-Zissersdorf 1,2067,AT
a4a09203-f49b-459d-8005-199684fbbcb3,Stögergasse 56,Bischofshofen,8418,AT
a16e85e9-d5e8-4109-8f3e-e81ea4276e5a,Ellergasse 123,Wieselburg,2431,Austria
40068f40-c42b-49ba-99f8-713213651f0e,Kernring 18,Wiener Neustadt,1976,AT
95cd6c8a-4dc4-42d8-8964-62359823cac8,Handlstr. 98,Mank,1500,AT
6eea3d4e-b475-4be6-b096-4eb53d20dfed,Arda-Haindl-Ring 86,Hartberg,4189,AT
feb7d888-f28b-4cc1-a74f-a9667d4509c6,Laureen-Heindl-Gasse 109,Wolfsberg,8575,AT
21076933-1dce-498e-be46-b801a955fa56,Leopold-Krainer-Platz 29,Innsbruck,2915,AT
dd56b0c6-09c8-49df-a093-f889c2abfe8f,Isabella-Trinkl-Platz 135,Mautern an der Donau,9776,AT
e3edc985-7108-4098-9d92-64b9b2125dd5,Winterstr. 10,Gmunden,5878,AT
febbd666-324e-4a32-9de3-ba66123be93a,Aichingerweg 17,Wilhelmsburg,9737,AT
ed084666-09c8-4fcf-a274-e540e9952799,Stecherstraße 1,Radenthein,3684,AT
5e8b0384-91c2-4040-a486-4092b13bd311,Kainzring 49,Bad Vöslau,8890 ,AT
91fc2221-20f4-4fe9-91b4-6bcd966d625c,Pendlring 71,Leibnitz,5161,AT
9cf4f3d3-60c4-47e4-9d24-3433bf10930b,Sokolov Turnpike 148,Mägichester,53090,EE
09604992-74e6-4fdb-beb6-7dbae24385f3,Tatiana Viaduct 72,Lake Dianastad,99041,EE
d1388a93-7f3e-476f-9303-f230cc279d20,Kuningas Pike 147,South Marina,83491,EE
2110eed6-018d-4f35-af8e-4d2bd25d26bc,Maria Stream 106,Vladimirville,84750,EE
19805d1a-5025-4832-8b2b-796fa21f1009,Tiina Brooks 18,Gontšarovburgh,53738,EE
50ec4023-1c98-4bd1-b34e-69d0524922f6,Tamme Port 139,Viktoriashire,33402,EE
c5ebeece-048c-4132-82c6-376772eda660,Suvi Springs 104A,New Valentina,32408,EE
0001a267-c2d8-4ce0-8558-1b49ff568030,Maksim Crest 99,Elenaville,91331,Estonia
75710e61-bde2-4b78-b2b3-280a5c1a9ddb,Nurk Forges 31,Remmelview,87595,EE
8b8755a8-cc19-4b37-9808-9b1d7e2dd19f,Wesselhof 101,Noorden,6222 LR,NL
1fdf22cc-22b0-404e-a36a-2aa7cd024730,Saarbaan 80,Weiteveen,4009AY,NL
d99a85b8-e1f9-41a1-8f9c-2f986ef941c9,Merelring 6,Ouderkerk aan den IJssel,6019 MI,NL
496538d6-6a72-4ca9-bef7-71eb6c980a39,Aiméesingel 113,Nijeholtpade,1419XK,NL
cbc18435-2a38-400a-82a3-f1ac125606bf,Evipad 110,Zuidland,6480 AA,NL
f48d587b-a2db-429b-b57c-5bc59cac7720,Ceylinsingel 98,Heenvliet,3713 EU,NL
cbb46bab-b2ea-4222-ac6d-4ce5c9d49687,Matheo-Aschauer-Platz 119,Schrems,6626,AT
295eccf6-4628-423d-a90b-c99110e4ef42,Selena-Rohrer-Gasse 137,Kindberg,3707,AT
310113e3-4796-45cd-b2d5-5a610847b4f3,Voglerstr. 135,Bad Hall,9626,AT
91dc9e99-d3d6-467d-b250-b72f6b1ec3b7,Weissplatz 30,Oberpullendorf,5724,AT
5dd55528-f652-413a-add5-a60776d398e1,Aleksandra-Friedrich-Straße 11,Zistersdorf,8052,AT
910728e0-dd6f-455a-b47e-c481fbc0c661,Henrik-Reinprecht-Straße 8,Purkersdorf,1916,AT
0acbff27-bf63-4063-bb6b-05e40e248e57,Schiestlweg 58,Bärnbach,1478,Austria
212eb200-7f40-4b38-88e9-14cef5435eeb,Pascal-Krammer-Platz 68,Wilhelmsburg,1802,AT
b7711ad4-a4ac-439b-8fd3-58b309cf2df1,Widhalmstr. 51,Radstadt,7118,AT
8fee583d-e77d-4d1a-8f1c-09ff7737bf5c,Stockerstr. 105A,Gerasdorf bei Wien,6380,AT
303713f5-4033-4478-a223-0cd6425712e5,Vincent-Friedrich-Ring 121,Friedberg,2489,AT
4a9a5291-8f90-40e4-9cc1-5f1ce7128de9,Annika-Schuler-Gasse 17,Lizn,8046,AT
6bab220b-6404-438c-9533-9c88bed16a58,Jaan Lights 107,North Marekbury,94678,EE
8f6cd47f-da97-41a9-80b6-88fbcd1b3f8a,Tiina Fork 142,North Kristjan,19198,EE
6ab5dd12-9963-47c7-9fdb-73952bed7238,Reet Port 145,Kristiinaburgh,43198,EE
22df1e19-d0d5-4a1f-ba0f-10f5d018a416,Laura Lodge 8,Lake Annelistad,34954,EE
b3827de7-36de-4529-a431-e1cdc4a24b2f,Tamara Trafficway 105,Eveshire,98391,EE
4173d00d-0ea1-4513-9659-fa4adb9498b6,Fritschstraße 10,Bad Hall,7287,Austria
fcbac5fd-06b0-411b-8f8e-b8fc7a66bb8a,Marie-Jung-Ring 148,Gmunden,3043,AT
d53b999b-b597-4413-a425-313007d7d933,Fitzstraße 14,Landeck,2308,AT
571d88b7-544f-433c-bb94-d5f48c1be446,Jasmine-Puntigam-Platz 74,Mattetrsburg,3850,AT
2193b036-c6f4-49d8-917b-95f971794543,Lisa-Wöhrer-Straße 147,Stadtschlaining,9765,AT
67d6aa60-6db4-44d4-915c-691de6b1a45d,Emmapad 48,Pietersbierum,2476 JN,NL
e4ba317e-ce04-4242-8572-11d880b0dba6,Evelienpad 133,Tienray,9511 QK,NL
b395a0a2-b5cd-4eb8-9742-d6c082e04465,Martsingel 139,Wehl,3890 QA,Netherlands
a5c0a079-297c-4326-a2d7-8d3b21f313b1,Jeltesingel 32,Barendrecht,9916 ZQ,NL
ea6b8e12-caee-44fd-a834-e0e636063193,Jurrering 133C,Reeuwijk,9251 OB,NL
23304949-fdcf-4043-a053-da88bac42d46,Sebastiaanhof 142,Uithoorn,9783 DD,NL
977e0ea3-83d7-4718-b28b-fafc9ba7ce60,Amirabaan 48,Basse,5137 CW,NL
4f481716-7c57-4175-9a92-849c66a6f7f2,Igor-Grüner-Weg 111,Traun,9775,AT
fe04a70d-f518-4ce8-b8e4-a280d1be24fe,Scharfstr. 101,Raabs an der Thaya,9317 ,AT
41d40939-a307-4d47-a372-2ba2fe552cd6,Alexandra-Hartl-Ring 8,Wieselburg,8804,AT
99a17ef6-7375-4302-becf-e9ea01dba553,Milo-Jauk-Ring 63,Purbach am Neusiedler See,2252,AT
3ccce502-0915-4d18-828e-6d74babb9961,Larissa-Eberharter-Ring 62C,Bruck an der Leitha,3820,AT
23767798-f401-4c02-8168-c1539099c83e,Richard-Dorner-Weg 104,Schrems,5265,AT
c823a963-1d21-4d81-b445-8dc5d25ec776,Richard-Gamsjäger-Weg 134,Mariazell,5458,AT
d1b8e189-4903-430c-ae36-8e1fb35fb2d7,Rothstr. 97,Zistersdorf,7590,AT
346e420b-bd89-4706-a39c-2d9a0ffaec59,Ava-Schütz-Gasse 99,Innsbruck,6940,AT
cd4e488e-47c9-4fb7-9f71-0ee55122138e,Barbara-Mitterlehner-Gasse 123,Baden,1873,AT
e6ed5ce3-159b-4fc3-b1ff-8ba3aaecd15b,Jolijnsteeg 97,Oudwoude,8582 AO,NL
56bda431-3e62-43f9-acec-3f93302a7236,Marinusstraat 115,Bunschoten-Spakenburg,8945 QR,NL
4fe726bd-5af6-458b-ad13-098d3eafd862,Leahbaan 26,Pernis Rotterdam,4372 KD,NL
4bb3b183-9c89-4abf-a122-fb46d459b62c,Lindseydreef 49,Munnekeburen,4505 YN,NL
eb467bc3-6d33-45cb-ae90-21192f43d9a5,Puckboulevard 64,Legemeer,6939 BJ,NL
d0297d91-b48d-4b35-a436-8c699551310f,Jensweg 69,Nispen,3419 RX,NL
0a05c302-03aa-4a86-96d9-4089e28306bb,Youssefhof 97,Warmond,4744 MC,NL
1c0480e6-3a5a-4de8-855a-aea46b532e4e,Juliebaan 30,Barendrecht,2296 TV,NL
0a176db3-7b5d-438d-a740-29f0ca47575a,Annemijnring 16,IJlst,2946 BJ,NL
6fbe2edf-b626-4eda-bd09-edb559f5b7d2,Ashleyhof 106B,Wernhout,4372 TZ,NL
cfa74c3e-1557-441e-9eb0-4a2564124972,Lily-Rechberger-Ring 65,Liezen,4309,Austria
9e52d2fd-daa0-4c60-a3c6-d2be725b6cc5,Hoferplatz 2,Mank,9672,AT
e139ec80-9177-4e6d-ad04-a6c88c774c76,Laureen-Brenner-Ring 121,Wels,5487,AT
92cc80bd-6912-44f0-99a8-db5decdf017e,Reischlstr. 110,Enns,6783,AT
3fde721c-ee9e-41fa-b78d-2e69f4dba8d9,Voglring 145,Mank,3433 ,AT
a4ee818c-b897-4ff5-9f5b-bb27f7d0bf95,Neubacherweg 43,Schärding,2475,AT
73b6a97b-a285-4213-9688-23bf0ea96d97,Anita-Trattner-Straße 85,Frohnleiten,9094,AT
ce890688-c8ec-433d-a65d-c837381b7c9c,Triin Road 77,Liiivtown,11181,EE
214e0a39-e6b9-486d-a6d4-7e9d2300d26e,Jõgi Causeway 101,Lake Aleksander,55297 ,EE
3ba80188-7c5c-48c4-82ab-d35ff27b0421,Siim Corners 52,Antside,88239,EE
4b67ca70-bc8f-4c4a-8500-6f6da4e96862,Natalja Turnpike 77C,Markomouth,53409,EE
b9986a6e-3ccf-4159-97ea-38a170bbaac5,Andreev Mountains 144,Roosilehtside,42298,EE
999379f3-3632-4fc2-b7ec-e87b70696b98,Galina Landing 107,Sandermouth,60040,EE
f7e4d948-5f64-436f-9f64-6a3c80f972e1,Ojala Mall 143,North Dmitrihaven,69451,EE
af5025a9-7929-476c-b18b-f78b57988552,Kaljuvee Valley 79,Viiraburgh,86485,EE
afdf94f1-3e59-4a93-b801-741963d76375,Nina Courts 41C,New Vello,49095,EE
043839d2-59f7-48c2-9f36-20f8293426fa,Priit Freeway 68,Abramovfurt,49182,EE
a8891509-eacb-4f2d-808a-d49ab16709e3,Tiiu Port 116,Kasemaabury,83887,EE
253507b8-1358-4129-a774-4275a89d5c26,Rätsep Mill 49,North Kristina,78705,EE
cdedad6f-99c0-4604-87c8-a6ea56950ed0,Paju Court 56,Kozlovborough,21696,EE
8b5439a4-6bb7-47d6-8b0d-2f8b83b45dd0,NadeÅ¾da Parkway 139A,Õunburgh,72780,EE
ccc9ccfc-8111-449f-97ea-568c40b0aa75,Jaan River 88,Alexandermoouth,54606,EE
90cef30c-f966-48da-895d-6f96f77ac20e,Tarassov Mission 81A,East Nikolai,80378,EE
4bc12c7e-1801-4136-a8fa-395b76ad58ac,Nõmmik Views 107,West Triin,45898,EE
6bf60129-725e-479e-8f79-07f9c9c7c4dc,Nadežda Spring 67,Annaview,92404,EE
2586e4f9-0719-4f9a-8d2d-d48446eafc35,Buchbergerring 81,Freistadt,1267,AT
aa9422b0-7a00-46c8-a194-72ddb947f477,Maida-Kocher-Straße 11,Rottenmann,6888,AT
b20eded0-ae3b-4473-bec9-a38cee0eaed4,Verena-Riedmann-Straße 92,Villach,2107,AT
1fc89a97-5f2a-4566-81d5-649e458237b1,Joshua-Holzmann-Ring 35,Stadtschlaining,3202,AT
af1b5b23-27b9-4f6f-987f-01cd01270edb,Sabine-Burtscher-Gasse 108,Schärding,6152,Austria
443dc936-e5af-422a-8cf5-98feb5154dfd,Salzmannplatz 32,Stockerau,1207,AT
3ffc497f-19fc-443c-b2b4-8e8d52de6019,Luise-Reiter-Ring 102,Oberndorf bei Salzburg,5038,AT
5a7533bf-0916-4dd5-bf0e-830fc80e3127,Waldnergasse 42,Amstteten,8952,AT
07b6ce3d-6e56-4548-b2ec-63efd81eb474,Grünwaldplatz 18,Dürnstein,1474,AT
32861d6e-c041-4c51-82cb-88f1e263043c,Pachlergasse 7,Althofen,6456,AT
8223408e-61b9-49e7-ad9d-285bd72837d3,Loiblplatz 8,Schrattenthal,9535,AT
9f0e4dc1-2eb4-46e4-aa6a-e2606fcc71d9,Florentina-Schweitzer-Gasse 39,Neulengbach,9365,AT
b4edfa1a-371d-401a-96d6-2642bdeaa403,Marvin-Jahn-Straße 111,Fürstenfeld,2510,AT
b4cb596e-d5f4-402f-ae9b-370430519974,Aignergasse 94,Gmunden,9449,AT
b1ca4966-f8f6-4f8a-a810-8b4ae0b23e3b,Dana-Neumayr-StraÃe 111B,Dürnstein,5667,AT
3d998a67-2574-4b57-b5a2-bbaa972b5c10,Timon-Ecker-Ring 43,Sankt Pölten,2851,AT
e819f7e5-4993-4ed3-a6f0-a79d4fe9c136,Karoline-Horak-Gasse 146,Pregarten,5773,AT
d36a32ff-819d-4b61-a146-a60681b8c308,Wöhrerplatz 23,Bad Radkersburg,2617,AT
99e0a582-8bf4-486c-af67-b618a100d329,Frida-Yilmaz-Gasse 127,Trieben,6473,AT
a688e19e-7bdc-4383-a1a2-328c3972ce99,Klausring 2,Klagenfurt,4852,AT
c7f451d5-d051-4d75-8d8f-7cf947f0e5d2,Wirthstraße 27,Feldkirchen,9505,AT
a4d093cf-a710-417b-8053-19ffd3c11099,Veronika-Himmelbauer-Straße 79,Eggenurg,1653,AT
35cee622-b59e-4e84-8bd2-1a1a98075671,Boris-Ladner-Platz 8,Neunkirchen,3226,AT
202483ca-9cfd-4832-bfb5-3af020899052,Pollakplatz 110,Straßburg,8357 ,AT
b8ea635e-f133-4412-93fb-23ae0aca97e8,Estelle-Suppan-Platz 79,Bad Leonfelden,2034,AT
28ddf15f-7e52-4055-a1c8-7c1bb8ef9c06,Juliana-Kössler-Ring 18,Frohnleiten,1017,AT
3fc55e29-3534-4b99-bd91-99c03e5a55e6,Wilfingerring 135,Waidhofen an der Thaya,5432,AT
3a2e2653-32a7-4010-be60-2ede1014925c,Carlijnsteeg 86,Blesdijke,7031 CH,NL
229a7510-a2ea-4575-a86f-d9bd46017986,Milanlaan 109B,Broekhuizenvorst,6061 BU,NL
1f4dffd0-ef81-4bbd-bc80-5c289fadd23d,Sennapad 149,Wieringerwaard,4884 ND,NL
46457fb8-46db-4700-84d5-81709f2bfd7b,Merelhof 1,IJsselham,7370 DH,NL
cdaa3a89-0a5c-44e8-854c-5ba4d1d4c0a2,Fatimasteeg 138,Nieuwe Wetering,7551 DV,NL
bfbe291e-0676-4322-a17d-c5216e7b1af6,Azraweg 17,Hekelingen,8055 SW,Netherlands
af7689f3-a27a-47b1-b4c4-78eb3422e6db,Livsteeg 9,Steenenkamer,7522 PX,NL
0a159240-c086-4ea8-8dcf-7e932b312719,Joepboulevard 18,Monster,6397 YM,NL
38f5456a-0b34-4f31-af5c-f7485f646bbe,Aaliyahdreef 118,Wapse,6493 TX,NL
8b239009-44a8-4e85-8f20-3cf950117a40,Joëlboulevard 47,Slijkenburg,9504 AE,NL
db7a6eab-f425-4c40-8f80-46e9a601a773,Ina-Hager-Ring 132,Ternitz,6479,AT
3791528d-1564-4572-98d6-172f987fbf6a,Constanze-Hirschmann-Gasse 142,Drosendorf-Zissersorf 1,3665,AT
3194567c-0c0b-42ca-9489-495641ebfa55,Emilija-Mayerhofer-Gasse 80,Bad Leonfelden,3548,Austria
af1892e0-a421-4c5a-9ade-22862bd45cd5,Obermayrring 94,Sankt Pölten,2375 ,AT
faf77fe4-27f9-4d1b-b4f4-1ec2bd215cd0,Buchbergergasse 123,Sankt Veit an der Glan,4320,AT
98fc0a36-335b-48ae-b26d-06dd2256d778,Florentina-Haider-Straße 18,Zwettl,1226,AT
cc595cc4-6eb6-4938-a567-fc26b30339b7,Matilda-Scherzer-Gasse 129,Mariazell,5414,AT
378e2a3e-228c-47c2-8593-293dc4ec9739,Tim-Scholz-Weg 102,Raabs an der Thaya,5206,AT
f0250baa-a555-4506-a7c0-dba99a28fa32,Draxlergasse 17,Mautern an der Donau,4451,AT
48a68359-0841-488c-ab24-f607b3ab30b9,Tiffany-Wimmer-Weg 50,Mürzzuschlag,8603,AT
bc467a0e-4e1c-4e0f-baef-42f73513e672,Erhartgasse 8,Dornbirn,6636,AT
d731fb88-edd6-4670-929c-9f784aac339b,Erhartstraße 85,Waidhofen an der Thaya,2791 ,AT
13f36c48-ecc6-463c-a79b-3e4935adfdfc,Hofstätterring 12,Marchtrenk,4437,AT
06397230-47e4-4036-8f71-faf412855910,Adamweg 34,Mistelbach an der Zaya,1305,AT
63c1c1d9-ffcd-454b-8a98-3c6ef8be8cac,Doblerplatz 23,Leibnitz,7672,AT
b2b183a9-4017-48cb-bb63-cd339059b36e,Schützstraße 103,Oberwälz,7370,AT
15847537-65d7-4450-9f3c-7610b2d81492,Kondratjev Pike 122,East Siimland,23309,EE
e1ed7f5c-eaec-48d1-af72-e08b87af7068,Jekaterina Lake 44,North Tiinahaven,82365,EE
ec1a1580-8f37-4253-b899-e7e91764fa5d,Urb Point 70,East Sander,51250,EE
0f792831-254f-4d67-91c5-1f2094039ec8,Mihkel Well 135,East Valentinaside,86682,EE
67cea2c7-1056-4131-b364-07585b193576,Toots Ridges 101,Sergejevmouth,87483,EE
2b56c440-db5c-40b8-8cd9-198ac4ecbb82,Novikov Place 120,Tuulikstad,28046,EE
5248fa82-4c6b-4ed2-af11-51815074b070,Indrek Stream 2,North Aivarstad,78822,EE
35d1cdb4-fe9f-4efb-8672-d90e9162677b,Aasa Land 144,Lake Triin,47768,EE
6207e198-18eb-449f-8d56-f14245aff7af,Tilk Gardens 128,Tomingasview,46417,EE
3044e365-ab29-4285-875d-807b6d81e40d,Bondarenko Dam 122,Port Martin,56228,EE
c7fbc124-6623-4bec-a3f4-74e7c0a23907,Katrin Parks 68,South Kadriport,72226,EE
76641585-a975-4da4-bdcd-d37d1923892a,Linda Expressway 107,Mõttustown,82276,EE
a8bb31e0-2e32-47cf-989c-63abd0c6de35,Vaht Prairie 14,Gerassimovville,28799,EE
a074b0ea-dcaa-4503-a93e-18e4a43bfe9d,Salumets Ramp 103,Mihkeltown,71568 ,EE
51880d70-9018-47f7-b9dc-9554634b76d3,Aivar Street 42,Lake Tõnushire,94797,EE
d443413d-5d4b-4d7c-8907-aef9bc6b3662,Diana Island 107,Jaanusborough,52268,EE
cb27067c-70e9-447c-9638-4c03454c3895,Anne Manor 145,East Alexanderhaven,35134,EE
2846b1c1-d098-42fa-9df2-ed4caf6bf955,Kiil Parks 137,Viktormouth,49275,EE
92990a07-39c3-4f10-8f8a-f0889aa1ae3d,Valentina Stravenue 16,Tiitside,89287,EE
b5d13615-2d64-451d-8ee0-cf4003c5d472,Kadri Island 34,Jevgenifort,84956,EE
9e90c270-c1fc-4a0f-aa66-af2f0266c0d3,Rand Point 116,East Tiiuton,54724,EE
291d7449-ef8c-407c-b5b6-55c02d2a509b,Aleksandr Pines 41,South Meelis,74495,Estonia
2cccfcb5-1045-4335-b31a-411ed650e6cf,Pukk Mission 3,Triinfurt,51891,EE
37eddfed-ab5c-4c46-9eee-32976dd102df,Raag Stream 119,Port Antsmouth,69810,EE
