identifier,contactType,phone,email,availableLanguage,fax,anchor
f784c6f6-db3e-4263-bdc6-c37b31f4bb23,Emergency,(074)-6598211,Riggs.Pulmonary@dept.healthcare.org,['nl'],+31(0)641 894827,433ca80a-1b3c-4c49-9776-77c7555e4565
d86505cc-cc06-48aa-b074-b6423b31dd73,Information,516.929.9513,Mathis.Laboratory@dept.healthcare.et,"['et', 'en']",001-691-983-8727x95321,aa9bb48d-2134-44aa-bc8f-167a04d6466e
fed921b3-6f25-481a-91b2-13e432f33a5e,suunamine,538.395.0218x13265,Mathis.Toxicologic@dept.healthcare.org,"['et', 'en']",(532)537-9645x24465,00d2ff48-c92f-4d5b-8f67-59680a0110c1
6d832dd3-674d-4bab-98d7-ef2a93e39a95,Information,+1-404-437-2028x35763,Mathis.Laboratory@dept.healthcare.org,['et'],+1-578-992-0906x20396,dfb0d760-9ace-4bd2-aae1-d0eee5efdaa5
1c975c31-753a-4ef7-bd28-679a0d660610,personal,+1-557-350-1390x164,Mathis.Psychiatric@dept.healthcare.org,['et'],935-578-6833x61770,b15fd5e8-fc3a-49ce-a2c5-a15cb3d7f89f
922a473e-8a67-4c3e-b536-bc468dc81650,teave,913-765-4098,Mathis.Primary@dept.healthcare.org,"['et', 'en']",+1-715-440-4006x5079,98ed2175-7eba-4a36-994a-5bfdcf3f0e62
ea3092d8-ae7c-498e-a871-8062224cd8d1,Staff,001-713-521-4775x023,Mathis.Caridovascular@dept.healthcare.org,"['et', 'en']",3048290745,2fd35a4b-d18d-43c5-8532-25fe375c61ff
e0755789-c920-451e-8e7d-53a2c0d06b50,Referrals,5452299746,Mathis.Diet@dept.healthcare.org,['et'],(784)326-4940,0c1b3c26-325c-4827-9f19-f370b83271dd
00f9ca6b-52f1-482c-af44-e95102dcfd29,informatie,(0945) 365865,PriceRobinson.Gastroenterologic@dept.healthcare.org,['nl'],+31664-381415,85573355-b5f2-4c1d-909e-72632a8a9952
6c25f480-83b7-4037-8ea4-3a2561d0d25c,personeel,0257 193634,PriceRobinson.Dentistry@dept.healthcare.org,['nl'],009 5894508,81fa55ad-573f-4cd6-8413-63f58ca9db0b
22a4e4ce-f203-476e-b2cb-05057eb3b2b8,Staff,(0361) 141526,PriceRobinson..Emergency@dept.healthcare.org,['nl'],+3113 1233851,06f7302d-62bd-49ae-a072-6dd9e0738191
429b8c96-732f-4779-8ec9-7ebbd73a3fa1,Appointments,(031)-9509423,PriceRobinson.Obstetric@dept.healthcare.nl,"['nl', 'en']",0879 859362,e73243e6-d087-40dd-a6b6-f42c360ae10c
40fe05f3-30f9-4d6c-ae1a-24942e8592c7,Emergency,0740 190587,PriceRobinson.Respiratory@dept.healthcare.nl,"['nl', 'en']",+31(0)97-1305645,2cf6c298-413b-4c6d-aacc-59ee9875f4f2
46338c3b-24b6-452c-8bc9-f1aff9bef381,verwijzingen,+31926-844529,PriceRobinson.Endocrine@dept.healthcare.org,"['nl', 'en']",013 7153472,dc07f7ba-1aa1-4d8f-ba0b-aab0663b1799
0421a45c-475a-4182-8cb0-27fd6d91b6f7,Appointments,032 1567698,PriceRobinson.Musculoskeletal@dept.healthcare.nl,"['nl', 'en']",+31(0)095-224292,af2b8e1b-fe5f-4e3b-9c19-85fceda86200
3779d984-ac26-4b41-9bb9-d28ef71ae092,Appointments,+31298-978166,PriceRobinson.Emergency@dept.healthcare.nl,['nl'],057-9567127,677ea36d-9c15-4ae0-a3a9-4da989b923d4
ada28d3a-5cf9-4098-be4a-33c8c6e39c1b,verwijzingen,+31(0)98 7338672,PriceRobinson.Neurologic@dept.healthcare.org,['nl'],098 4481074,93345811-d480-4956-88f7-07ca20d086a6
8d309d4c-3e78-4bcf-a05c-a12bb74b9a93,Referrals,0901-133345,PriceRobinson.Rheumatologic@dept.healthcare.nl,"['nl', 'en']",+31(0)86 3381050,f5b9cc00-6c51-4441-b9d7-e05aafde15ec
ced12f95-f45f-4c17-9b9f-a86dfcc99564,Referrals,+31(0)77-5923559,WilliamsWilliams.Dentitry@dept.healthcare.org,"['nl', 'en']",+31(0)96 6558627,b2205194-ab2d-4221-bbf7-ade9620fe455
203b9770-fdf9-4c97-88b5-d4ad194f2709,Staff,090-0938555,WilliamsWilliams.Community@dept.healthcare.nl,['nl'],+31894 020185,02483212-f702-4321-a90a-684302bbc635
1d279899-a46b-4ca9-ae6a-1d4c950e2351,Referrals,(0180)-741517,WilliamsWilliams.Dentistry@dept.healthcare.org,"['nl', 'en']",+31866-189026,627a91fe-afdb-444c-a5c2-2565bf0f959f
b8bb6e7e-be76-4073-b018-4a4b79a828e7,Information,(054)-1527076,WilliamsWilliams.Gastroenterologic@dept.healthcare.nl,"['nl', 'en']",0530-539813,4a6e9dde-750e-47a7-beaf-e5b2f6ecd320
26c14325-cbac-4160-9652-ffc77c17d819,Referrals,038-4595699,WilliamsWilliams.Dentistry@dept.healthcare.org,['nl'],+31(0)16-3037583,68159dd7-e780-4601-9430-efd12d92532d
96314a91-fe13-42fb-9d33-d10ee7dab477,Staff,+31209-986267,WilliamsWilliams.Communtiy@dept.healthcare.org,['nl'],047 5469681,c838435a-c5de-42ff-8577-c89bbbc173c7
4c91840b-6c97-4675-bcd6-c2f9a01a6928,afspraken,+31(0)559-254972,WilliamsWilliams.Infectious@dept.healthcare.org,['nl'],(0417) 241258,fd328aa5-7b82-4faf-9787-fdcd92942cc6
5a4e94ac-57d2-4a65-8b28-e59e75931950,afspraken,+3105-5131860,WilliamsWilliams.Oncologic@dept.healthcare.org,"['nl', 'en']",+31(0)943-281583,a1ba4586-e54d-47a1-8260-845744ab05ee
6f19ec63-c49e-4ec7-b055-151d45ae0d1f,Staff,0506-090390,WilliamsWilliams.Gastroenterologic@dept.healthcare.org,['nl'],+31(0)138 665113,4b833e20-73bb-449a-8096-34b215d3c9ba
845a3dc5-77e9-42dd-8a43-9035870ffa42,Referrals,+31486-719061,WilliamsWilliams.Endocrine@dept.healthcare.nl,['nl'],+3148-0052135,3b4e134a-8367-4cb1-909c-0f916e999c46
80ffa458-89e8-4206-b476-367ee23b9697,Referrals,876-767-5502x71852,Daniel.Neurologic@dept.healthcare.et,"['et', 'en']",7762925773,ef1cc4d8-e21d-4459-994e-36b30e016456
c95187e9-dae1-4c14-81c1-6c50e6642391,Information,507-800-2072,Daniel.Dentistry@dept.healthcare.et,['et'],(203)528-0312,9d1a45ce-abdc-4286-9d33-37cbfd61c6fc
700ee5e5-9029-42cc-b8c8-4d9cf1bf6aa7,ametisse nimetamine,(373)813-7056,Daniel.Physiotherapy@dept.healthcare.org,['et'],(669)386-4268,badf79f7-b45d-472e-b078-c9f4db0d4810
c2a29034-6289-40a3-9792-ede5c1ef19c6,suunamine,688.430.5334x4664,Daniel.Primary@dept.healthcare.org,['et'],9322973887,ece6ce51-ceea-4c09-9b10-61e27efc5b0d
f086568e-eb96-4a0d-aaba-eaa0a13ea661,Emergency,001-842-534-9974x42438,Daniel.Surgical@dept.healthcare.org,['et'],508.224.9534,b964a0c7-a670-4775-a8d4-4ca7918a4325
83c535ba-f3db-412e-9eae-708f83420cba,Information,001-944-984-5940x05165,Daniel.Psychiatric@dept.healthcare.et,['et'],001-658-622-0693x123,e7b550fa-b56b-4796-ad82-85675feaf4a9
dee68c91-30e4-4cc4-81fb-5f5d75184d58,Emergency,871.274.3660,Daniel.Surngical@dept.healthcare.org,"['et', 'en']",(417)435-0278x7680,91abd31a-a8c5-479e-89f4-8eaad57afab9
5f8c2b4c-1257-424f-b2a4-43169801f51b,Referrals,+1-419-534-4037,Daniel.Endocrine@dept.healthcare.org,"['et', 'en']",(300)575-8600x802,785f60a7-3766-4856-8b97-14b05ca5042e
e96b8e12-eac3-4a86-8d6a-b3d168df5011,Staff,(0371)-586979,Lam.Gastroenterologic@dept.healthcare.org,"['nl', 'en']",(031) 4676244,2b289138-e6a4-4bed-8b33-d390c04db309
af5913de-7920-41db-b2f1-1fa4864ecc51,Emergency,+3177-0494329,Lam.Gynecollogic@dept.healthcare.org,"['nl', 'en']",0481-166815,028dba17-7f30-4ca3-916d-5d35e4a85e2b
435e00a9-ff0b-4dd8-a6ee-a7e9f21b9a86,verwijzingen,+31(0)888 996052,Lam.Urologic@dept.healthcare.org,"['nl', 'en']",+31(0)840-500035,e6759c13-1a34-4898-88e4-3374e2d796df
4f50c7fa-1206-44cf-aa7f-b34b03602d8a,Staff,+31(0)690 529750,Lam.Infectious@dept.healthcare.org,['nl'],0438 982697,7e48a1c8-ef4d-478a-b195-c85b1a78dfc0
114e6936-6e1d-4e5e-b741-95c47b74f81e,Staff,(091)-0046863,Lam.Obstetrric@dept.healthcare.org,"['nl', 'en']",069 8057358,48a787be-4055-4dbb-b250-43396f9c2d00
13d7033a-9db6-4caf-893c-7da10cd27ba4,Information,0411 389532,Lam.Gynecologic@dept.healthcare.nl,['nl'],(061)-5012116,e6d2b4cf-165f-41e2-977c-f2ae98d1bbfa
3a13f268-d40f-4af7-bb04-7b9dbc0e8387,Information,041-6851453,Lam.Midwifery@dept.healthcare.org,['nl'],+31(0)51-0703141,628d87fd-2b74-489d-bd38-c859f810cd78
7601e757-f27b-41fd-95ab-45f6e5fdc4d3,Staff,731-869-9906,Smith.Rheumatloogic@dept.healthcare.org,"['de', 'en']",+1-607-584-5704x04432,c24d532f-ca10-425a-912a-21749d270596
b987e222-0020-4baa-b68b-3831ea78df24,Termine,(368)683-7733,Smith.Community@dept.healthcare.org,"['de', 'en']",(990)864-4884,18f13c60-2bbe-4100-a162-113f8285b5e8
12644e44-621d-4ffe-9beb-da534bb2d56a,Emergency,962-548-4908x482,Sith.Pathology@dept.healthcare.org,['de'],(203)449-4197x29415,b311e39c-69d1-4180-b4c1-423311a3c10e
2c12a492-5617-45b3-9884-9be57441b6d3,Emergency,999-459-5271,Smith.Psychiatric@dept.healthcare.org,"['de', 'en']",001-476-678-4736x5076,b33f3fa4-5cf7-42d5-867c-6e856d63565f
a2e5d8d1-5cb3-49f4-b6d1-351cd805d4cb,Referrals,001-545-371-0054x6936,Smith.Gastrooenterologic@dept.healthcare.org,['de'],001-414-790-6456,56b69aea-ad2f-4073-bdeb-9011bbd09a1c
0251436f-77d2-4466-a575-e02911887fc9,Ãberweisungen,617.520.9250,Smith.Plastic@dept.healthcare.org,['de'],(718)257-9199,3d115920-dfe6-4c51-b1a2-61d82da2f193
c318189c-9e02-4041-a725-caff80848d38,Termine,243.280.8708,Smith.Primary@dept.healthcare.org,['de'],925-477-8162,0907a963-cf62-4de6-9131-507d92f42460
5a6ba355-242a-49a2-ba11-7a9fbf0b64a8,Appointments,891.719.2729x010,Smith.Speech@dept.healthcare.de,"['de', 'en']",815-467-9103x12707,c59e8235-0d28-4925-b248-50451406baa6
6f08b104-fd00-41e4-92a3-10baadcf056a,Emergency,+1-910-395-3515x25390,Smith.Pulmonary@dept.healthcare.de,"['de', 'en']",001-729-457-2827,1d697cd0-0662-43bd-98d6-1ed43f78ee36
ad56f02b-5812-4937-a92d-ce9edc0ddb7f,Emergency,+1-307-742-4307x470,Smith.Obstetric@dept.healthcare.org,"['de', 'en']",001-439-483-6361x2414,5175198f-ef88-46fd-a58d-b4e449a3421c
41ac9fc3-f585-436c-91bb-07f1c1e8f76b,Staff,247-766-5676x30145,Newton.Dermatology@dept.healthcare.de,"['de', 'en']",657-519-9209x1630,6da2ca98-e73b-4250-97db-48e4ba159c23
899b12c6-a571-4415-a74a-3791e6f79aa9,Termine,923-433-4113x710,Newton.Emergency@dept.healthcare.org,['de'],001-656-365-7299x03631,970e912d-82b3-44b0-b6d4-af46d1e16baa
5d4cac82-098d-41da-869e-f8b55cf16f53,Staff,+1-722-390-3140x32696,Neton.Urologic@dept.healthcare.org,"['de', 'en']",891.667.9012x7643,4ee79c5a-55fd-4bb8-91c0-ccb1d0ebc1e4
5ed0e6e3-c3cd-4035-b1e0-ce04f922093f,Personal,(399)510-6064x458,Newton.Podiatric@dept.healthcare.org,['de'],(615)203-8619x181,7c923fb0-29ec-4824-b19e-071d267dad13
1d54d1ca-2ae2-4091-931f-6dc206b0fc83,Appointments,(901)538-2849,Newton.Toxicologic@dept.healthcare.de,['de'],(867)714-4618,cbc6b166-d5ad-4c81-86bc-1e2a7e9d98fd
22113fc7-bb04-4385-b1d0-775344a57c99,Notfall,964-588-3497x992,Newton.Endocrine@dept.healthcare.org,"['de', 'en']",9515762700,325ac15c-3391-4a64-9ff3-c8b23064f0fc
3cd21d5f-bbd6-4e16-a9af-cf77bbf2fe2b,Ãberweisungen,+1-586-358-7107,Newton.Community@dept.healthcare.org,['de'],287.724.1988,c72d2b32-8295-4c28-b759-9b77ce1be150
21346317-6157-4d07-a0dc-a4e8d5d86550,Staff,953.701.8689x3956,Newton.Genetic@dept.healthcare.org,"['de', 'en']",967-716-8433x225,1a1636ce-12ae-47a8-89d1-d42494296b68
4e70118c-661f-4976-bf18-2aaa2961a9b1,Information,656-723-1695,Newton.Toxicologic@dept.healthcare.org,"['de', 'en']",(560)592-1070,37b84200-2207-48f5-a2ab-5123047286ac
0fc979ea-d789-4a1f-b881-851a64f447c3,Staff,001-420-835-4722x18981,Newton.Pharmacy@dept.healthcare.org,['de'],(460)679-4612x38569,4f4390d0-47e1-418a-915d-3e443adf6a11
64957ff4-5e34-4981-886d-9141aebafe37,hÃ¤daolukord,563.621.3624x987,Arnold.Speech@dept.healthcare.org,"['et', 'en']",633-885-3094x4978,976545fd-4982-493b-88e0-e8df688ba9e7
e1a8df78-38cb-41f1-bcfe-e5226b479f80,hÃ¤daolukord,+1-660-751-7435x7670,Arnold.Nursing@dept.healthcare.org,"['et', 'en']",375-594-9393,09b521fc-7d51-4f5e-9855-226a6ec6b631
cd436fbb-b9b6-433e-b3ab-db9aed2b1da7,Emergency,694.435.5416x81863,Arnold.Muscultoskeletal@dept.healthcare.org,['et'],(332)813-4408,a30e30dc-1349-4ec4-ba5e-999e23ff34b7
dcbf367f-66aa-4991-a7a8-0ee2bbfc46c9,Appointments,693.326.6496x6712,Arnold.Toxicologic@dept.healthcare.org,"['et', 'en']",677-447-9583,aa4a4a8b-057d-44a3-a99c-e4cdfc9fe8b0
3803976d-1fb1-4620-8764-e67132cd7cab,Staff,799.475.4308x95127,Arrnold.Dermatology@dept.healthcare.org,['et'],+1-286-771-2721x647,598c3b62-5edb-4437-a375-545dcc14577b
3c096d4d-4c05-4e61-8855-068fbda053d5,Information,424-377-9740x712,Arnold.Renal@dept.healthcare.et,"['et', 'en']",5366036318,dad39cfe-ffb3-44a3-a34c-3f1890645d72
9d2ecb72-5df6-42ea-a054-a78c1cb57a5c,Staff,+1-869-234-9017x975,Arnold.Surgical@dept.healthcare.org,"['et', 'en']",5382180255,1e804c7b-fba4-4c0f-a6e6-a50615152e75
bcf66405-1df3-4d4f-9589-61a0010acadd,Information,+1-514-546-9752x519,Arnold.Obstetric@dept.healthcare.et,"['et', 'en']",+1-222-594-2249,f7ddf9a6-a499-4205-82cf-1dd3dd79270b
bfb8341b-c702-4886-a73d-071e76b5ab02,ametisse nimetamine,001-571-361-8056,Arnold.Geriatric@dept.healthcare.org,['et'],287-722-8674,06bad44c-60bb-4747-aebb-8b34328b9a83
89d2d88d-9607-4399-abe1-52837c6be903,Referrals,+1-709-625-5689x829,LeePatton.Pahtology@dept.healthcare.org,"['de', 'en']",(667)512-4257,e069d95f-92bb-4f1f-b775-bba92fe5d822
01382206-50ce-4821-990b-eea326526aa5,Ãberweisungen,352-599-1118,LeePatton.Pediatric@dept.healthcare.org,['de'],(838)551-1985x8596,43568c9a-2eaf-4555-a362-1fc63bd4c612
7f0af14d-02af-487b-b0d3-d1efc49d9ae2,Referrals,512-533-8071,LeePatton.Midwifery@dept.healthcare.de,"['de', 'en']",939.323.3323x132,48cbdf4c-aa99-4864-9ee1-ecbacc106506
a61180b5-f248-4b18-8799-bea8e6b65c3b,Referrals,784-732-2007x2721,LeePatton.Hematologic@dept.healthcare.de,['de'],(831)743-2871x79740,9efa5314-a5a0-4481-8273-de5a4028539c
3182403d-dd54-46ae-ba04-777fe9ac8db5,Termine,(549)984-9987x6792,LeePatton.Speech@dept.healthcare.org,['de'],4198521617,caa831ba-98fb-439b-93ba-77151f224a02
f2a91c50-ab72-4522-a6df-29a268e93112,Appointments,(563)742-8996x132,LeePatton.Dermatology@dept.healthcare.de,['de'],209-363-4597x2938,4605dc4a-549f-4214-aae4-f71bf91e6fef
0d8d4d1d-2bc8-4203-9265-fc5a1c52f830,Information,001-366-736-9526x455,LeePatton.Infectious@dept.healthcare.org,"['de', 'en']",(515)498-3601,7a299619-d524-4973-8b8e-1c51ee31aabc
5dbb42da-d4ca-4b5f-8bc5-db3ed1297fa2,Staff,819.719.8417,LngMartinez.Primary@dept.healthcare.org,['et'],286.250.6068,436bd6b0-6171-4776-be66-203207f61f43
c5763fe1-2509-4b7e-a5a4-10782dd0374c,teave,(995)800-1949x4682,LongMartinez.Physiotherapy@dept.healthcare.org,"['et', 'en']",(849)440-4525x5757,7ef1748c-5e0e-4282-8ff7-46524db8f463
76677f14-edd1-4044-99ba-1fe9cc5663a4,Referrals,8724383779,LongMartienz.Hematologic@dept.healthcare.org,"['et', 'en']",001-861-780-8548x852,a5800fe0-c2b4-4ef4-8459-7d0edede780b
a498aed6-8c16-4e75-b93c-9ef6c2f35c60,hÃ¤daolukord,(786)516-6261x65962,LongMartinez.Optometric@dept.healthcare.org,"['et', 'en']",(986)831-3507x6668,17485c67-b3a9-4280-a27f-0e232afcfb18
86c84971-7952-461b-8a6d-d30825143676,Staff,346.622.0231,LongMartinez.Respiratory@dept.healthcare.et,['et'],(872)381-7936x662,2c7fcbfe-ef73-4a0d-b919-ce67f9921fb2
2a051b44-afb5-4674-8cc7-677faf3b89a9,Referrals,+1-684-878-6942,Johnson.Gnecologic@dept.healthcare.org,"['de', 'en']",(704)280-9843x0781,dd1d44e8-1d67-4e22-ad42-ec4ed1f4d64d
fbdd1db1-eeec-4f53-a84c-4fdb8d781f4d,Appointments,001-239-652-6514x45185,Johnson.Cardiovascular@dept.healthcare.de,"['de', 'en']",+1-577-817-7002x6210,10c68cfe-4f2c-4bfa-84d5-86dbca2e255f
963bf434-54e5-486b-8cc7-d7842af77d80,Ãberweisungen,(767)407-7108,Johnson.Rheumatologic@dept.healthcare.org,['de'],957-952-6620x65098,464be134-9595-4e63-a138-a502a0c460ab
62e1a1c5-14a2-40da-af94-40da3595aa08,Appointments,001-785-808-6459x61125,Johnson.Genetic@dept.healthcare.de,['de'],461-881-4286,5de4a916-8818-4942-b427-d996801688d2
978bd44f-b66e-462e-91ae-d23d94e9839f,Appointments,623-975-8747,Johhnson.Diet@dept.healthcare.org,['de'],3017749469,594285f4-28ca-4565-bac7-8d4dc9256e17
cfa2a426-9801-4eaa-820a-d89986f55a8d,personeel,0565-447879,BuckBurke.Laboratory@dept.healthcare.org,"['nl', 'en']",+31610-043398,be76feab-3fe3-4ef9-9234-21832eefb25b
5266935a-048e-4385-8ef1-51dbf6b02aad,Staff,060 0853882,BuckBurke.Pathology@dept.healthcare.nl,"['nl', 'en']",+31(0)62-6422329,5e5a7b11-b9bd-450e-b463-c38f4db90cef
59c7e494-477b-4cbb-acf0-72a9027bd32b,Staff,055 4410510,BuckBurke.Dentisrty@dept.healthcare.org,['nl'],032 3614982,a8dd31df-a59a-454d-a4bf-82d728eac906
fcc8c2e4-c1eb-475e-bca9-3d98be61f451,Referrals,(0558)-089833,BuckBurke.Infectious@dept.healthcare.org,['nl'],+31(0)226-009647,afaaf44c-5482-42d3-afc6-d195af9d872a
a5478c19-270e-4ed5-a9e0-fbba65500db8,Staff,+31115 101824,BluckBurke.Primary@dept.healthcare.org,['nl'],+31(0)733 359514,a529c5c4-2131-4d8a-b876-74dc7d8c3b75
04bd8098-3b16-4820-bde2-dc7ad235bbdf,Appointments,(097)-6025894,BuckBurke.Laboratory@dept.healthcare.nl,"['nl', 'en']",+3130 4299423,35f690e9-6daa-47f7-b91b-cee8477c2eaa
708a148e-84ac-4512-bbf4-9b0a36b75639,Information,0520 195182,BuckBurkeP.ulmonary@dept.healthcare.org,"['nl', 'en']",+31300-477006,21f2f77d-e8eb-438d-b874-94700305ba49
0de1354c-31e7-4ed7-aa2b-c6fad1962cf8,Referrals,572-909-2344,GibbsReese.Community@dept.healthcare.org,"['de', 'en']",001-554-221-6087,1ceea295-d1df-45ed-8a1e-6882da516fed
2f431351-b312-4c9b-af5e-b6c5c6839b01,Information,+1-403-755-3875x5229,GibbsReese.Hematologic@dept.healthcare.org,"['de', 'en']",265.865.5500,c5bf954d-0a9c-40c0-8129-7e8e34cf3d5d
c0fb408f-ae1c-4c67-baf6-a2b47dc39ada,Personal,646.346.6651x804,GibbsReese.Laboratory@dept.healthcare.org,['de'],+1-569-375-8884x869,791f0d9d-02e0-4995-8a3f-4bd99cedd191
1c42907f-1a23-496a-a1eb-4edd28d31565,Referrals,339.362.3101,GibbsReese.Iwnfectious@dept.healthcare.org,['de'],(674)609-2621,9b28fcc2-c555-4816-8fd6-82749f9e4255
f9aff95c-4b2c-4ef5-a615-826a117c466c,Appointments,879-839-9381,GibbsReese.Pathology@dept.healthcare.org,['de'],258-816-0221,91bd3fdf-c4cd-4d57-b59b-05fa3ed3bfbf
c633981a-dd85-4003-81fc-92d01e9ba00e,Emergency,(719)394-5021x0498,GibbsReese.Community@dept.healthcare.org,"['de', 'en']",001-583-617-7730,d2764690-5453-4720-8274-3edb9489cd28
ef246c1f-e42a-421f-a020-0a06c40744cd,Ãberweisungen,602.202.8187x957,GibbsReese.Gastroenterologic@dept.healthcare.org,['de'],596.854.9487,689f74ea-108e-4777-95b7-1925686cdeaf
4764b127-19cc-4693-81d1-32f2e16b8517,Emergency,820.933.6836x106,GibbsReese.Pediatric@dept.healthcare.org,['de'],(399)262-9221,f67473f9-f125-4b02-bb54-7015b8ea558f
a71dc829-7bca-4b59-bd31-0df79c749aac,Staff,001-946-394-0437x2706,GibbsReese.Musculoskeletal@dept.healthcare.org,['de'],550-474-8902x137,b4490f50-c45f-4d56-aea0-0ee8d24e2e20
8b34eca7-6be8-44a3-8a3f-fb20cf0b404f,Information,001-843-459-8882,GibbsReese.Optometric@dept.healthcare.org,"['de', 'en']",+1-475-359-8855x955,06fa8f94-4cab-4ab8-87b9-7ca2f6da8765
55f2a470-457d-4c28-92ad-63021613e7eb,Referrals,+1-981-413-7263x57452,Cook.nAesthesia@dept.healthcare.org,"['de', 'en']",220-594-6820x8668,bba16224-4663-4bff-b0df-50beb8c9a6d3
a02d0a7f-30fa-4f82-a4c2-c553a30337cd,Referrals,001-352-890-0420,Cook.Urologic@dept.healthcare.de,['de'],001-422-797-1434,4cc57b45-ca6b-4cda-9282-58767dd1c306
feff6e83-c147-481b-8c53-cc3a5ce0bcc8,Emergency,001-277-281-4914x018,Cook.Dermatology@dept.healthcare.org,['de'],001-917-757-8574,db62bcf5-5f76-46c8-90e8-1e7c7b1a7528
10552aad-96f5-4ce2-8142-1b866b2b8564,Appointments,355.597.6288x1867,Cook.Primary@dept.healthcare.de,['de'],696-231-6937x983,308f3d08-410e-40fc-94ee-511c8b599c63
179665e6-d1b5-46cf-8845-dc748f3600f6,Information,350-227-5088,Cook.Community@dept.healthcare.de,['de'],001-746-576-8721x0996,c0c8489e-b7bb-4608-b731-b449f7f38542
3e0c2c26-cbf5-4638-9bbd-e1423d7b0342,Information,759.370.5975x4947,Cok.Pulmonary@dept.healthcare.org,['de'],382-494-9741,35cb4e44-5282-42cc-b90a-b6294c781201
0bfe916e-aa1e-447c-b47d-e52c7a8105bf,Appointments,001-408-652-2873x3602,Cook.Endocrine@dept.healthcare.de,['de'],508-546-0002,77aa80d0-427b-4a96-ae24-e998b9a83e16
f932f019-8142-4b31-9d91-fc215fd97d9b,Referrals,7607887631,Austin.Anesthesia@dept.healthcare.org,"['et', 'en']",793.987.1102,8ec10d46-b2ff-4c4f-b86b-a07bb54fe223
6edc6b96-cc2c-425f-8f21-93024e32ff6f,Emergency,348-868-7578x97276,Austin.Public@dept.healthcare.org,"['et', 'en']",+1-429-503-3238x785,e02856bd-992c-4bc2-9a7a-d04f22d21847
ee695bf8-5013-4c0d-b7ad-47f9cc963b99,Staff,(403)407-5452x6468,Austin.Rheuumatologic@dept.healthcare.org,['et'],(890)673-4942x31631,c4d15705-8b1a-4951-a3cf-4a95937cdb03
34f5c015-051c-46fd-b878-39253abb747a,Information,(766)308-0455,Austin.Rheumatologic@dept.healthcare.org,['et'],645.942.2932,8395bd69-89a8-4c0d-acfe-54b3293ac00d
03d2d490-cc2b-43fe-9a56-b24eaac2a0a5,Staff,001-403-489-0102x079,Austin.Psychiatric@dept.healthcare.et,['et'],743-658-1950x5910,c66a764d-4c99-4848-a7eb-cbed076fdbae
b794c840-cd58-4f62-82db-a4a74b54c9f3,Information,651-245-5602x2960,Austin.Rheumatologic@dept.healthcare.et,"['et', 'en']",(853)964-3273x56003,231097ae-efcc-453c-8a2c-33955a0ab7e0
b14e4941-e882-4ac9-8713-ced83479992e,Staff,+1-560-464-8118,Austin.Spurgical@dept.healthcare.org,"['et', 'en']",595-499-9067x12703,1dceefa6-27ff-45b1-8fd8-b369dd162eba
5384f243-af9a-4a49-b85b-2c19c3b01062,Referrals,001-888-387-2858x8598,Austin.Hemaotlogic@dept.healthcare.org,['et'],(257)436-7809,d876ba3e-fae4-4de8-9da2-c90ce0cebd21
359488d0-1e13-432d-84ad-7a84c97bc765,Information,+1-530-330-4080x58378,ReedFry.Optometric@dept.healthcare.org,['de'],(443)232-1659x744,7f49992c-2e95-45b6-b4bd-bf67b5edc7eb
8f41fccc-befc-462e-8ba2-3ff945a5e8b6,Staff,501.828.4795x741,ReedFry.Nteurologic@dept.healthcare.org,"['de', 'en']",(454)262-6764x3430,302242cc-2bdb-4f0c-a5da-896d4aec923c
0d3e7331-a73d-47fe-87a6-304e0e597c0e,Termine,001-531-706-4992x229,ReedFry.Pediatric@dept.healthcare.org,['de'],998.575.7524x3580,b5b52170-ec3b-4a45-be86-e65c18ce1760
252d282b-f0b8-4a61-9ba4-72feca94881c,Appointments,+1-274-335-9196,ReedFry.Endocrine@dept.healthcare.de,"['de', 'en']",797.626.1494x025,2a8bc6f6-9f66-4919-9832-91be68522a8b
a34b1c7e-12bb-482f-aa8d-c6047a9d11bf,Staff,519.957.2589,ReedFry.Pathology@dept.healthcare.org,"['de', 'en']",(653)213-6727,58e71b7b-cc0a-4936-bb33-0e5fcb00bc7c
0cc11581-be2e-44fa-8d23-74b1aa536ee8,Information,(834)636-1216x51002,ReedFry.Radiography@dept.healthcare.org,"['de', 'en']",(538)271-1821x53945,c2d99561-8013-4073-b949-c2a24a6e1526
6f10a318-1bdd-406e-8411-641152249644,Referrals,(206)249-1658x8042,ReedFry.Midwifery@dept.healthcare.de,"['de', 'en']",+1-654-297-7018,2b6a1d95-d729-46ba-a107-0ff02081671b
cc3421df-3e50-4846-9431-2e79f0f8c750,Termine,726-420-6632,ReedFry.Toxicologic@dept.healthcare.org,['de'],402-692-9438,1e3f6d3e-27b0-47f3-ad76-31fc71e16a87
8a31537d-e7e6-46ed-99ad-f01cc6253e91,Personal,001-651-735-9834,ReedFry.Dermatology@dept.healthcare.org,['de'],001-270-498-4558x306,53295c46-1fa9-47e3-b5df-1a9da2faf159
541a77be-16ab-4536-84f7-09df47d6e89d,Personal,356.276.1728,Guerrero.Physiotherapy@dept.healthcare.org,"['de', 'en']",+1-540-271-5120,f33c5682-6053-494b-9db0-3e9a0c248f08
b20b9e2e-3ac7-4695-a31b-8c89f3515207,Appointments,278.430.0803x602,Guerrero.Toxiclogic@dept.healthcare.org,"['de', 'en']",653-707-5799x3855,35d5230f-9193-4af4-91fd-9097a31d9ef6
